event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2026-03-03T09:00:00Z,149991,121776,104120,87213,28215,63104,62537,77761,61718
2026-03-03T10:00:00Z,149709,120665,105868,87069,29044,60979,60423,77419,62006
2026-03-03T11:00:00Z,150295,120162,100600,82789,30133,58561,58009,73639,56715
2026-03-03T12:00:00Z,157887,117868,122704,90299,40019,61577,61110,92167,78520
2026-03-03T13:00:00Z,159359,118770,127879,94018,40589,62854,62375,95517,82675
2026-03-03T14:00:00Z,154578,127937,117985,99331,26641,68774,68219,85301,70712
2026-03-03T15:00:00Z,159570,133043,123431,104309,26527,70064,69476,86767,72620
2026-03-03T16:00:00Z,153705,126703,113596,95405,27002,65032,64427,81252,66397
2026-03-03T17:00:00Z,154792,125909,115271,96319,28883,65780,65167,82687,68081
2026-03-03T18:00:00Z,147667,117994,108473,88096,29673,61398,60847,80754,66592
2026-03-03T19:00:00Z,148888,122704,98316,82543,26184,58561,57910,73017,56513
2026-03-03T20:00:00Z,154113,120259,106212,85807,33854,56628,56008,74362,59472
2026-03-03T21:00:00Z,152006,118364,102533,82897,33642,55177,54550,71908,57555
2026-03-03T22:00:00Z,152074,115593,100664,79722,36481,55037,54378,72508,58189
2026-03-03T23:00:00Z,143100,108045,90430,71623,35055,49921,49289,65260,50977
2026-03-04T00:00:00Z,148704,109754,93658,73435,38950,50203,49588,69058,54073
2026-03-04T01:00:00Z,155842,100209,111717,71358,55633,45812,45302,84827,70894
2026-03-04T02:00:00Z,155357,107340,108849,75005,48017,50574,50075,81775,67613
2026-03-04T03:00:00Z,151626,120802,96145,81145,30824,55105,54561,67916,52146
2026-03-04T04:00:00Z,147547,112029,93182,75081,35518,51231,50707,68333,53029
2026-03-04T05:00:00Z,146885,110140,95250,75435,36745,52032,51565,70109,55055
2026-03-04T06:00:00Z,150983,116314,98558,77671,34669,53340,52839,72573,56344
2026-03-04T07:00:00Z,153153,121750,100800,81963,31403,57869,57364,72672,55929
2026-03-04T08:00:00Z,153582,123440,105831,87880,30142,61968,61408,77486,61101
2026-03-04T09:00:00Z,147186,117255,100779,83809,29931,60341,59742,76522,59355
2026-03-04T10:00:00Z,153286,120561,105496,85802,32725,61174,60586,78678,61932
2026-03-04T11:00:00Z,152061,121553,103087,84747,30508,60647,60066,75584,59175
2026-03-04T12:00:00Z,158601,114714,119185,84750,43887,57678,57132,89310,75092
2026-03-04T13:00:00Z,160787,117704,126228,91197,43083,61160,60671,93232,79461
2026-03-04T14:00:00Z,152058,123910,112685,93534,28148,66793,66266,82822,67253
2026-03-04T15:00:00Z,158500,130768,119199,99829,27732,69036,68494,86390,70910
2026-03-04T16:00:00Z,158297,132277,121372,102970,26020,69561,69032,85906,71796
2026-03-04T17:00:00Z,151781,124321,113216,95173,27460,64869,64352,80793,66437
2026-03-04T18:00:00Z,153903,122076,112026,90547,31827,60404,59861,80829,66510
2026-03-04T19:00:00Z,152261,121999,108879,89639,30262,61310,60754,77754,63240
2026-03-04T20:00:00Z,151429,116338,105744,86144,35091,56743,56178,75638,60342
2026-03-04T21:00:00Z,155242,116454,105769,86350,38788,55897,55318,75426,59613
2026-03-04T22:00:00Z,154613,113245,100107,80078,41368,53496,52918,73947,57465
2026-03-04T23:00:00Z,145263,100357,84957,66739,44906,45168,44628,64531,46958
2026-03-05T00:00:00Z,149696,104472,89589,71914,45224,47712,47113,68629,50838
2026-03-05T01:00:00Z,158660,102702,115724,74687,55958,49286,48744,89240,76042
2026-03-05T02:00:00Z,159632,102664,111934,76240,56968,49768,49278,82848,70177
2026-03-05T03:00:00Z,149037,111275,89670,75497,37762,53020,52447,66017,49274
2026-03-05T04:00:00Z,150798,108230,90060,71496,42568,46929,46360,65582,49012
2026-03-05T05:00:00Z,150118,109327,95403,75383,40791,52646,52142,71835,55760
2026-03-05T06:00:00Z,152730,114128,100511,80444,38602,56325,55832,76480,59897
2026-03-05T07:00:00Z,152600,117639,102444,83916,34961,59636,59112,76682,60175
2026-03-05T08:00:00Z,153206,118728,104512,86574,34478,61318,60719,77932,60947
2026-03-05T09:00:00Z,155076,122138,110234,91812,32938,63111,62584,81140,64909
2026-03-05T10:00:00Z,158172,123517,113557,92668,34655,64154,63610,83002,67723
2026-03-05T11:00:00Z,156553,125421,110282,91645,31132,62611,62072,78591,63464
2026-03-05T12:00:00Z,161786,119810,126045,93834,41976,62724,62200,92624,79742
2026-03-05T13:00:00Z,161562,116729,128076,92180,44833,59917,59434,92999,80290
2026-03-05T14:00:00Z,159650,128005,125437,102094,31645,66472,65990,85524,72626
2026-03-05T15:00:00Z,157675,126871,124856,102309,30804,67704,67179,85487,72882
2026-03-05T16:00:00Z,152078,133393,110300,99118,18685,68375,67873,78160,62519
2026-03-05T17:00:00Z,151709,128643,110894,96851,23066,66940,66446,80339,64429
2026-03-05T18:00:00Z,155268,125588,111397,92500,29680,61426,60834,78393,63433
2026-03-05T19:00:00Z,156412,119615,116484,90232,36797,57231,56645,80451,66595
2026-03-05T20:00:00Z,157054,121699,115261,91336,35355,58846,58243,78423,64891
2026-03-05T21:00:00Z,148470,115481,100433,81910,32989,55350,54768,71620,57137
2026-03-05T22:00:00Z,147282,115959,94699,79631,31323,54248,53657,70259,54486
2026-03-05T23:00:00Z,147983,110862,91603,75057,37121,50682,50118,68351,52490
2026-03-06T00:00:00Z,151882,113850,91676,74807,38032,47951,47310,64709,49195
2026-03-06T01:00:00Z,151134,97477,112993,72374,53657,48250,47643,88279,75534
2026-03-06T02:00:00Z,155763,105574,109475,74459,50189,49761,49227,83139,69059
2026-03-06T03:00:00Z,149601,118984,93050,79378,30617,54295,53784,66647,50678
2026-03-06T04:00:00Z,149569,112772,94625,75470,36797,49700,49151,67575,52264
2026-03-06T05:00:00Z,151450,113351,99405,77284,38099,52625,52140,72481,56907
2026-03-06T06:00:00Z,153564,117814,103355,82073,35750,57820,57287,77711,61612
2026-03-06T07:00:00Z,153355,121633,104031,85135,31722,59906,59403,75778,59629
2026-03-06T08:00:00Z,152806,121286,104325,85617,31520,61819,61281,78334,61843
2026-03-06T09:00:00Z,151779,121556,104474,86137,30223,60626,60069,77201,60661
2026-03-06T10:00:00Z,156802,125851,112879,92770,30951,64224,63664,81980,66408
2026-03-06T11:00:00Z,153109,121980,106113,87291,31129,61143,60593,76854,60909
2026-03-06T12:00:00Z,162373,118136,127409,92305,44237,60519,60007,94521,81224
2026-03-06T13:00:00Z,163080,117039,129591,93156,46041,59825,59359,95835,81894
2026-03-06T14:00:00Z,155611,127386,116973,97598,28225,65785,65293,82681,68021
2026-03-06T15:00:00Z,160728,132542,125136,104645,28186,69052,68566,86388,73056
2026-03-06T16:00:00Z,160795,131179,123485,103288,29616,66796,66276,84387,70801
2026-03-06T17:00:00Z,156405,127700,119129,99957,28705,65350,64833,82146,68688
2026-03-06T18:00:00Z,153203,118448,112755,89728,34755,57972,57361,80945,66526
2026-03-06T19:00:00Z,153305,122378,109758,90226,30927,57448,56881,74093,60536
2026-03-06T20:00:00Z,154328,121286,108803,88464,33042,55626,55051,73153,59711
2026-03-06T21:00:00Z,156050,120522,106204,85151,35528,53234,52639,71578,58015
2026-03-06T22:00:00Z,152810,115003,100315,79548,37807,49986,49325,68349,54287
2026-03-06T23:00:00Z,153176,116119,100028,79959,37057,50000,49424,66744,53350
2026-03-07T00:00:00Z,149783,110367,96471,75635,39416,45963,45357,66198,53218
2026-03-07T01:00:00Z,156419,97374,111430,68143,59045,39706,39202,82220,70085
2026-03-07T02:00:00Z,152277,100703,103434,71144,51574,44560,44078,76398,63137
2026-03-07T03:00:00Z,152263,117515,100399,81614,34748,48590,48148,65009,51875
2026-03-07T04:00:00Z,149056,112485,99346,77915,36571,47858,47413,66788,53626
2026-03-07T05:00:00Z,150491,112001,100757,77632,38490,47697,47266,66901,53716
2026-03-07T06:00:00Z,150637,112824,100562,76973,37813,47218,46778,68724,54490
2026-03-07T07:00:00Z,151829,117954,103710,83120,33875,52330,51910,68571,54601
2026-03-07T08:00:00Z,155540,119495,103545,82429,36045,52612,52193,70766,55970
2026-03-07T09:00:00Z,152429,119075,104165,83439,33354,54535,54107,71447,56687
2026-03-07T10:00:00Z,153329,116825,103907,80323,36504,51363,50923,70019,55806
2026-03-07T11:00:00Z,156090,121676,105732,83940,34414,53790,53403,69366,54987
2026-03-07T12:00:00Z,160157,110006,125291,84040,50151,52488,52091,91101,79366
2026-03-07T13:00:00Z,163940,116177,124462,86853,47763,54583,54095,88365,75207
2026-03-07T14:00:00Z,159126,127110,114163,93173,32016,60948,60500,77136,62610
2026-03-07T15:00:00Z,162031,129896,117039,94569,32135,58536,58103,75923,61375
2026-03-07T16:00:00Z,158755,126931,114758,92887,31824,59220,58782,76979,62768
2026-03-07T17:00:00Z,161480,128786,119218,96722,32694,60558,60136,77360,63885
2026-03-07T18:00:00Z,162367,126013,119937,94002,36354,57701,57180,80314,67190
2026-03-07T19:00:00Z,153726,122352,109564,88332,31374,55069,54666,71109,58061
2026-03-07T20:00:00Z,154897,120480,104450,82728,34417,50033,49613,67903,54876
2026-03-07T21:00:00Z,154278,117932,103024,80839,36346,48593,48165,65120,52403
2026-03-07T22:00:00Z,146312,111435,95967,74599,34877,44860,44425,61634,49817
2026-03-07T23:00:00Z,149466,114157,100397,77989,35309,45509,45081,61648,50505
2026-03-08T00:00:00Z,150768,116262,99797,81097,34506,47081,46573,64724,52634
2026-03-08T01:00:00Z,152669,97535,107684,67655,55134,40196,39733,79213,67775
2026-03-08T02:00:00Z,155109,104510,110814,73042,50599,43784,43355,78799,67310
2026-03-08T03:00:00Z,147390,118818,98674,83479,28572,49048,48612,61464,49566
2026-03-08T04:00:00Z,150386,115631,101039,80562,34755,46941,46430,64674,52345
2026-03-08T05:00:00Z,150508,112845,101848,79081,37663,49002,48571,68220,55306
2026-03-08T06:00:00Z,151162,112629,103022,77225,38533,45581,45149,67888,54536
2026-03-08T07:00:00Z,149285,116091,102816,80477,33194,50406,50017,66635,53441
2026-03-08T08:00:00Z,156907,119456,107459,83187,37451,52655,52241,70304,56462
2026-03-08T09:00:00Z,155314,119446,106018,82929,35868,53088,52686,70392,56086
2026-03-08T10:00:00Z,154579,118709,107801,83773,35870,54513,54115,73081,58882
2026-03-08T11:00:00Z,153532,119003,105656,81767,34529,52616,52240,69448,54715
2026-03-08T12:00:00Z,162307,112004,126852,84444,50303,51820,51451,90819,78844
2026-03-08T13:00:00Z,163875,118041,128686,90363,45834,55754,55403,90625,78628
2026-03-08T14:00:00Z,161447,130961,116505,94618,30486,58876,58505,76333,62812
2026-03-08T15:00:00Z,163521,131154,123540,98708,32367,61687,61305,79502,66435
2026-03-08T16:00:00Z,161895,128888,117466,94436,33007,57805,57405,76069,62410
2026-03-08T17:00:00Z,158775,126375,116521,93660,32400,57733,57325,74795,61545
2026-03-08T18:00:00Z,158779,124177,122200,96277,34602,57923,57537,80094,68317
2026-03-08T19:00:00Z,158308,124027,113816,90893,34281,55128,54647,71244,58755
2026-03-08T20:00:00Z,157913,122956,113652,90282,34957,54476,53980,72809,60697
2026-03-08T21:00:00Z,152190,116117,104718,81690,36073,48365,47884,65844,53151
2026-03-08T22:00:00Z,152404,116792,103236,80396,35612,47390,46937,64622,52724
2026-03-08T23:00:00Z,151841,117981,104531,82869,33860,49954,49516,66164,54701
2026-03-09T00:00:00Z,148843,106051,90905,73625,42792,45241,44719,63251,49175
2026-03-09T01:00:00Z,157574,101903,115081,76427,55671,47885,47345,86853,73702
2026-03-09T02:00:00Z,159273,104812,113361,76159,54461,47840,47351,83684,69787
2026-03-09T03:00:00Z,153427,116598,92470,77735,36829,50512,50020,62878,47001
2026-03-09T04:00:00Z,153726,111745,97351,78052,41981,51024,50511,70096,54551
2026-03-09T05:00:00Z,152620,112702,98723,78079,39918,51945,51473,70400,55095
2026-03-09T06:00:00Z,156608,117173,105223,85445,39435,56689,56213,75342,59657
2026-03-09T07:00:00Z,153628,116922,101162,81194,36706,55884,55374,74590,57741
2026-03-09T08:00:00Z,157005,122108,109140,89070,34897,61329,60767,79727,63377
2026-03-09T09:00:00Z,152226,120771,107940,90982,31455,63630,63064,80537,64306
2026-03-09T10:00:00Z,156277,124052,113446,93368,32225,63476,62873,81851,66919
2026-03-09T11:00:00Z,157789,126111,115930,96112,31678,64192,63689,81747,67187
2026-03-09T12:00:00Z,157877,118408,122775,92226,39469,60235,59748,89286,75831
2026-03-09T13:00:00Z,165896,125449,137317,103222,40447,65908,65483,98493,86491
2026-03-09T14:00:00Z,156923,131894,125661,106995,25029,70612,70099,88199,74866
2026-03-09T15:00:00Z,150440,128016,118344,102177,22424,68231,67656,83246,69827
2026-03-09T16:00:00Z,156676,130909,127223,107905,25767,68456,67954,86140,73773
2026-03-09T17:00:00Z,150563,123753,118866,99899,26810,62961,62493,80846,68146
2026-03-09T18:00:00Z,158003,124880,124261,100653,33123,61897,61372,84931,71832
2026-03-09T19:00:00Z,160603,125388,124056,100102,35215,62338,61820,83092,70215
2026-03-09T20:00:00Z,160034,124317,119970,97422,35717,59952,59363,79994,66982
2026-03-09T21:00:00Z,156276,116969,111831,89312,39307,55935,55301,76107,62110
2026-03-09T22:00:00Z,156374,113018,106409,83497,43356,53911,53235,75301,60939
2026-03-09T23:00:00Z,152453,108826,95479,74232,43627,47464,46897,66518,52019
2026-03-10T00:00:00Z,155306,116302,101427,79919,39004,50075,49463,71323,57230
2026-03-10T01:00:00Z,162545,109625,124031,82900,52920,51824,51341,92048,79518
2026-03-10T02:00:00Z,161617,113593,118546,83872,48024,52537,52076,84887,71274
2026-03-10T03:00:00Z,152147,120881,98251,82320,31266,56208,55722,69327,53756
2026-03-10T04:00:00Z,154874,118000,99575,79181,36874,51268,50767,68838,53369
2026-03-10T05:00:00Z,157583,118903,103952,81397,38680,54297,53838,74232,58664
2026-03-10T06:00:00Z,151985,117189,106395,83561,34796,57944,57452,78065,62905
2026-03-10T07:00:00Z,155509,124345,109834,90123,31164,60540,60031,77032,61579
2026-03-10T08:00:00Z,156653,127009,114901,95588,29644,64306,63779,81011,66112
2026-03-10T09:00:00Z,156261,128032,113390,94515,28229,64066,63544,80219,64598
2026-03-10T10:00:00Z,152811,124543,111829,92417,28268,64121,63572,80959,65934
2026-03-10T11:00:00Z,156904,129887,116210,97202,27017,66363,65805,81760,67303
2026-03-10T12:00:00Z,161817,124334,129912,98638,37483,64304,63836,93281,80604
2026-03-10T13:00:00Z,165206,126945,136204,103244,38261,67299,66861,98273,86093
2026-03-10T14:00:00Z,161016,138256,117304,99618,22760,66169,65708,81833,69205
2026-03-10T15:00:00Z,154108,133511,123513,108042,20597,71089,70617,84866,72180
2026-03-10T16:00:00Z,155025,131178,123862,105724,23847,70150,69648,86467,73558
2026-03-10T17:00:00Z,155162,128454,122440,102893,26708,66837,66337,83837,70679
2026-03-10T18:00:00Z,155252,123974,122982,99499,31278,63453,62927,85042,72319
2026-03-10T19:00:00Z,157870,126096,118628,97319,31774,61801,61264,80854,66753
2026-03-10T20:00:00Z,151505,119076,108147,87258,32429,55996,55414,73290,59391
2026-03-10T21:00:00Z,156318,121937,113510,91232,34381,56836,56266,74857,61950
2026-03-10T22:00:00Z,154090,118724,104565,83328,35366,54023,53469,71449,57484
2026-03-10T23:00:00Z,150052,113349,99017,78082,36703,51912,51407,68781,54944
2026-03-11T00:00:00Z,149109,107857,95742,76309,41252,49003,48393,70361,54408
2026-03-11T01:00:00Z,157649,102894,116750,76551,54755,45848,45379,86613,72963
2026-03-11T02:00:00Z,159496,110044,117595,84353,49452,52317,51829,85971,71517
2026-03-11T03:00:00Z,152321,119462,96651,80842,32859,54182,53657,68196,52302
2026-03-11T04:00:00Z,156182,120680,100669,80974,35502,52665,52150,70710,56183
2026-03-11T05:00:00Z,157358,120822,104144,82220,36536,55336,54825,74477,59181
2026-03-11T06:00:00Z,151100,115894,99504,77782,35206,53726,53230,72372,56129
2026-03-11T07:00:00Z,155416,124822,110990,90312,30594,60535,60042,77654,62590
2026-03-11T08:00:00Z,155307,124976,111028,91060,30331,63556,63033,80284,64645
2026-03-11T09:00:00Z,154343,127479,115198,96539,26864,65704,65190,81475,67030
2026-03-11T10:00:00Z,155719,127184,117336,96869,28535,65115,64577,82303,68294
2026-03-11T11:00:00Z,152299,124048,109305,90256,28251,61119,60540,76366,61229
2026-03-11T12:00:00Z,162786,124595,130522,98435,38191,65232,64730,94501,81895
2026-03-11T13:00:00Z,163811,126387,135478,102852,37424,67326,66905,97344,85694
2026-03-11T14:00:00Z,155924,129982,123785,103944,25942,69837,69335,86726,73463
2026-03-11T15:00:00Z,157643,133479,125481,107180,24164,70829,70305,86368,73312
2026-03-11T16:00:00Z,160777,134759,125915,106991,26018,67927,67363,83958,70141
2026-03-11T17:00:00Z,158894,132865,124979,105962,26029,67305,66769,84561,71066
2026-03-11T18:00:00Z,156309,127070,124847,102536,29239,65045,64552,85751,73368
2026-03-11T19:00:00Z,151961,122289,115904,95339,29672,60851,60348,78429,65398
2026-03-11T20:00:00Z,155062,121717,115179,93492,33345,60168,59628,78848,65535
2026-03-11T21:00:00Z,151977,113387,106826,85211,38590,52818,52273,74174,58452
2026-03-11T22:00:00Z,148840,112055,100386,77854,36785,49895,49328,68553,54762
2026-03-11T23:00:00Z,145264,112116,95667,76336,33148,51304,50771,67287,54304
2026-03-12T00:00:00Z,151395,109524,97720,75812,41871,49279,48704,71926,56613
2026-03-12T01:00:00Z,144205,100919,104874,72992,43286,48904,48427,80759,67976
2026-03-12T02:00:00Z,152622,107369,109988,76814,45253,50712,50254,81950,68573
2026-03-12T03:00:00Z,148629,119885,92902,78853,28744,52792,52336,64824,48913
2026-03-12T04:00:00Z,151298,118134,98642,81047,33164,54789,54332,70553,55367
2026-03-12T05:00:00Z,147938,114579,97686,77973,33359,54337,53879,71831,56208
2026-03-12T06:00:00Z,148714,117366,101709,82209,31348,57956,57454,75214,59245
2026-03-12T07:00:00Z,149395,119267,103609,83970,30128,59109,58593,75158,59222
2026-03-12T08:00:00Z,145288,115819,101506,82679,29469,59808,59276,75010,59158
2026-03-12T09:00:00Z,155153,128156,115308,96536,26997,66638,66131,82669,67890
2026-03-12T10:00:00Z,154906,124580,117564,94906,30326,63266,62764,80277,66750
2026-03-12T11:00:00Z,152698,124738,116115,95685,27960,64183,63684,80420,66363
2026-03-12T12:00:00Z,160220,121400,128904,96050,38820,63041,62574,93186,80219
2026-03-12T13:00:00Z,153513,117266,126684,95042,36247,61246,60820,89997,78239
2026-03-12T14:00:00Z,154453,128773,122990,103854,25680,69901,69422,86649,73195
2026-03-12T15:00:00Z,147873,124606,113616,98525,23267,66361,65859,81614,67116
2026-03-12T16:00:00Z,150714,127258,119591,102331,23456,68127,67618,83672,70569
2026-03-12T17:00:00Z,154246,126836,120139,100824,27410,66520,65929,84112,70490
2026-03-12T18:00:00Z,150485,119234,116012,93547,31251,59315,58770,80305,67313
2026-03-12T19:00:00Z,155071,123978,119168,97158,31093,62155,61648,80520,67864
2026-03-12T20:00:00Z,157209,122962,116580,94401,34247,59907,59349,79029,65281
2026-03-12T21:00:00Z,153357,116692,110221,88072,36665,55949,55386,74717,61073
2026-03-12T22:00:00Z,147730,110224,102837,79670,37506,50712,50167,69268,56156
2026-03-12T23:00:00Z,146792,112195,95095,75116,34597,48244,47672,64513,50823
2026-03-13T00:00:00Z,147937,110530,97261,78251,37407,49785,49185,67719,53826
2026-03-13T01:00:00Z,154699,103283,119379,79675,51416,47399,46906,85039,73454
2026-03-13T02:00:00Z,155049,108403,117701,82581,46646,50849,50417,83705,71571
2026-03-13T03:00:00Z,144003,113882,93144,78481,30121,50094,49571,62113,47528
2026-03-13T04:00:00Z,141951,107864,92685,74463,34087,47592,47070,63960,49670
2026-03-13T05:00:00Z,147687,113022,101242,80334,34665,52353,51889,70540,56021
2026-03-13T06:00:00Z,149551,116403,104653,83805,33148,55806,55318,73654,58670
2026-03-13T07:00:00Z,151730,121824,108757,88986,29906,59723,59245,75395,60539
2026-03-13T08:00:00Z,148577,118592,107246,87159,29985,57724,57225,73588,58616
2026-03-13T09:00:00Z,154793,125587,116236,95547,29206,62710,62236,79131,64684
2026-03-13T10:00:00Z,156646,124844,121547,98102,31802,64047,63515,82301,69017
2026-03-13T11:00:00Z,151133,119909,116170,92568,31224,59401,58914,76591,63787
2026-03-13T12:00:00Z,158762,118767,131975,97339,39995,60324,59831,90389,79535
2026-03-13T13:00:00Z,158937,120243,134520,100006,38694,58661,58244,90046,79522
2026-03-13T14:00:00Z,155088,129584,126990,106326,25504,66440,65979,83417,71459
2026-03-13T15:00:00Z,159451,132459,130878,108763,26992,68618,68126,86445,74591
2026-03-13T16:00:00Z,161361,132830,133137,109931,28531,66194,65720,85099,73370
2026-03-13T17:00:00Z,157046,128686,127299,105035,28360,64747,64254,82657,70881
2026-03-13T18:00:00Z,154977,119698,123629,96275,35279,57390,56865,81258,69167
2026-03-13T19:00:00Z,148951,118533,111059,90045,30418,57001,56417,73346,60492
2026-03-13T20:00:00Z,151627,118908,110712,88806,32719,55677,55109,73659,61154
2026-03-13T21:00:00Z,150536,116437,104826,83888,34099,51571,51045,68636,55655
2026-03-13T22:00:00Z,149802,108654,99186,76731,41148,49055,48523,68793,54904
2026-03-13T23:00:00Z,146034,104044,90081,70135,41990,43345,42723,61372,46753
2026-03-14T00:00:00Z,147845,106617,93224,72808,41228,43725,43091,63455,49956
2026-03-14T01:00:00Z,158319,96455,112800,70579,61864,43914,43338,85655,72789
2026-03-14T02:00:00Z,153727,101794,105122,71938,51933,44575,44100,76971,63511
2026-03-14T03:00:00Z,149675,113327,94769,79011,36348,48558,48092,63010,48293
2026-03-14T04:00:00Z,148422,107717,93674,74116,40705,42116,41611,61050,46487
2026-03-14T05:00:00Z,149670,109677,97688,76290,39993,47571,47111,67602,52603
2026-03-14T06:00:00Z,149137,111051,98553,76403,38086,49867,49427,70762,55873
2026-03-14T07:00:00Z,148267,113391,99546,78954,34876,50943,50529,67856,53171
2026-03-14T08:00:00Z,151954,115477,100141,79411,36477,52721,52256,70505,55003
2026-03-14T09:00:00Z,147015,112099,94597,74477,34916,48913,48480,65994,50422
2026-03-14T10:00:00Z,160064,122934,109745,85938,37130,55083,54669,74039,59257
2026-03-14T11:00:00Z,152248,118400,104701,82736,33848,52705,52304,68944,54683
2026-03-14T12:00:00Z,159694,110898,124457,84157,48796,51364,50990,88191,76254
2026-03-14T13:00:00Z,161583,117635,127901,91213,43948,56238,55863,89930,77905
2026-03-14T14:00:00Z,159870,131367,120638,100030,28503,60390,60017,77052,63807
2026-03-14T15:00:00Z,157154,127709,119630,97665,29445,56388,56006,73444,60690
2026-03-14T16:00:00Z,160296,131764,124401,102888,28532,61159,60769,78439,66178
2026-03-14T17:00:00Z,161674,132561,121407,100324,29113,60872,60496,77119,64253
