event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2026-01-05T06:00:00Z,145768,106075,96272,72691,39693,47594,47122,68759,53429
2026-01-05T07:00:00Z,142611,109678,92091,73443,32933,50762,50318,65216,49573
2026-01-05T08:00:00Z,146778,112794,91180,73696,33984,52247,51736,67725,50538
2026-01-05T09:00:00Z,149044,110917,92259,73665,38127,53592,53063,69652,51864
2026-01-05T10:00:00Z,148112,113082,94560,74849,35030,54472,53965,70372,53990
2026-01-05T11:00:00Z,148058,111928,94270,73944,36130,50739,50215,65137,48591
2026-01-05T12:00:00Z,159124,106945,120202,78947,52179,52755,52274,91981,78331
2026-01-05T13:00:00Z,153711,108874,111687,78325,44837,54775,54232,84904,70324
2026-01-05T14:00:00Z,146995,115805,98472,80679,31190,58038,57463,72681,56259
2026-01-05T15:00:00Z,153159,119670,107520,87034,33489,59388,58822,75987,60610
2026-01-05T16:00:00Z,149184,116595,97849,79049,32589,55122,54569,71268,54572
2026-01-05T17:00:00Z,151587,117737,102155,82855,33850,56894,56375,72770,57284
2026-01-05T18:00:00Z,152578,110814,102271,77354,41764,53368,52868,76814,61018
2026-01-05T19:00:00Z,148520,110209,96571,75318,38311,49782,49298,65348,50500
2026-01-05T20:00:00Z,150216,113315,100195,78260,36901,50267,49735,67296,53457
2026-01-05T21:00:00Z,148845,104653,94641,70555,44192,42629,42141,60651,46700
2026-01-05T22:00:00Z,147083,104209,95757,72424,42874,45571,45070,62607,49725
2026-01-05T23:00:00Z,148605,102305,97409,73060,46300,43040,42554,60030,47745
2026-01-06T00:00:00Z,150525,100503,100532,71475,50022,38814,38318,65438,52764
2026-01-06T01:00:00Z,148073,87483,104638,59439,60590,35719,35260,78958,66268
2026-01-06T02:00:00Z,148085,103312,101219,71056,44773,39952,39526,67475,53978
2026-01-06T03:00:00Z,141227,106952,95676,75355,34275,40350,39937,57708,44623
2026-01-06T04:00:00Z,144740,104616,100967,74661,40124,39595,39187,61108,48450
2026-01-06T05:00:00Z,140368,104006,96766,72961,36362,41172,40771,58670,45418
2026-01-06T06:00:00Z,146434,109619,98557,73603,36815,45768,45362,66776,51486
2026-01-06T07:00:00Z,145920,112500,96850,75351,33420,48079,47642,62566,46806
2026-01-06T08:00:00Z,147056,113069,93663,74206,33987,49875,49409,64825,47817
2026-01-06T09:00:00Z,147562,113400,94063,73529,34162,51434,50909,66754,49287
2026-01-06T10:00:00Z,146488,112642,95513,75284,33846,52417,51893,67678,51538
2026-01-06T11:00:00Z,149989,116759,98527,78427,33230,55126,54522,68461,52753
2026-01-06T12:00:00Z,161411,107868,123866,79911,53543,53863,53354,94219,81130
2026-01-06T13:00:00Z,157788,112713,113872,79269,45075,54202,53641,84559,69607
2026-01-06T14:00:00Z,149563,119701,101345,83070,29862,59661,59093,73718,57033
2026-01-06T15:00:00Z,151153,119956,104387,83760,31197,59257,58732,74835,58961
2026-01-06T16:00:00Z,149289,120080,101153,83348,29209,59062,58520,73825,58362
2026-01-06T17:00:00Z,147875,114012,97772,78204,33863,52381,51799,67616,51764
2026-01-06T18:00:00Z,150024,111080,103920,79674,38944,53309,52729,75894,60686
2026-01-06T19:00:00Z,148222,113981,98422,77742,34241,51729,51187,65581,51067
2026-01-06T20:00:00Z,146123,108219,95999,74041,37904,48753,48242,65384,51572
2026-01-06T21:00:00Z,147306,106394,94518,70986,40912,43952,43401,61449,47431
2026-01-06T22:00:00Z,145675,106518,96756,73880,39157,46022,45480,62724,50406
2026-01-06T23:00:00Z,144495,106935,99814,76078,37560,44664,44213,60586,49758
2026-01-07T00:00:00Z,144746,101921,99329,72720,42825,41895,41409,66414,54763
2026-01-07T01:00:00Z,152483,93236,111745,65630,59247,41649,41187,85755,73507
2026-01-07T02:00:00Z,144079,102889,101008,72325,41190,43816,43376,69978,57337
2026-01-07T03:00:00Z,141927,109143,97668,78311,32784,46957,46543,63735,50901
2026-01-07T04:00:00Z,143211,105733,100022,75603,37478,46277,45856,67158,54417
2026-01-07T05:00:00Z,150991,113535,104840,80413,37456,48134,47742,66565,52601
2026-01-07T06:00:00Z,143619,107125,97335,73344,36494,47838,47430,68378,53201
2026-01-07T07:00:00Z,147459,115445,99072,78852,32014,53807,53368,67648,51835
2026-01-07T08:00:00Z,144730,113757,93464,75775,30973,54281,53796,68510,51646
2026-01-07T09:00:00Z,145632,113415,95141,75716,32217,55313,54838,70136,53431
2026-01-07T10:00:00Z,146655,114032,98040,77655,32623,56384,55901,71941,55688
2026-01-07T11:00:00Z,147131,114248,93277,73516,32883,52569,51981,65633,49276
2026-01-07T12:00:00Z,157404,106079,118776,77426,51325,53909,53391,91471,78264
2026-01-07T13:00:00Z,153665,111179,113116,79945,42486,55855,55373,85484,71071
2026-01-07T14:00:00Z,151140,121151,101336,82950,29989,61348,60816,74728,58109
2026-01-07T15:00:00Z,148347,117729,99712,80106,30618,57481,56929,72298,55910
2026-01-07T16:00:00Z,147485,113002,99778,81674,34483,58982,58350,75281,58379
2026-01-07T17:00:00Z,149992,117204,100399,81046,32788,57294,56739,71554,55718
2026-01-07T18:00:00Z,148662,111597,101015,77198,37065,53769,53176,74172,59429
2026-01-07T19:00:00Z,147121,110677,95241,75703,36444,51827,51275,66935,51588
2026-01-07T20:00:00Z,144351,105814,91307,70189,38537,45474,44901,62129,47750
2026-01-07T21:00:00Z,145826,106833,95382,72715,38993,48322,47789,65011,51418
2026-01-07T22:00:00Z,142797,104546,92834,70750,38251,44346,43802,61040,48477
2026-01-07T23:00:00Z,144290,102246,94480,71543,42044,42815,42304,59690,47606
2026-01-08T00:00:00Z,147726,101415,99108,71941,46311,43813,43280,69729,57138
2026-01-08T01:00:00Z,148746,86537,105079,59565,62209,36828,36361,80870,67872
2026-01-08T02:00:00Z,147068,101232,102591,71623,45836,45350,44934,75346,61905
2026-01-08T03:00:00Z,144680,109728,95710,76946,34952,46055,45645,63550,49716
2026-01-08T04:00:00Z,143985,103243,97445,72330,40742,43970,43563,64895,51876
2026-01-08T05:00:00Z,147362,105098,97931,74539,42264,47501,47075,66134,51269
2026-01-08T06:00:00Z,144137,98202,88185,66178,45935,43877,43447,66875,48559
2026-01-08T07:00:00Z,147502,116228,98353,78300,31274,54866,54418,68712,52989
2026-01-08T08:00:00Z,142312,112350,91442,74131,29962,53764,53298,67758,51084
2026-01-08T09:00:00Z,146927,114915,93179,74094,32012,55974,55447,70313,53278
2026-01-08T10:00:00Z,150294,118317,99060,78847,31977,57193,56689,72138,56203
2026-01-08T11:00:00Z,147499,114884,94699,74766,32615,53246,52755,66620,50376
2026-01-08T12:00:00Z,157148,107708,119504,78728,49440,55188,54707,92630,79260
2026-01-08T13:00:00Z,155042,112190,114253,80405,42852,56879,56393,86862,72452
2026-01-08T14:00:00Z,146152,117237,97565,80224,28915,59674,59145,72735,56255
2026-01-08T15:00:00Z,146965,116486,97521,78421,30479,58359,57798,72857,56281
2026-01-08T16:00:00Z,147839,117458,101613,82280,30381,60144,59609,75286,59695
2026-01-08T17:00:00Z,148230,114161,99433,78114,34069,55863,55329,71683,56141
2026-01-08T18:00:00Z,148837,108329,103858,75495,40508,53135,52594,76599,62061
2026-01-08T19:00:00Z,145840,107562,96676,72054,38278,48355,47845,65304,51165
2026-01-08T20:00:00Z,149647,106663,96828,72472,42984,48376,47871,67890,53220
2026-01-08T21:00:00Z,142816,100106,90792,68685,42710,45486,45010,62784,48891
2026-01-08T22:00:00Z,145445,99606,90378,67197,45839,41503,41017,60432,46124
2026-01-08T23:00:00Z,148341,96981,91507,67957,51360,41366,40903,60589,46139
2026-01-09T00:00:00Z,141610,88404,84922,61353,53206,38755,38244,65662,50002
2026-01-09T01:00:00Z,152545,91329,108208,64414,61216,42112,41664,85004,72357
2026-01-09T02:00:00Z,145764,100421,99820,71178,45343,43606,43192,71456,58117
2026-01-09T03:00:00Z,142136,106455,94384,74950,35681,43799,43406,61773,47892
2026-01-09T04:00:00Z,143714,102911,98172,72494,40803,42391,41994,63992,51275
2026-01-09T05:00:00Z,145717,107365,100925,76750,38352,46683,46268,64569,51191
2026-01-09T06:00:00Z,146724,109809,99692,75486,36915,50747,50328,71487,56904
2026-01-09T07:00:00Z,150468,115831,99006,77414,34637,51345,50937,66085,50607
2026-01-09T08:00:00Z,144931,111164,90716,71728,33767,51460,50957,65813,49606
2026-01-09T09:00:00Z,145624,112187,93242,73678,33437,52981,52472,68079,51394
2026-01-09T10:00:00Z,153090,116088,99023,77650,37002,55024,54416,71664,55259
2026-01-09T11:00:00Z,150731,117530,98472,78203,33201,56314,55761,69889,54336
2026-01-09T12:00:00Z,156723,105617,119709,77671,51106,52268,51788,91146,78179
2026-01-09T13:00:00Z,158368,113240,116346,81239,45128,55779,55254,86574,72327
2026-01-09T14:00:00Z,145035,116239,95201,78144,28796,56607,56072,69858,53665
2026-01-09T15:00:00Z,147957,117296,101433,81437,30661,58482,57995,73529,57975
2026-01-09T16:00:00Z,147419,114794,101289,80473,32625,57708,57153,72009,56812
2026-01-09T17:00:00Z,152571,117766,101334,80547,34805,54978,54433,69463,53802
2026-01-09T18:00:00Z,149457,109684,99786,76056,39773,51814,51239,73417,58278
2026-01-09T19:00:00Z,149793,108712,96268,75227,41081,49565,48982,65070,50188
2026-01-09T20:00:00Z,148390,108422,97671,74835,39968,48664,48079,66401,52589
2026-01-09T21:00:00Z,147628,105972,98276,73059,41656,44971,44450,62506,49816
2026-01-09T22:00:00Z,145644,105347,97116,72690,40297,42009,41442,59144,47318
2026-01-09T23:00:00Z,142269,102386,97470,73036,39883,40830,40393,56959,46686
2026-01-10T00:00:00Z,145789,97044,98374,68885,48745,38831,38309,67365,56262
2026-01-10T01:00:00Z,148475,82108,108080,59602,66367,36232,35780,84213,73608
2026-01-10T02:00:00Z,144570,99941,103211,73029,44629,39153,38712,68160,57768
2026-01-10T03:00:00Z,140308,103660,98689,75296,36648,38584,38184,60192,49441
2026-01-10T04:00:00Z,141404,101068,102417,74086,40336,39404,39018,61628,51305
2026-01-10T05:00:00Z,141821,101163,102765,74548,40658,40147,39791,59584,49409
2026-01-10T06:00:00Z,145494,105804,106201,76954,39690,44580,44175,68380,57506
2026-01-10T07:00:00Z,149777,113924,109892,83382,35853,45404,45039,61649,50456
2026-01-10T08:00:00Z,145997,108122,104396,78427,37875,43190,42757,61947,50159
2026-01-10T09:00:00Z,146711,106685,104084,76467,40026,45446,45063,64212,51557
2026-01-10T10:00:00Z,145867,109805,104869,78947,36062,47746,47359,65387,53373
2026-01-10T11:00:00Z,147096,113403,105195,81467,33693,50319,49974,65107,52641
2026-01-10T12:00:00Z,155843,99029,120720,73083,56814,45588,45232,89262,77252
2026-01-10T13:00:00Z,153368,106818,115073,77787,46550,47833,47476,79662,66872
2026-01-10T14:00:00Z,146756,116950,102670,82337,29806,50874,50520,65000,51331
2026-01-10T15:00:00Z,152182,120266,107259,85190,31916,52859,52522,68978,55494
2026-01-10T16:00:00Z,148643,117639,104988,84518,31004,54093,53724,70353,56744
2026-01-10T17:00:00Z,149902,117493,105866,84484,32409,51628,51270,66872,53586
2026-01-10T18:00:00Z,151799,115203,110930,83949,36596,50180,49830,72589,60421
2026-01-10T19:00:00Z,144975,112011,104697,81356,32964,43685,43349,57632,46845
2026-01-10T20:00:00Z,146605,110162,106042,81132,36443,44912,44562,62693,51840
2026-01-10T21:00:00Z,147747,107127,106858,78884,40620,43601,43223,61801,51378
2026-01-10T22:00:00Z,143628,106419,106051,78947,37209,41562,41227,58635,49443
2026-01-10T23:00:00Z,140047,104540,104674,78270,35507,41620,41314,56904,48304
2026-01-11T00:00:00Z,139191,98568,99150,72622,40623,34282,33821,56938,47477
2026-01-11T01:00:00Z,149110,88074,114859,65309,61036,36972,36582,82597,73447
2026-01-11T02:00:00Z,144327,99155,109554,74425,45172,38547,38180,68934,59128
2026-01-11T03:00:00Z,143917,109647,104782,81251,34270,40671,40285,59463,49535
2026-01-11T04:00:00Z,141761,102557,106637,77464,39204,40859,40515,63373,53722
2026-01-11T05:00:00Z,142461,105974,102634,75890,36487,37934,37617,56745,46493
2026-01-11T06:00:00Z,145160,108166,107773,79312,36994,44157,43827,67982,57444
2026-01-11T07:00:00Z,145902,112533,107478,82456,33369,45045,44729,60586,49889
2026-01-11T08:00:00Z,149398,113315,107020,81594,36083,45855,45502,63983,52284
2026-01-11T09:00:00Z,144322,107276,104114,77623,37046,45630,45277,62543,50982
2026-01-11T10:00:00Z,145011,109171,103941,77947,35840,45033,44681,63302,50828
2026-01-11T11:00:00Z,149749,116341,107052,82901,33408,49577,49228,64215,51959
2026-01-11T12:00:00Z,157363,102572,121096,74565,54791,47781,47429,89972,78187
2026-01-11T13:00:00Z,155265,109705,115727,78896,45560,50441,50098,81986,69067
2026-01-11T14:00:00Z,150575,121382,105371,85520,29193,54991,54642,68904,54799
2026-01-11T15:00:00Z,149697,118794,104119,82678,30903,51552,51179,67352,53153
2026-01-11T16:00:00Z,151581,121201,106138,86321,30380,56408,56050,72443,58135
2026-01-11T17:00:00Z,153075,121125,106640,86084,31950,51979,51605,66945,53097
2026-01-11T18:00:00Z,151539,116261,109330,83819,35278,52010,51626,73903,61284
2026-01-11T19:00:00Z,150023,116755,107377,83870,33268,46705,46312,61183,49463
2026-01-11T20:00:00Z,147648,111620,104566,80119,36028,45022,44645,62322,51059
2026-01-11T21:00:00Z,148992,110390,107193,80198,38602,43354,42990,60553,50036
2026-01-11T22:00:00Z,146660,109124,105635,79251,37536,43750,43401,61009,50938
2026-01-11T23:00:00Z,140100,105085,103750,78094,35015,43570,43244,59100,50299
2026-01-12T00:00:00Z,144568,95125,94176,69352,49443,38906,38427,63447,51329
2026-01-12T01:00:00Z,150528,86999,102766,61214,63529,38148,37718,80399,67031
2026-01-12T02:00:00Z,145905,97982,95738,67954,47923,42584,42180,69751,56305
2026-01-12T03:00:00Z,143590,104950,90962,74305,38640,45401,44994,62313,48278
2026-01-12T04:00:00Z,145673,99279,94144,70157,46394,44811,44391,67839,53732
2026-01-12T05:00:00Z,146917,104564,96301,72901,42353,46063,45601,65418,51127
2026-01-12T06:00:00Z,149589,106874,95011,72088,42715,48804,48266,70548,54511
2026-01-12T07:00:00Z,151137,112239,93573,73705,38898,50983,50532,66502,49553
2026-01-12T08:00:00Z,148161,111942,91076,73608,36219,54859,54366,70705,52275
2026-01-12T09:00:00Z,146898,112132,92677,74181,34766,55414,54914,71126,54207
2026-01-12T10:00:00Z,149101,111462,94622,74486,37639,55099,54553,71451,54585
2026-01-12T11:00:00Z,148579,111518,94077,74562,37061,54686,54198,69075,52471
2026-01-12T12:00:00Z,154569,102047,113647,73709,52522,50950,50427,88307,74011
2026-01-12T13:00:00Z,155690,111270,116421,82609,44420,57727,57253,88903,74355
2026-01-12T14:00:00Z,150569,120112,102817,85442,30457,61122,60594,76077,59460
2026-01-12T15:00:00Z,149639,116388,103568,83249,33251,59269,58717,75846,59808
2026-01-12T16:00:00Z,148750,115703,98891,80892,33047,58520,57962,74248,57614
2026-01-12T17:00:00Z,145929,112328,98165,79297,33601,56431,55855,72334,56447
2026-01-12T18:00:00Z,147451,106684,98072,74786,40767,53244,52734,76047,60291
2026-01-12T19:00:00Z,146361,106011,91235,71135,40350,48260,47753,63608,48438
2026-01-12T20:00:00Z,147879,106670,93429,72175,41209,48388,47811,65966,51167
2026-01-12T21:00:00Z,149197,104660,92567,69801,44537,46097,45536,64290,49956
2026-01-12T22:00:00Z,144241,102010,91408,68661,42231,45119,44641,62392,49365
2026-01-12T23:00:00Z,143825,101051,94519,70070,42774,42979,42513,58877,47434
2026-01-13T00:00:00Z,146617,93125,92861,64287,53492,38957,38361,66622,53843
2026-01-13T01:00:00Z,154455,89038,105089,61141,65417,41163,40671,84211,70775
2026-01-13T02:00:00Z,150827,100915,97401,69831,49912,44721,44244,71380,57098
2026-01-13T03:00:00Z,141548,102323,88063,70989,39225,46099,45639,61972,47772
2026-01-13T04:00:00Z,142899,101100,94330,70454,41799,44215,43780,65158,51548
2026-01-13T05:00:00Z,147315,104397,94219,70509,42918,44689,44252,62612,48242
2026-01-13T06:00:00Z,151132,112593,96795,73738,38539,51226,50762,71670,55712
2026-01-13T07:00:00Z,144017,110745,90750,71881,33272,51955,51478,65624,49241
2026-01-13T08:00:00Z,147896,115105,92440,75133,32791,55109,54564,69328,52275
2026-01-13T09:00:00Z,146071,113970,94423,75181,32101,55911,55405,70205,53636
2026-01-13T10:00:00Z,147043,113496,95216,74793,33547,53689,53159,68667,52384
2026-01-13T11:00:00Z,148156,114947,97257,77458,33209,55493,54911,68916,52835
2026-01-13T12:00:00Z,158412,107848,121319,80213,50564,54178,53628,90953,78028
2026-01-13T13:00:00Z,154021,112145,115992,82449,41876,58102,57600,87381,73443
2026-01-13T14:00:00Z,142488,114198,95426,78005,28290,56907,56361,70246,54210
2026-01-13T15:00:00Z,149741,122025,103155,83555,27716,57459,56939,74241,60806
2026-01-13T16:00:00Z,148870,118332,101550,82770,30538,58662,58022,75152,59587
2026-01-13T17:00:00Z,150230,118954,104030,84799,31276,58677,58084,74261,59165
2026-01-13T18:00:00Z,145010,107831,99484,75171,37179,50823,50250,72829,58026
2026-01-13T19:00:00Z,147145,111413,98458,78072,35732,52209,51636,67991,52820
2026-01-13T20:00:00Z,142277,101234,92106,71673,41043,46724,46132,65596,50197
2026-01-13T21:00:00Z,146411,105162,93688,71140,41249,46822,46183,64602,50542
2026-01-13T22:00:00Z,143689,100334,87483,66075,43355,40153,39604,58201,43873
2026-01-13T23:00:00Z,143583,103224,95542,71654,40359,44372,43891,60880,49236
2026-01-14T00:00:00Z,145413,102457,96640,71481,42956,41969,41436,64878,52830
2026-01-14T01:00:00Z,152844,94723,107618,64943,58121,42477,41995,83013,70341
2026-01-14T02:00:00Z,149255,104424,102058,72640,44831,47453,46985,74726,61325
2026-01-14T03:00:00Z,143129,108240,93274,74488,34889,42627,42099,58985,45505
2026-01-14T04:00:00Z,145199,103805,99425,73405,41394,45800,45280,67611,55046
2026-01-14T05:00:00Z,146765,106029,97560,72995,40736,46571,46132,64569,50878
2026-01-14T06:00:00Z,147678,110504,98900,74819,37174,50685,50227,71617,56446
2026-01-14T07:00:00Z,148486,115395,98061,77637,33091,55346,54869,69339,53107
2026-01-14T08:00:00Z,144621,111045,89752,71281,33576,52345,51859,66594,49119
2026-01-14T09:00:00Z,149251,115057,96458,75915,34194,57870,57326,72303,55619
2026-01-14T10:00:00Z,142484,109400,92003,72003,33084,54810,54295,69752,53306
2026-01-14T11:00:00Z,146060,114640,91054,71992,31420,52127,51605,65584,50765
2026-01-14T12:00:00Z,155471,107043,117931,77683,48428,52566,52080,89102,76562
2026-01-14T13:00:00Z,152309,108916,111017,77062,43393,53012,52511,82752,68347
2026-01-14T14:00:00Z,150918,122195,103902,85530,28723,62943,62401,76477,60495
2026-01-14T15:00:00Z,145912,116687,102440,82546,29225,60282,59683,75249,59696
2026-01-14T16:00:00Z,147098,118462,99105,81914,28636,60728,60149,74790,58643
2026-01-14T17:00:00Z,143763,113304,92558,75168,30459,54423,53842,67948,51763
