event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2025-01-02T04:00:00Z,156034,115692,110302,77100,40342,34432,34174,51605,37732
2025-01-02T05:00:00Z,163552,121073,112971,77052,42479,37620,37359,55285,39351
2025-01-02T06:00:00Z,193975,137744,132793,86418,56231,44294,43983,75932,56668
2025-01-02T07:00:00Z,188552,145469,124792,90081,43083,46903,46614,62620,42741
2025-01-02T08:00:00Z,199124,154810,127265,93912,44314,50401,50048,68818,48179
2025-01-02T09:00:00Z,209886,158952,134604,94761,50934,52359,52019,75645,54070
2025-01-02T10:00:00Z,201475,157031,130297,95288,44444,50958,50624,69917,49934
2025-01-02T11:00:00Z,202766,158061,130215,95951,44705,50944,50625,66733,46636
2025-01-02T12:00:00Z,248484,153000,176230,93014,95484,53114,52734,114028,93292
2025-01-02T13:00:00Z,227599,162344,152102,97026,65255,56366,55994,94535,72328
2025-01-02T14:00:00Z,220185,174135,137129,102422,46050,60582,60202,77694,54710
2025-01-02T15:00:00Z,230023,172443,144936,101869,57580,59986,59587,85081,62109
2025-01-02T16:00:00Z,219423,170347,136466,101032,49076,58978,58584,79221,56526
2025-01-02T17:00:00Z,212786,166098,134682,99807,46688,55919,55539,73530,52303
2025-01-02T18:00:00Z,219232,154882,143867,92830,64350,52190,51739,88094,68498
2025-01-02T19:00:00Z,195961,142828,124663,86489,53133,47378,46939,65408,47131
2025-01-02T20:00:00Z,189537,138807,124215,85766,50730,44093,43688,64269,47541
2025-01-02T21:00:00Z,189742,132277,126349,83060,57465,41247,40888,65466,49556
2025-01-02T22:00:00Z,179600,132498,115231,80189,47102,37275,36940,58408,40807
2025-01-02T23:00:00Z,163656,114681,110422,74556,48975,36038,35750,54561,40304
2025-01-03T00:00:00Z,177454,113866,122097,74380,63588,34975,34600,78178,63320
2025-01-03T01:00:00Z,189366,113334,136075,71700,76032,38058,37724,97652,80631
2025-01-03T02:00:00Z,166564,119597,110573,75281,46967,39002,38699,66227,49317
2025-01-03T03:00:00Z,182389,125676,119206,76091,56713,38122,37822,62608,45931
2025-01-03T04:00:00Z,161898,117254,109536,76168,44644,35973,35674,54378,39575
2025-01-03T05:00:00Z,167428,122939,113351,77950,44489,38828,38549,57094,40757
2025-01-03T06:00:00Z,195707,134796,130608,82706,60911,45215,44903,79716,59978
2025-01-03T07:00:00Z,189876,141892,121118,85527,47984,47635,47243,65041,44085
2025-01-03T08:00:00Z,197703,150395,124488,89673,47308,50836,50501,70353,48366
2025-01-03T09:00:00Z,220232,165095,139012,97309,55137,53013,52676,77255,54985
2025-01-03T10:00:00Z,209986,160803,133289,96282,49183,51876,51547,71352,51194
2025-01-03T11:00:00Z,201843,154223,129059,93532,47620,50319,49991,66589,46690
2025-01-03T12:00:00Z,251115,154572,179642,95807,96543,51715,51361,113033,92698
2025-01-03T13:00:00Z,228646,162776,152991,98280,65870,55744,55408,93074,71828
2025-01-03T14:00:00Z,218761,173486,137989,103961,45275,60358,59914,76392,53741
2025-01-03T15:00:00Z,228704,173298,144046,101869,55406,60428,60055,85340,62088
2025-01-03T16:00:00Z,218959,170884,136566,102325,48075,58839,58480,78448,55938
2025-01-03T17:00:00Z,209280,162828,134097,99333,46452,56158,55791,72739,51880
2025-01-03T18:00:00Z,216985,152644,145081,93915,64341,52213,51844,87038,68004
2025-01-03T19:00:00Z,198353,149721,128174,92327,48632,46226,45869,63141,45797
2025-01-03T20:00:00Z,191430,140040,125345,87093,51390,43637,43229,63709,46836
2025-01-03T21:00:00Z,186898,130064,123723,81707,56834,40523,40139,64860,48467
2025-01-03T22:00:00Z,169997,122946,113239,78148,47051,36748,36446,54002,40018
2025-01-03T23:00:00Z,160855,115688,110363,75831,45167,34914,34606,50989,38294
2025-01-04T00:00:00Z,172344,108941,119317,70556,63403,31684,31329,74862,62583
2025-01-04T01:00:00Z,179108,100120,131137,67884,78988,30740,30441,89463,76314
2025-01-04T02:00:00Z,147974,97768,102844,65518,50206,29243,28968,58360,44722
2025-01-04T03:00:00Z,163116,107998,112773,67480,55118,29993,29744,54783,41622
2025-01-04T04:00:00Z,148142,105518,105729,70690,42624,31001,30775,49342,36031
2025-01-04T05:00:00Z,151153,108024,107468,70958,43129,32365,32143,50774,36921
2025-01-04T06:00:00Z,170312,114252,123079,75014,56060,35295,35062,67302,52150
2025-01-04T07:00:00Z,158738,118061,111258,76455,40677,36042,35825,53966,36892
2025-01-04T08:00:00Z,161699,118835,112793,76903,42864,37930,37680,57672,41426
2025-01-04T09:00:00Z,175276,125139,121423,79278,50137,39540,39313,63433,46920
2025-01-04T10:00:00Z,169069,126164,117574,81384,42905,40521,40299,59691,43478
2025-01-04T11:00:00Z,171340,129397,118234,83142,41943,41963,41718,57927,40956
2025-01-04T12:00:00Z,230375,128471,176043,83409,101904,43597,43333,108089,90484
2025-01-04T13:00:00Z,206919,142881,145158,88531,64038,47162,46923,86079,66953
2025-01-04T14:00:00Z,200525,158803,125064,90249,41722,53935,53682,67306,47253
2025-01-04T15:00:00Z,203227,149136,138386,93729,54091,50158,49888,75895,56185
2025-01-04T16:00:00Z,195865,151365,130428,94616,44500,49544,49296,70010,50527
2025-01-04T17:00:00Z,187890,145546,129124,93499,42344,47607,47357,64682,46639
2025-01-04T18:00:00Z,196368,135729,141492,89406,60639,44928,44668,80370,64101
2025-01-04T19:00:00Z,166764,124250,117392,81920,42514,39860,39620,55473,40742
2025-01-04T20:00:00Z,162642,117959,115965,78339,44683,37358,37092,56538,42514
2025-01-04T21:00:00Z,166204,117281,118453,77062,48923,35029,34800,58066,44653
2025-01-04T22:00:00Z,151952,109870,108289,72916,42082,32131,31907,49825,36634
2025-01-04T23:00:00Z,148460,107041,105685,70919,41419,31664,31449,50714,36045
2025-01-05T00:00:00Z,153358,98251,111399,66712,55107,28741,28428,68610,57118
2025-01-05T01:00:00Z,175169,94040,138473,65606,81129,28844,28579,94962,83899
2025-01-05T02:00:00Z,131334,92172,94989,62646,39162,27618,27352,54316,42846
2025-01-05T03:00:00Z,151812,99364,106288,63237,52448,27858,27603,52240,40014
2025-01-05T04:00:00Z,137405,97975,99425,65841,39430,28954,28729,46054,34387
2025-01-05T05:00:00Z,143848,99866,101408,65827,43982,30317,30097,48131,35579
2025-01-05T06:00:00Z,160816,105958,116723,69480,54858,33651,33371,65324,50992
2025-01-05T07:00:00Z,152365,112005,109135,74034,40360,35138,34916,50883,35998
2025-01-05T08:00:00Z,156844,115679,110952,75305,41165,36509,36272,54772,40092
2025-01-05T09:00:00Z,170006,119267,120321,76779,50739,38469,38226,62057,46513
2025-01-05T10:00:00Z,169867,126195,118156,80300,43672,40166,39934,59624,43685
2025-01-05T11:00:00Z,172721,130536,120097,83419,42185,42485,42251,57955,41164
2025-01-05T12:00:00Z,236022,132633,180271,85399,103389,45625,45344,109489,91152
2025-01-05T13:00:00Z,211012,144902,148599,90428,66110,49010,48722,90090,68873
2025-01-05T14:00:00Z,198419,156044,130520,95047,42375,52775,52456,73474,49355
2025-01-05T15:00:00Z,205140,151611,141457,97265,53529,51512,51218,77750,57963
2025-01-05T16:00:00Z,195184,150694,130697,95228,44490,51488,51194,71560,51967
2025-01-05T17:00:00Z,186667,145503,126674,92746,41164,49591,49338,66386,47828
2025-01-05T18:00:00Z,197299,139787,139931,91008,57512,47066,46814,80627,63122
2025-01-05T19:00:00Z,175386,130902,122166,85727,44484,42168,41929,58001,42494
2025-01-05T20:00:00Z,172898,126706,121959,82932,46192,40133,39895,59392,44547
2025-01-05T21:00:00Z,174143,122874,123485,80507,51269,37332,37084,60639,46704
2025-01-05T22:00:00Z,158274,113903,112488,76558,44371,34637,34392,51690,38899
2025-01-05T23:00:00Z,149654,106901,107416,72665,42753,34132,33893,49947,37995
2025-01-06T00:00:00Z,174081,108084,116183,72013,65997,34093,33739,75104,60192
2025-01-06T01:00:00Z,208744,123210,138355,72043,85534,39849,39516,100464,82680
2025-01-06T02:00:00Z,172518,119337,107839,74200,53181,39878,39566,68709,50100
2025-01-06T03:00:00Z,190967,127307,121122,77052,63660,39067,38757,65258,47106
2025-01-06T04:00:00Z,178189,124516,117005,81877,53673,37557,37226,57184,40486
2025-01-06T05:00:00Z,183592,128481,116311,80166,55111,40909,40606,60944,42573
2025-01-06T06:00:00Z,207569,141728,133685,85297,65841,47580,47237,82418,60952
2025-01-06T07:00:00Z,203560,152393,126831,92105,51167,50436,50009,68221,45709
2025-01-06T08:00:00Z,214440,161503,129797,95462,52937,55370,54905,75438,51150
2025-01-06T09:00:00Z,229011,169109,136998,97226,59902,58475,57997,82513,57321
2025-01-06T10:00:00Z,226973,174966,133006,98928,52007,58112,57695,79121,54559
2025-01-06T11:00:00Z,221762,168744,132246,97429,53018,56632,56260,74627,51075
2025-01-06T12:00:00Z,265086,168938,175050,97860,96148,59419,58986,120483,95475
2025-01-06T13:00:00Z,250397,178867,158104,104064,71530,64057,63645,102013,76312
2025-01-06T14:00:00Z,245453,192870,144155,110144,52583,68856,68432,86381,59297
2025-01-06T15:00:00Z,252349,191253,150983,109136,61096,67993,67570,93625,66527
2025-01-06T16:00:00Z,245416,187732,145277,108094,57684,66266,65810,87289,60697
2025-01-06T17:00:00Z,241421,179690,146067,105026,61731,62824,62357,82319,57456
2025-01-06T18:00:00Z,245816,170182,155164,99912,75634,58656,58192,92083,69578
2025-01-06T19:00:00Z,224117,162890,140731,98356,61227,52928,52517,69370,48949
2025-01-06T20:00:00Z,221123,154440,139055,93040,66683,50331,49911,72182,52383
2025-01-06T21:00:00Z,218817,147271,139392,88777,71546,46528,46157,72375,53356
2025-01-06T22:00:00Z,202998,140025,130271,86852,62973,42159,41785,60881,43739
2025-01-06T23:00:00Z,189242,130244,121562,80273,58998,39924,39558,57994,42212
2025-01-07T00:00:00Z,159428,100345,106766,61488,59083,35401,35045,76918,62004
2025-01-07T01:00:00Z,203176,121947,142709,75532,81229,42035,41683,102912,85584
2025-01-07T02:00:00Z,174982,129850,111371,77863,45132,42995,42635,69971,51196
2025-01-07T03:00:00Z,189753,135881,122949,80674,53872,41738,41397,65682,47208
2025-01-07T04:00:00Z,175772,131641,117734,83755,44131,40028,39715,57385,41064
2025-01-07T05:00:00Z,189550,137641,119466,82585,51909,43808,43468,63911,44750
2025-01-07T06:00:00Z,211661,148533,136253,87650,63128,50796,50453,82852,60669
2025-01-07T07:00:00Z,219934,164516,138894,95518,55418,54823,54480,71873,48129
2025-01-07T08:00:00Z,235035,175148,142820,99135,59887,59691,59243,79283,53905
2025-01-07T09:00:00Z,248855,183951,154659,105095,64904,63332,62915,85630,59754
2025-01-07T10:00:00Z,239049,180756,146728,102726,58293,61638,61237,79753,55299
2025-01-07T11:00:00Z,236968,176038,147955,99911,60930,59546,59151,75096,50793
2025-01-07T12:00:00Z,288093,166358,202500,95502,121735,60601,60155,119443,95115
2025-01-07T13:00:00Z,271897,177075,180952,98712,94822,65627,65166,99495,73334
2025-01-07T14:00:00Z,160562,116440,99977,63522,44122,47990,47691,52427,32594
2025-01-07T15:00:00Z,56446,37748,37689,21728,18698,24334,24072,30721,19721
2025-01-07T16:00:00Z,279041,183296,184027,103691,95745,67982,67532,89109,63539
2025-01-07T17:00:00Z,262722,178405,174018,102305,84317,63159,62727,79183,55405
2025-01-07T18:00:00Z,266091,169405,182707,99024,96686,58545,58131,93150,70566
2025-01-07T19:00:00Z,243033,157548,165341,92457,85485,53722,53323,69414,48831
2025-01-07T20:00:00Z,241581,154247,167315,93565,87334,50601,50131,70706,51467
2025-01-07T21:00:00Z,236082,144473,166672,87955,91609,46844,46451,69556,51896
2025-01-07T22:00:00Z,218003,133729,155045,82282,84274,42640,42285,59177,43254
2025-01-07T23:00:00Z,208394,121602,151820,77269,86792,39912,39579,55476,41423
2025-01-08T00:00:00Z,214677,118658,155687,75785,96019,38641,38226,80004,64687
2025-01-08T01:00:00Z,244952,121334,187776,75828,123618,41323,40968,98145,81481
2025-01-08T02:00:00Z,228913,127349,169452,78710,101564,41817,41473,68024,50138
2025-01-08T03:00:00Z,248037,132770,183825,80702,115267,40871,40572,64838,47050
2025-01-08T04:00:00Z,231498,128237,176291,82961,103261,39312,39012,57103,41168
2025-01-08T05:00:00Z,240174,135486,173547,82966,104688,42701,42383,61177,43074
2025-01-08T06:00:00Z,260391,148165,190703,89813,112226,49755,49419,81865,60878
2025-01-08T07:00:00Z,236700,161439,160128,95345,75261,54565,54249,69912,46611
2025-01-08T08:00:00Z,227351,179109,137924,103742,48242,61899,61426,80344,55357
2025-01-08T09:00:00Z,240683,184735,144764,103628,55948,64617,64166,87356,60802
2025-01-08T10:00:00Z,229185,181923,138860,104225,47262,62673,62231,80799,56613
2025-01-08T11:00:00Z,222341,176569,136597,102587,45772,61382,60971,76595,52607
2025-01-08T12:00:00Z,268433,175415,181983,101955,93018,62708,62271,124077,99643
2025-01-08T13:00:00Z,260215,186952,162909,107220,73263,67656,67223,106145,78977
2025-01-08T14:00:00Z,260657,202428,154584,115600,58229,72549,72114,91203,63083
2025-01-08T15:00:00Z,259412,194962,153766,109914,64450,70151,69689,96547,67895
2025-01-08T16:00:00Z,246577,195663,147349,112138,50914,69790,69309,90010,63258
2025-01-08T17:00:00Z,234345,183602,140267,105643,50743,65042,64617,82801,57470
2025-01-08T18:00:00Z,245744,174688,155034,103671,71056,60087,59637,96240,73396
2025-01-08T19:00:00Z,214171,163396,133312,97334,50775,55132,54684,71570,51146
2025-01-08T20:00:00Z,211497,156764,130793,94141,54733,51371,50919,73042,52416
2025-01-08T21:00:00Z,212050,148922,130248,88461,63128,47943,47526,74819,54391
2025-01-08T22:00:00Z,194505,137382,121145,83485,57123,43651,43254,64392,46522
2025-01-08T23:00:00Z,178799,126637,117445,80993,52162,40571,40197,58922,43809
2025-01-09T00:00:00Z,192270,123281,127684,78747,68989,39387,38983,82482,66889
2025-01-09T01:00:00Z,217317,167632,183738,141552,49685,32413,32128,69851,58656
2025-01-09T02:00:00Z,198942,133527,134361,82049,65415,46098,45736,85146,66599
2025-01-09T03:00:00Z,210444,133155,142453,79156,77289,41730,41376,68902,49901
2025-01-09T04:00:00Z,186367,129428,132632,83306,56939,40060,39753,57802,41610
2025-01-09T05:00:00Z,197971,135014,134298,81553,62957,43472,43167,61817,43740
2025-01-09T06:00:00Z,216901,146153,145337,86960,70748,50580,50243,84372,62757
2025-01-09T07:00:00Z,207639,159956,133277,94061,47683,55520,55184,70709,47946
2025-01-09T08:00:00Z,219046,172185,135413,98384,46861,61460,61079,78749,54041
2025-01-09T09:00:00Z,232927,181656,141715,101909,51271,64988,64588,86606,60163
2025-01-09T10:00:00Z,232180,181802,139866,101333,50378,63579,63160,82308,57435
2025-01-09T11:00:00Z,233735,175028,147139,99443,58707,61023,60620,76825,52916
2025-01-09T12:00:00Z,267019,167944,181107,96644,99075,62560,62163,123635,98765
2025-01-09T13:00:00Z,253143,183396,158326,103746,69747,67395,66928,104740,78538
2025-01-09T14:00:00Z,244423,195303,142967,109329,49120,72330,71888,88226,61245
2025-01-09T15:00:00Z,250593,194793,147812,108400,55800,71751,71262,95622,68170
2025-01-09T16:00:00Z,237593,193203,140546,108608,44390,69717,69274,88043,62393
2025-01-09T17:00:00Z,228936,182616,137552,104803,46320,64385,63958,80882,56715
2025-01-09T18:00:00Z,235847,172102,147437,99968,63745,60176,59730,93845,70823
2025-01-09T19:00:00Z,210498,160989,130092,93740,49509,54781,54359,71792,51061
2025-01-09T20:00:00Z,203122,153215,127580,90832,49907,51257,50813,71085,52046
2025-01-09T21:00:00Z,202750,144765,127743,85341,57985,47582,47156,71317,53105
2025-01-09T22:00:00Z,187979,137847,118494,82892,50132,43106,42721,61386,44996
2025-01-09T23:00:00Z,171008,123621,111516,76873,47387,40145,39803,56898,42207
2025-01-10T00:00:00Z,178906,118655,118683,74396,60251,38780,38361,79474,64265
2025-01-10T01:00:00Z,198474,119699,140782,75139,78775,41636,41254,101511,85079
2025-01-10T02:00:00Z,176674,126006,112430,78373,50668,43039,42696,71559,53746
2025-01-10T03:00:00Z,189608,130790,120293,76338,58818,40497,40165,65991,47906
2025-01-10T04:00:00Z,178342,125136,119572,78806,53206,38445,38132,56903,40886
2025-01-10T05:00:00Z,212454,124202,150874,76978,88252,40572,40268,59864,41903
2025-01-10T06:00:00Z,251247,138680,179330,82509,112567,47236,46901,79277,58297
2025-01-10T07:00:00Z,247378,151531,171084,87630,95847,51722,51365,67296,45572
2025-01-10T08:00:00Z,260931,163591,177023,94995,97340,57395,56978,75477,51503
2025-01-10T09:00:00Z,272175,170127,181028,96173,102048,60162,59750,83171,57696
2025-01-10T10:00:00Z,260634,167691,171910,95810,92943,58992,58591,77490,54247
2025-01-10T11:00:00Z,258284,162152,173397,92782,96132,56350,55981,72129,49730
2025-01-10T12:00:00Z,289311,157339,209044,90685,131972,56363,55951,114675,92418
2025-01-10T13:00:00Z,277821,168656,190925,96562,109165,61639,61233,95145,71340
2025-01-10T14:00:00Z,275189,182360,179373,102496,92829,66422,66031,83056,57537
2025-01-10T15:00:00Z,283402,180320,185877,101678,103082,66078,65644,90159,64453
2025-01-10T16:00:00Z,267060,177279,174436,100833,89781,64811,64337,83279,58886
2025-01-10T17:00:00Z,246335,170482,160617,99868,75853,60856,60423,78245,55159
2025-01-10T18:00:00Z,271230,156871,191821,94449,114359,55254,54823,88291,67051
2025-01-10T19:00:00Z,244734,147188,170899,86856,97546,49829,49425,65787,46849
2025-01-10T20:00:00Z,237911,139939,169215,83560,97972,46824,46425,66039,48358
2025-01-10T21:00:00Z,240810,131934,173491,80394,108876,43233,42792,67405,50020
2025-01-10T22:00:00Z,225855,120479,162008,73103,105376,38830,38429,58671,43021
2025-01-10T23:00:00Z,210933,110250,158610,70285,100683,35938,35627,52832,39278
2025-01-11T00:00:00Z,200015,102409,151830,66200,97606,32304,31952,74891,62412
2025-01-11T01:00:00Z,180367,97703,132576,63955,82664,31619,31277,94144,81435
2025-01-11T02:00:00Z,147871,95523,100005,63024,52348,29577,29240,59413,46582
2025-01-11T03:00:00Z,171388,107763,120172,67049,63625,30212,29948,54823,41904
2025-01-11T04:00:00Z,198319,102864,158056,68927,95455,30767,30520,48031,35580
2025-01-11T05:00:00Z,205694,103070,159065,65539,102624,31939,31706,50526,37181
2025-01-11T06:00:00Z,253295,107677,204025,68332,145618,34573,34318,66805,51698
2025-01-11T07:00:00Z,247675,110686,202163,70500,136989,35893,35659,51471,36121
2025-01-11T08:00:00Z,250427,111473,201887,70532,138954,36930,36652,56030,40331
2025-01-11T09:00:00Z,260549,119432,207649,75529,141117,38967,38711,62649,46306
2025-01-11T10:00:00Z,265076,121238,211247,75794,143838,40135,39894,60554,43392
2025-01-11T11:00:00Z,267770,122554,216347,77354,145216,41127,40841,56692,40207
2025-01-11T12:00:00Z,298754,123514,246212,78724,175240,42722,42459,102675,85645
2025-01-11T13:00:00Z,287545,131314,230819,81831,156231,46098,45851,82007,63579
2025-01-11T14:00:00Z,277575,139236,217396,86614,138339,49792,49549,65819,46955
2025-01-11T15:00:00Z,287287,141735,225819,88249,145552,50133,49877,74027,54635
2025-01-11T16:00:00Z,282206,143315,221740,89975,138891,50060,49819,68506,49538
2025-01-11T17:00:00Z,278297,138991,219761,87906,139306,48389,48142,64424,46467
2025-01-11T18:00:00Z,289319,133932,231520,85228,155387,45429,45176,77687,60273
2025-01-11T19:00:00Z,263179,124972,212667,79808,138207,40814,40572,55298,40016
2025-01-11T20:00:00Z,264213,118288,215663,76458,145925,38316,38062,56264,42102
2025-01-11T21:00:00Z,259473,110491,212022,71762,148982,36059,35808,58311,44881
2025-01-11T22:00:00Z,160891,106555,117552,71398,54336,33440,33205,49815,37732
2025-01-11T23:00:00Z,165712,106013,127629,74058,59699,32723,32501,47733,36233
2025-01-12T00:00:00Z,242532,95160,203515,65158,147372,29160,28826,67405,55103
2025-01-12T01:00:00Z,257508,91467,219885,63270,166041,28971,28682,94521,82725
2025-01-12T02:00:00Z,217006,92796,178559,62877,124210,28023,27768,53378,41176
2025-01-12T03:00:00Z,231244,101370,187737,64747,129874,28479,28246,52601,40523
2025-01-12T04:00:00Z,198583,95923,161133,64224,102660,29349,29124,45708,34067
2025-01-12T05:00:00Z,159113,101248,115873,65506,57865,30729,30505,48685,36250
2025-01-12T06:00:00Z,162581,107134,117115,69686,55447,33623,33384,65294,51439
2025-01-12T07:00:00Z,151856,110866,107311,72098,40990,35059,34843,50463,36182
2025-01-12T08:00:00Z,157020,115480,108127,73756,41540,37430,37187,56274,40918
2025-01-12T09:00:00Z,173729,121744,121524,77398,51985,39538,39308,63715,47667
2025-01-12T10:00:00Z,170255,125894,114059,78114,44361,41168,40914,60767,44573
2025-01-12T11:00:00Z,174881,134960,114749,81829,39921,43426,43117,59523,41402
2025-01-12T12:00:00Z,240144,137577,178406,85493,102567,46404,46115,112290,92323
2025-01-12T13:00:00Z,212189,146493,148215,91020,65696,50136,49827,91322,69868
2025-01-12T14:00:00Z,202038,158276,131445,96097,43762,53714,53384,72750,50381
2025-01-12T15:00:00Z,210406,158909,140263,97304,51497,53107,52814,80410,58606
2025-01-12T16:00:00Z,203530,160419,131162,96721,43111,52922,52642,74822,53015
2025-01-12T17:00:00Z,211856,161135,137429,94530,50721,50816,50544,68545,48513
2025-01-12T18:00:00Z,218719,143822,158866,91576,74897,48903,48638,82349,64276
2025-01-12T19:00:00Z,191015,131853,137313,84709,59162,43552,43301,59462,43611
2025-01-12T20:00:00Z,193457,129138,138967,83387,64319,41299,41014,61314,45481
2025-01-12T21:00:00Z,193352,122372,139778,79004,70980,38880,38609,62664,47973
2025-01-12T22:00:00Z,174772,114436,128530,75757,60336,35676,35443,52118,39215
2025-01-12T23:00:00Z,155296,109059,111360,72111,46237,34683,34463,51363,37796
2025-01-13T00:00:00Z,177910,109288,115774,71457,68622,33764,33419,77452,60949
2025-01-13T01:00:00Z,203894,109989,141607,71365,93905,38046,37683,104455,87231
2025-01-13T02:00:00Z,173202,117645,105678,72582,55557,40018,39709,68584,49812
2025-01-13T03:00:00Z,191021,124027,117100,73897,66994,39464,39156,65686,47206
2025-01-13T04:00:00Z,178359,118975,110735,75150,59384,37355,37036,57614,40966
2025-01-13T05:00:00Z,185212,124050,114054,76337,61162,40648,40324,61947,43704
2025-01-13T06:00:00Z,209786,142041,129653,84356,67745,48197,47870,81336,59557
2025-01-13T07:00:00Z,211495,158393,126589,93467,53102,53639,53302,70737,47211
2025-01-13T08:00:00Z,227610,170981,130798,97479,56629,59779,59338,80189,54205
2025-01-13T09:00:00Z,242254,178577,140184,101103,63677,62433,61987,86588,60043
2025-01-13T10:00:00Z,237921,182131,137307,103671,55790,61870,61440,82422,56741
2025-01-13T11:00:00Z,243841,173249,147540,99963,70592,59994,59517,76476,52155
2025-01-13T12:00:00Z,280832,168649,187729,97783,112183,61479,61041,121764,96498
2025-01-13T13:00:00Z,271827,182645,170391,103070,89182,66225,65811,102202,75378
2025-01-13T14:00:00Z,266731,195901,157945,109394,70830,72472,72033,89230,60907
2025-01-13T15:00:00Z,265419,190988,158005,107387,74431,70457,69952,93915,66267
2025-01-13T16:00:00Z,260559,191366,153147,108273,69193,69160,68664,90002,62062
2025-01-13T17:00:00Z,243403,183300,140530,105882,60103,64418,63886,83480,57257
2025-01-13T18:00:00Z,240583,169028,143487,98893,71555,59952,59466,93883,69218
2025-01-13T19:00:00Z,222112,165160,132034,97573,56952,56199,55739,72834,51635
2025-01-13T20:00:00Z,226117,161411,133035,94516,64706,53364,52906,75365,54505
2025-01-13T21:00:00Z,222448,153356,128022,85197,69092,49583,49168,74864,55154
2025-01-13T22:00:00Z,199926,138829,119276,82532,61097,45035,44634,63555,45657
2025-01-13T23:00:00Z,147251,108790,87761,63632,38461,36801,36448,51974,36143
2025-01-14T00:00:00Z,168141,107887,110809,63798,60254,38429,38092,82044,65587
2025-01-14T01:00:00Z,212141,125431,143873,76539,86710,43784,43389,105514,87437
2025-01-14T02:00:00Z,184622,129960,119033,79261,54662,43137,42798,71876,53503
2025-01-14T03:00:00Z,193695,135099,124469,80144,58596,41649,41317,66821,48043
2025-01-14T04:00:00Z,171325,125248,112965,78494,46077,38492,38178,56747,40979
2025-01-14T05:00:00Z,178772,130497,115195,78606,48275,41397,41090,60589,43243
2025-01-14T06:00:00Z,200891,142871,130859,84922,58020,48661,48329,79567,59090
2025-01-14T07:00:00Z,206049,160916,127039,93927,45133,53674,53334,69574,46790
2025-01-14T08:00:00Z,223741,174947,133984,99714,48794,60766,60312,79239,54496
2025-01-14T09:00:00Z,241948,184543,146063,105426,57405,62991,62531,86062,59845
2025-01-14T10:00:00Z,238653,177885,145751,100645,60768,61077,60651,80236,56407
2025-01-14T11:00:00Z,245786,174387,158966,101884,71399,60245,59823,75228,52176
2025-01-14T12:00:00Z,297542,162659,215215,94497,134883,60292,59805,118411,94267
2025-01-14T13:00:00Z,290370,180014,198488,102649,110356,66506,66064,100003,74210
2025-01-14T14:00:00Z,284092,194413,183551,108201,89679,71246,70801,86829,59694
2025-01-14T15:00:00Z,285788,189026,185593,105341,96762,71044,70573,94168,66810
2025-01-14T16:00:00Z,273296,189446,172656,106213,83850,70054,69572,88722,62374
2025-01-14T17:00:00Z,246083,173197,152768,95479,72886,62865,62434,80077,55268
