event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2016-01-03T05:00:00Z,15120,15120,8577,8577,0,6193,6193,7068,4091
2016-01-03T06:00:00Z,14991,14991,8824,8824,0,6100,6100,6991,4041
2016-01-03T07:00:00Z,15381,15381,8762,8762,0,6241,6241,7174,4039
2016-01-03T08:00:00Z,16387,16387,9005,9005,0,6555,6555,7454,4188
2016-01-03T09:00:00Z,16382,16382,9009,9009,0,6875,6875,7774,4319
2016-01-03T10:00:00Z,17774,17774,9729,9729,0,7181,7181,8130,4697
2016-01-03T11:00:00Z,18353,18353,10238,10238,0,7822,7822,8705,5056
2016-01-03T12:00:00Z,20517,20517,11190,11190,0,8510,8510,9533,5540
2016-01-03T13:00:00Z,21947,21947,12101,12101,0,9422,9422,10516,6210
2016-01-03T14:00:00Z,23380,23380,12963,12963,0,10408,10408,11427,6813
2016-01-03T15:00:00Z,24842,24842,13766,13766,0,10780,10780,11866,7106
2016-01-03T16:00:00Z,24548,24548,13480,13480,0,10377,10377,11546,6976
2016-01-03T17:00:00Z,24052,24052,13314,13314,0,10148,10148,11202,6815
2016-01-03T18:00:00Z,24584,24584,13107,13107,0,9944,9944,10917,6677
2016-01-03T19:00:00Z,24128,24128,13358,13358,0,10068,10068,10910,6772
2016-01-03T20:00:00Z,24839,24839,13887,13887,0,10312,10312,11292,6945
2016-01-03T21:00:00Z,24462,24462,13725,13725,0,10281,10281,11277,7085
2016-01-03T22:00:00Z,24032,24032,13426,13426,0,9897,9897,11013,6841
2016-01-03T23:00:00Z,21948,21948,12310,12310,0,9109,9109,10195,6277
2016-01-04T00:00:00Z,20444,20444,11401,11401,0,8425,8425,9258,5538
2016-01-04T01:00:00Z,22733,22733,11700,11700,0,9856,9856,10771,5866
2016-01-04T02:00:00Z,25244,25244,12906,12906,0,10848,10848,11838,6294
2016-01-04T03:00:00Z,23534,23534,12387,12387,0,10480,10480,11668,6377
2016-01-04T04:00:00Z,21071,21071,11288,11288,0,8823,8823,9710,5487
2016-01-04T05:00:00Z,21697,21697,11283,11283,0,9446,9446,10452,5716
2016-01-04T06:00:00Z,23364,23364,11743,11743,0,10306,10306,11300,5853
2016-01-04T07:00:00Z,24869,24869,12289,12289,0,11060,11060,11949,6269
2016-01-04T08:00:00Z,28723,28723,13674,13674,0,12694,12694,13619,7012
2016-01-04T09:00:00Z,32707,32707,15450,15450,0,14736,14736,15729,8239
2016-01-04T10:00:00Z,35760,35760,17219,17219,0,14288,14288,15384,8372
2016-01-04T11:00:00Z,31698,31698,16403,16403,0,12987,12987,13922,7695
2016-01-04T12:00:00Z,32090,32090,16464,16464,0,13707,13707,14623,8195
2016-01-04T13:00:00Z,35203,35203,17730,17730,0,15304,15304,16267,9199
2016-01-04T14:00:00Z,40864,40864,19583,19583,0,17456,17456,18473,10536
2016-01-04T15:00:00Z,43037,43037,20819,20819,0,18599,18599,19375,11208
2016-01-04T16:00:00Z,41052,41052,19443,19443,0,17806,17806,18690,10918
2016-01-04T17:00:00Z,38964,38964,18654,18654,0,16169,16169,17265,9943
2016-01-04T18:00:00Z,37349,37349,17828,17828,0,15376,15376,16331,9422
2016-01-04T19:00:00Z,37105,37105,18074,18074,0,15374,15374,16328,9533
2016-01-04T20:00:00Z,37220,37220,17955,17955,0,15285,15285,16452,9564
2016-01-04T21:00:00Z,38859,38859,18719,18719,0,15709,15709,17129,9979
2016-01-04T22:00:00Z,35563,35563,17683,17683,0,14436,14436,15534,9351
2016-01-04T23:00:00Z,29764,29764,14687,14687,0,12176,12176,13392,7839
2016-01-05T00:00:00Z,27143,27143,13585,13585,0,11068,11068,12240,6964
2016-01-05T01:00:00Z,26227,26227,12952,12952,0,11454,11454,12285,6775
2016-01-05T02:00:00Z,27328,27328,13665,13665,0,12018,12018,13048,7063
2016-01-05T03:00:00Z,26544,26544,13006,13006,0,11659,11659,12554,6734
2016-01-05T04:00:00Z,22909,22909,11906,11906,0,9936,9936,10872,6084
2016-01-05T05:00:00Z,24013,24013,11949,11949,0,10412,10412,11255,6038
2016-01-05T06:00:00Z,26239,26239,12819,12819,0,11458,11458,12512,6610
2016-01-05T07:00:00Z,27645,27645,13159,13159,0,12263,12263,13118,6868
2016-01-05T08:00:00Z,30993,30993,14686,14686,0,14046,14046,14704,7725
2016-01-05T09:00:00Z,36309,36309,16630,16630,0,15719,15719,16740,8995
2016-01-05T10:00:00Z,33476,33476,16312,16312,0,15091,15091,15910,8926
2016-01-05T11:00:00Z,31493,31493,15786,15786,0,13688,13688,14618,8265
2016-01-05T12:00:00Z,32092,32092,15755,15755,0,14228,14228,15227,8549
2016-01-05T13:00:00Z,36626,36626,18322,18322,0,16062,16062,17185,9819
2016-01-05T14:00:00Z,41568,41568,20417,20417,0,17985,17985,18832,10846
2016-01-05T15:00:00Z,44520,44520,21687,21687,0,19418,19418,20074,11570
2016-01-05T16:00:00Z,43153,43153,21144,21144,0,18971,18971,19709,11740
2016-01-05T17:00:00Z,40335,40335,19362,19362,0,17062,17062,18005,10529
2016-01-05T18:00:00Z,37677,37677,18103,18103,0,15738,15738,16755,9867
2016-01-05T19:00:00Z,37288,37288,18292,18292,0,15409,15409,16568,9818
2016-01-05T20:00:00Z,37625,37625,18441,18441,0,15435,15435,16483,9890
2016-01-05T21:00:00Z,37674,37674,18971,18971,0,15445,15445,16559,10061
2016-01-05T22:00:00Z,35541,35541,17963,17963,0,14463,14463,15953,9663
2016-01-05T23:00:00Z,31123,31123,15802,15802,0,12450,12450,13819,8305
2016-01-06T00:00:00Z,29136,29136,15330,15330,0,11206,11206,12360,7120
2016-01-06T01:00:00Z,30537,30537,16190,16190,0,11860,11860,12959,7110
2016-01-06T02:00:00Z,29155,29155,14788,14788,0,12374,12374,13369,7140
2016-01-06T03:00:00Z,27708,27708,14095,14095,0,11974,11974,13132,7033
2016-01-06T04:00:00Z,23589,23589,12478,12478,0,9817,9817,10932,6066
2016-01-06T05:00:00Z,24851,24851,12891,12891,0,10305,10305,11324,6104
2016-01-06T06:00:00Z,26445,26445,13190,13190,0,11071,11071,12284,6297
2016-01-06T07:00:00Z,26434,26434,13111,13111,0,11601,11601,12676,6680
2016-01-06T08:00:00Z,29480,29480,14412,14412,0,13019,13019,14066,7360
2016-01-06T09:00:00Z,32290,32290,15952,15952,0,14608,14608,15545,8402
2016-01-06T10:00:00Z,31474,31474,15899,15899,0,14093,14093,14955,8490
2016-01-06T11:00:00Z,30142,30142,14769,14769,0,13048,13048,13962,7856
2016-01-06T12:00:00Z,31626,31626,15652,15652,0,13610,13610,14695,8365
2016-01-06T13:00:00Z,37011,37011,18471,18471,0,15520,15520,16682,9429
2016-01-06T14:00:00Z,40720,40720,20014,20014,0,17551,17551,18684,10906
2016-01-06T15:00:00Z,44129,44129,21651,21651,0,18884,18884,20003,11840
2016-01-06T16:00:00Z,44280,44280,22087,22087,0,18591,18591,19673,11800
2016-01-06T17:00:00Z,41535,41535,20009,20009,0,16961,16961,18165,10852
2016-01-06T18:00:00Z,40191,40191,19625,19625,0,16361,16361,17681,10376
2016-01-06T19:00:00Z,41241,41241,20732,20732,0,16219,16219,17616,10468
2016-01-06T20:00:00Z,41096,41096,20895,20895,0,15921,15921,17494,10241
2016-01-06T21:00:00Z,40511,40511,20287,20287,0,16276,16276,17765,10621
2016-01-06T22:00:00Z,35833,35833,18248,18248,0,14916,14916,16279,9887
2016-01-06T23:00:00Z,31967,31967,16323,16323,0,12680,12680,14115,8702
2016-01-07T00:00:00Z,27923,27923,14051,14051,0,11428,11428,12587,7458
2016-01-07T01:00:00Z,28467,28467,13681,13681,0,12022,12022,13338,7340
2016-01-07T02:00:00Z,28213,28213,13780,13780,0,12196,12196,13622,7318
2016-01-07T03:00:00Z,27223,27223,13653,13653,0,11699,11699,13066,7131
2016-01-07T04:00:00Z,23943,23943,12823,12823,0,9850,9850,10982,6282
2016-01-07T05:00:00Z,24722,24722,12845,12845,0,10245,10245,11689,6392
2016-01-07T06:00:00Z,26728,26728,13378,13378,0,11410,11410,12841,6845
2016-01-07T07:00:00Z,27736,27736,14267,14267,0,12081,12081,13367,7299
2016-01-07T08:00:00Z,33605,33605,16421,16421,0,13859,13859,15811,8287
2016-01-07T09:00:00Z,36339,36339,18056,18056,0,15512,15512,17034,9367
2016-01-07T10:00:00Z,35183,35183,17193,17193,0,14730,14730,16198,9153
2016-01-07T11:00:00Z,32733,32733,16783,16783,0,13571,13571,14843,8376
2016-01-07T12:00:00Z,33056,33056,16936,16936,0,14158,14158,15230,8710
2016-01-07T13:00:00Z,37301,37301,18661,18661,0,16018,16018,17073,9741
2016-01-07T14:00:00Z,41428,41428,20543,20543,0,17854,17854,18979,10928
2016-01-07T15:00:00Z,45130,45130,22275,22275,0,19304,19304,20604,11977
2016-01-07T16:00:00Z,43879,43879,21571,21571,0,18667,18667,19536,11552
2016-01-07T17:00:00Z,40832,40832,19825,19825,0,17125,17125,18051,10639
2016-01-07T18:00:00Z,40522,40522,18803,18803,0,16084,16084,17003,10038
2016-01-07T19:00:00Z,40507,40507,19330,19330,0,16298,16298,17605,10332
2016-01-07T20:00:00Z,38716,38716,19388,19388,0,15874,15874,16875,10281
2016-01-07T21:00:00Z,37529,37529,19074,19074,0,15764,15764,16660,10272
2016-01-07T22:00:00Z,36873,36873,18826,18826,0,14767,14767,16040,10072
2016-01-07T23:00:00Z,30781,30781,15721,15721,0,12529,12529,13485,8170
2016-01-08T00:00:00Z,28410,28410,14842,14842,0,11362,11362,12319,7257
2016-01-08T01:00:00Z,27694,27694,13778,13778,0,11557,11557,12597,6903
2016-01-08T02:00:00Z,29375,29375,14855,14855,0,12058,12058,13237,7180
2016-01-08T03:00:00Z,28232,28232,14371,14371,0,11550,11550,12830,6924
2016-01-08T04:00:00Z,24381,24381,13066,13066,0,9682,9682,10926,6209
2016-01-08T05:00:00Z,24133,24133,12582,12582,0,9989,9989,11091,6127
2016-01-08T06:00:00Z,26594,26594,13320,13320,0,11058,11058,12261,6416
2016-01-08T07:00:00Z,28297,28297,14207,14207,0,11864,11864,13160,6778
2016-01-08T08:00:00Z,32245,32245,16101,16101,0,13627,13627,14981,7897
2016-01-08T09:00:00Z,34675,34675,17500,17500,0,15108,15108,16037,8856
2016-01-08T10:00:00Z,33385,33385,17303,17303,0,14395,14395,15393,8938
2016-01-08T11:00:00Z,31693,31693,16700,16700,0,12915,12915,13898,8031
2016-01-08T12:00:00Z,31707,31707,15955,15955,0,13165,13165,14061,8053
2016-01-08T13:00:00Z,34265,34265,17359,17359,0,14807,14807,15586,9084
2016-01-08T14:00:00Z,40723,40723,21079,21079,0,16653,16653,17677,10494
2016-01-08T15:00:00Z,42724,42724,21845,21845,0,17905,17905,18813,11028
2016-01-08T16:00:00Z,42994,42994,21246,21246,0,17999,17999,18886,11169
2016-01-08T17:00:00Z,39157,39157,19265,19265,0,16318,16318,17198,10139
2016-01-08T18:00:00Z,37238,37238,18333,18333,0,15229,15229,16227,9456
2016-01-08T19:00:00Z,37044,37044,18426,18426,0,14807,14807,15717,9347
2016-01-08T20:00:00Z,36200,36200,17903,17903,0,14379,14379,15229,9245
2016-01-08T21:00:00Z,35636,35636,17689,17689,0,14182,14182,15828,9341
2016-01-08T22:00:00Z,33766,33766,16921,16921,0,13365,13365,14406,8750
2016-01-08T23:00:00Z,28909,28909,14390,14390,0,11162,11162,12347,7329
2016-01-09T00:00:00Z,24696,24696,13155,13155,0,9510,9510,10546,6336
2016-01-09T01:00:00Z,23722,23722,13359,13359,0,8462,8462,9571,5571
2016-01-09T02:00:00Z,21931,21931,12601,12601,0,7640,7640,8830,4981
2016-01-09T03:00:00Z,20226,20226,11186,11186,0,7371,7371,8384,4764
2016-01-09T04:00:00Z,21849,21849,9881,9881,0,6573,6573,7488,4289
2016-01-09T05:00:00Z,19384,19384,9086,9086,0,6502,6502,7405,4182
2016-01-09T06:00:00Z,16742,16742,9322,9322,0,6742,6742,7795,4278
2016-01-09T07:00:00Z,18545,18545,9941,9941,0,6972,6972,8129,4422
2016-01-09T08:00:00Z,18210,18210,9858,9858,0,7191,7191,8187,4514
2016-01-09T09:00:00Z,19165,19165,10685,10685,0,7601,7601,8634,4895
2016-01-09T10:00:00Z,19864,19864,10831,10831,0,7783,7783,8921,5098
2016-01-09T11:00:00Z,20101,20101,10792,10792,0,8117,8117,9149,5226
2016-01-09T12:00:00Z,21308,21308,11471,11471,0,8678,8678,9795,5595
2016-01-09T13:00:00Z,23281,23281,12570,12570,0,9589,9589,10956,6179
2016-01-09T14:00:00Z,24769,24769,13248,13248,0,10428,10428,11551,6694
2016-01-09T15:00:00Z,26189,26189,14136,14136,0,11032,11032,12271,7214
2016-01-09T16:00:00Z,26867,26867,14430,14430,0,11072,11072,12504,7239
2016-01-09T17:00:00Z,27792,27792,15499,15499,0,11053,11053,12347,7362
2016-01-09T18:00:00Z,27167,27167,14412,14412,0,10868,10868,12287,7148
2016-01-09T19:00:00Z,26492,26492,14471,14471,0,10363,10363,11773,7000
2016-01-09T20:00:00Z,25526,25526,14049,14049,0,10143,10143,11323,6831
2016-01-09T21:00:00Z,25393,25393,14409,14409,0,10137,10137,11247,6931
2016-01-09T22:00:00Z,24478,24478,13792,13792,0,9646,9646,10785,6668
2016-01-09T23:00:00Z,22051,22051,12904,12904,0,8810,8810,9762,6226
2016-01-10T00:00:00Z,20641,20641,11740,11740,0,7966,7966,9064,5558
2016-01-10T01:00:00Z,19046,19046,10886,10886,0,7578,7578,8546,5106
2016-01-10T02:00:00Z,18797,18797,10630,10630,0,7377,7377,8403,4937
2016-01-10T03:00:00Z,17742,17742,10270,10270,0,7124,7124,8055,4764
2016-01-10T04:00:00Z,18110,18110,10781,10781,0,6886,6886,7811,4646
2016-01-10T05:00:00Z,17191,17191,9983,9983,0,6777,6777,7660,4407
2016-01-10T06:00:00Z,16855,16855,9771,9771,0,6647,6647,7491,4384
2016-01-10T07:00:00Z,17872,17872,9899,9899,0,6994,6994,8121,4574
2016-01-10T08:00:00Z,18302,18302,10081,10081,0,7179,7179,8320,4626
2016-01-10T09:00:00Z,18172,18172,10373,10373,0,7537,7537,8506,4821
2016-01-10T10:00:00Z,18977,18977,10528,10528,0,8072,8072,8884,5042
2016-01-10T11:00:00Z,20089,20089,11045,11045,0,8587,8587,9561,5435
2016-01-10T12:00:00Z,22704,22704,12183,12183,0,9467,9467,10716,6117
2016-01-10T13:00:00Z,24438,24438,13298,13298,0,10480,10480,11682,6721
2016-01-10T14:00:00Z,27459,27459,15327,15327,0,11375,11375,12988,7629
2016-01-10T15:00:00Z,29172,29172,16360,16360,0,11989,11989,13413,8059
2016-01-10T16:00:00Z,28468,28468,15719,15719,0,11860,11860,13286,8103
2016-01-10T17:00:00Z,28344,28344,15604,15604,0,11846,11846,13004,7859
2016-01-10T18:00:00Z,27831,27831,15612,15612,0,11615,11615,12925,8092
2016-01-10T19:00:00Z,28308,28308,15944,15944,0,11807,11807,13029,8062
2016-01-10T20:00:00Z,29161,29161,15919,15919,0,11927,11927,13186,8045
2016-01-10T21:00:00Z,28813,28813,16088,16088,0,11959,11959,13107,8265
2016-01-10T22:00:00Z,27647,27647,15617,15617,0,11335,11335,12623,8028
2016-01-10T23:00:00Z,25736,25736,14563,14563,0,10335,10335,11545,7231
2016-01-11T00:00:00Z,22949,22949,12837,12837,0,9293,9293,10558,6376
2016-01-11T01:00:00Z,24862,24862,13397,13397,0,10423,10423,11530,6582
2016-01-11T02:00:00Z,26986,26986,14336,14336,0,11238,11238,12538,6968
2016-01-11T03:00:00Z,27084,27084,14554,14554,0,11174,11174,12373,6950
2016-01-11T04:00:00Z,22825,22825,12754,12754,0,9592,9592,10552,6185
2016-01-11T05:00:00Z,24286,24286,12989,12989,0,10244,10244,11177,6251
2016-01-11T06:00:00Z,26169,26169,13272,13272,0,11216,11216,12250,6568
2016-01-11T07:00:00Z,26996,26996,13721,13721,0,11984,11984,12926,7001
2016-01-11T08:00:00Z,32605,32605,15914,15914,0,14120,14120,15255,8079
2016-01-11T09:00:00Z,36237,36237,17633,17633,0,15763,15763,16836,9164
2016-01-11T10:00:00Z,36058,36058,18132,18132,0,15283,15283,16272,9209
2016-01-11T11:00:00Z,33804,33804,17021,17021,0,14219,14219,15612,8637
2016-01-11T12:00:00Z,35589,35589,17900,17900,0,14763,14763,16098,8880
2016-01-11T13:00:00Z,39300,39300,19653,19653,0,16879,16879,17439,10039
2016-01-11T14:00:00Z,43557,43557,21652,21652,0,19150,19150,19653,11538
2016-01-11T15:00:00Z,46880,46880,23211,23211,0,20145,20145,21172,12572
2016-01-11T16:00:00Z,45346,45346,22127,22127,0,19755,19755,20157,11906
2016-01-11T17:00:00Z,42740,42740,21145,21145,0,17746,17746,18608,11128
2016-01-11T18:00:00Z,40330,40330,19495,19495,0,16673,16673,17655,10519
2016-01-11T19:00:00Z,41554,41554,20417,20417,0,16909,16909,18018,10736
2016-01-11T20:00:00Z,41486,41486,20658,20658,0,16827,16827,18070,10957
2016-01-11T21:00:00Z,41835,41835,20840,20840,0,16966,16966,18358,11298
2016-01-11T22:00:00Z,37587,37587,19274,19274,0,15328,15328,16496,10245
2016-01-11T23:00:00Z,33025,33025,17239,17239,0,13186,13186,14566,9020
2016-01-12T00:00:00Z,29638,29638,15475,15475,0,11871,11871,13186,7989
2016-01-12T01:00:00Z,30764,30764,14955,14955,0,12456,12456,13600,7592
2016-01-12T02:00:00Z,30623,30623,15030,15030,0,12848,12848,14150,7802
2016-01-12T03:00:00Z,29015,29015,14615,14615,0,12053,12053,13456,7403
2016-01-12T04:00:00Z,25045,25045,13854,13854,0,10342,10342,11502,6732
2016-01-12T05:00:00Z,25751,25751,13498,13498,0,10818,10818,11887,6536
2016-01-12T06:00:00Z,28020,28020,13566,13566,0,12032,12032,12967,6762
2016-01-12T07:00:00Z,29567,29567,14630,14630,0,12999,12999,14049,7485
2016-01-12T08:00:00Z,34212,34212,16612,16612,0,15058,15058,16135,8667
2016-01-12T09:00:00Z,38140,38140,18219,18219,0,16727,16727,17757,9649
2016-01-12T10:00:00Z,40529,40529,19068,19068,0,16250,16250,18661,10041
2016-01-12T11:00:00Z,36924,36924,17492,17492,0,15084,15084,17125,9381
2016-01-12T12:00:00Z,36523,36523,19047,19047,0,15421,15421,17030,9954
2016-01-12T13:00:00Z,40784,40784,21177,21177,0,17108,17108,18486,10815
2016-01-12T14:00:00Z,44245,44245,21538,21538,0,19402,19402,20777,12076
2016-01-12T15:00:00Z,48688,48688,23913,23913,0,20781,20781,21966,12893
2016-01-12T16:00:00Z,47611,47611,23241,23241,0,20175,20175,21521,12618
2016-01-12T17:00:00Z,44037,44037,21306,21306,0,18495,18495,19838,11685
2016-01-12T18:00:00Z,42365,42365,20414,20414,0,17255,17255,18359,10821
2016-01-12T19:00:00Z,40159,40159,19511,19511,0,16636,16636,17585,10260
2016-01-12T20:00:00Z,40452,40452,20217,20217,0,17016,17016,17851,10871
2016-01-12T21:00:00Z,41132,41132,20662,20662,0,17093,17093,18089,11073
2016-01-12T22:00:00Z,38910,38910,19523,19523,0,15885,15885,16857,10438
2016-01-12T23:00:00Z,33494,33494,16993,16993,0,13597,13597,14816,8890
2016-01-13T00:00:00Z,30567,30567,15618,15618,0,12164,12164,13655,8026
2016-01-13T01:00:00Z,31469,31469,15366,15366,0,12769,12769,14043,7737
2016-01-13T02:00:00Z,32785,32785,16737,16737,0,12911,12911,14404,8018
2016-01-13T03:00:00Z,30193,30193,15831,15831,0,12382,12382,13687,7658
2016-01-13T04:00:00Z,25190,25190,13821,13821,0,10407,10407,11543,6661
2016-01-13T05:00:00Z,26085,26085,13687,13687,0,10775,10775,12219,6775
2016-01-13T06:00:00Z,28609,28609,14279,14279,0,11990,11990,13425,7155
2016-01-13T07:00:00Z,29990,29990,15303,15303,0,13031,13031,14095,7684
2016-01-13T08:00:00Z,35223,35223,17753,17753,0,14987,14987,15978,8900
2016-01-13T09:00:00Z,38476,38476,18759,18759,0,16514,16514,17719,9879
2016-01-13T10:00:00Z,36933,36933,18140,18140,0,16064,16064,16958,9749
2016-01-13T11:00:00Z,35146,35146,17622,17622,0,14733,14733,15770,9102
2016-01-13T12:00:00Z,35098,35098,17883,17883,0,15053,15053,16001,9428
2016-01-13T13:00:00Z,40247,40247,19846,19846,0,17037,17037,18052,10383
2016-01-13T14:00:00Z,44561,44561,21946,21946,0,19330,19330,20283,12013
2016-01-13T15:00:00Z,48297,48297,23374,23374,0,20505,20505,21636,12785
2016-01-13T16:00:00Z,47107,47107,23071,23071,0,20129,20129,21321,12811
2016-01-13T17:00:00Z,43012,43012,21530,21530,0,18346,18346,19439,11770
2016-01-13T18:00:00Z,41675,41675,20075,20075,0,17371,17371,17971,10726
2016-01-13T19:00:00Z,40327,40327,20275,20275,0,16504,16504,17586,10643
2016-01-13T20:00:00Z,42000,42000,21072,21072,0,16870,16870,17836,10922
2016-01-13T21:00:00Z,41232,41232,20822,20822,0,17111,17111,18017,11207
2016-01-13T22:00:00Z,39669,39669,20367,20367,0,16027,16027,17133,10772
2016-01-13T23:00:00Z,33850,33850,17519,17519,0,13617,13617,14769,9154
2016-01-14T00:00:00Z,30278,30278,15791,15791,0,12148,12148,13260,8013
2016-01-14T01:00:00Z,30649,30649,15053,15053,0,12715,12715,13733,7749
2016-01-14T02:00:00Z,30691,30691,15428,15428,0,12823,12823,14081,7662
2016-01-14T03:00:00Z,29223,29223,14943,14943,0,12293,12293,13612,7338
2016-01-14T04:00:00Z,25361,25361,13552,13552,0,10373,10373,11609,6622
2016-01-14T05:00:00Z,25652,25652,13711,13711,0,10734,10734,11901,6675
2016-01-14T06:00:00Z,28572,28572,14528,14528,0,12056,12056,13258,7152
2016-01-14T07:00:00Z,30324,30324,15696,15696,0,12864,12864,13964,7557
2016-01-14T08:00:00Z,35082,35082,16931,16931,0,15166,15166,16824,9021
2016-01-14T09:00:00Z,38276,38276,18471,18471,0,16623,16623,18462,10145
2016-01-14T10:00:00Z,38224,38224,18649,18649,0,15939,15939,17416,10012
2016-01-14T11:00:00Z,34481,34481,16754,16754,0,14135,14135,15613,8802
2016-01-14T12:00:00Z,35904,35904,17833,17833,0,15090,15090,16277,9557
2016-01-14T13:00:00Z,38665,38665,19377,19377,0,16916,16916,17802,10489
2016-01-14T14:00:00Z,43271,43271,21649,21649,0,18947,18947,19780,11856
2016-01-14T15:00:00Z,47632,47632,23718,23718,0,20408,20408,21348,12723
2016-01-14T16:00:00Z,47948,47948,23446,23446,0,20365,20365,21330,12884
2016-01-14T17:00:00Z,43798,43798,21928,21928,0,18033,18033,19111,11718
2016-01-14T18:00:00Z,41811,41811,20787,20787,0,17182,17182,18424,10924
2016-01-14T19:00:00Z,41775,41775,20824,20824,0,17111,17111,17779,10646
2016-01-14T20:00:00Z,41792,41792,21535,21535,0,16892,16892,18032,11053
2016-01-14T21:00:00Z,42910,42910,21988,21988,0,17014,17014,18163,11074
2016-01-14T22:00:00Z,38666,38666,20447,20447,0,15751,15751,16688,10613
2016-01-14T23:00:00Z,34565,34565,17373,17373,0,13329,13329,14273,8911
2016-01-15T00:00:00Z,31514,31514,16645,16645,0,11869,11869,12761,7664
2016-01-15T01:00:00Z,31119,31119,15709,15709,0,12243,12243,13479,7542
