event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2026-05-06T12:00:00Z,149581,127214,122350,105224,22367,66718,66276,81253,69611
2026-05-06T13:00:00Z,147978,119531,122459,99381,28447,64365,63914,85726,73796
2026-05-06T14:00:00Z,147983,118189,122471,97600,29794,61828,61375,84798,72867
2026-05-06T15:00:00Z,152893,123920,118785,102925,28973,64582,64137,78158,66711
2026-05-06T16:00:00Z,155975,131278,128484,110477,24697,66173,65737,81778,70320
2026-05-06T17:00:00Z,155918,130268,129487,110722,25650,64829,64399,81159,70089
2026-05-06T18:00:00Z,152873,129386,125873,108491,23487,60678,60205,75751,64091
2026-05-06T19:00:00Z,156248,128386,130636,108263,27862,60562,60086,79501,68937
2026-05-06T20:00:00Z,153419,126618,124395,105427,26801,58481,57952,73785,63784
2026-05-06T21:00:00Z,152472,121966,124005,101283,30506,55672,55115,74191,64183
2026-05-06T22:00:00Z,148742,116784,114439,92571,31958,50234,49661,68348,57313
2026-05-06T23:00:00Z,147006,115249,109586,89006,31757,50182,49670,67915,56384
2026-05-07T00:00:00Z,140925,107425,98277,81204,33500,47960,47377,64283,50808
2026-05-07T01:00:00Z,151175,109430,112859,86327,41745,47368,46861,73208,59642
2026-05-07T02:00:00Z,159827,114284,134258,96695,45543,51004,50610,87636,76917
2026-05-07T03:00:00Z,158603,120582,128593,99050,38021,53408,52948,80395,69143
2026-05-07T04:00:00Z,149814,124262,113921,97427,25552,53462,53065,67264,54237
2026-05-07T05:00:00Z,150096,124870,115580,98639,25226,56287,55872,70785,57526
2026-05-07T06:00:00Z,151296,127071,121581,104085,24225,59937,59439,75077,63048
2026-05-07T07:00:00Z,151653,129830,121055,105556,21823,60278,59769,73919,60675
2026-05-07T08:00:00Z,152224,127243,126946,107055,24981,62792,62324,79568,68850
2026-05-07T09:00:00Z,152655,130439,124645,107759,22216,65762,65306,78968,67162
2026-05-07T10:00:00Z,153741,128933,125937,107162,24808,64628,64151,80162,68310
2026-05-07T11:00:00Z,151288,127725,124523,106228,23563,64896,64425,80637,68972
2026-05-07T12:00:00Z,150728,123741,119747,103611,26987,65479,65009,78805,67573
2026-05-07T13:00:00Z,150435,118018,121437,98409,32417,63888,63473,84758,73920
2026-05-07T14:00:00Z,144581,117245,120569,97739,27336,63255,62827,84267,72988
2026-05-07T15:00:00Z,148708,128649,122097,106913,20059,68237,67728,80630,68843
2026-05-07T16:00:00Z,149745,127129,122231,105963,22616,66224,65707,80154,69236
2026-05-07T17:00:00Z,146226,124768,120522,104132,21458,63453,62993,77272,66758
2026-05-07T18:00:00Z,153762,129187,125172,108293,24575,63287,62771,77332,66660
2026-05-07T19:00:00Z,157842,128125,131106,108735,29717,60725,60245,80060,70395
2026-05-07T20:00:00Z,152433,122110,123002,102412,30323,56393,55883,73690,63513
2026-05-07T21:00:00Z,146782,114977,115540,93368,31805,51140,50581,69453,58658
2026-05-07T22:00:00Z,148081,114993,110263,90200,33088,48890,48345,65930,54989
2026-05-07T23:00:00Z,148571,116340,110040,90878,32231,48963,48464,65775,54854
2026-05-08T00:00:00Z,144644,113153,103407,86828,31491,47246,46706,62730,50313
2026-05-08T01:00:00Z,150396,115863,112775,90583,34533,50649,50156,71028,58774
2026-05-08T02:00:00Z,153632,109863,128345,90963,43769,49559,49174,84881,75268
2026-05-08T03:00:00Z,155309,113838,123406,90891,41471,48310,47830,78633,67318
2026-05-08T04:00:00Z,147991,118108,108064,90656,29883,49871,49361,65691,52383
2026-05-08T05:00:00Z,151626,120127,114282,93918,31499,53730,53207,72537,59305
2026-05-08T06:00:00Z,157498,126098,122031,102238,31400,56811,56366,76557,63192
2026-05-08T07:00:00Z,151258,120358,121938,100410,30900,57421,56945,78271,66437
2026-05-08T08:00:00Z,154277,129764,125111,107916,24513,62703,62208,77882,65438
2026-05-08T09:00:00Z,153080,125876,124586,105714,27204,61206,60741,77799,65963
2026-05-08T10:00:00Z,150015,123213,120090,101812,26802,57407,56912,73940,61264
2026-05-08T11:00:00Z,156765,130017,128498,108400,26748,61505,61002,79183,67332
2026-05-08T12:00:00Z,152186,128736,126489,108983,23450,62645,62157,78734,66566
2026-05-08T13:00:00Z,154909,112993,126335,96897,41916,57768,57350,86633,75752
2026-05-08T14:00:00Z,152562,124736,125065,105568,27826,60854,60421,79275,67500
2026-05-08T15:00:00Z,147743,124223,120687,104925,23520,61295,60870,75826,64612
2026-05-08T16:00:00Z,153839,127486,126466,108437,26353,62712,62277,79329,67603
2026-05-08T17:00:00Z,157496,130803,130135,110961,26693,62841,62327,80569,69049
2026-05-08T18:00:00Z,152908,128077,125227,108170,24831,59639,59107,74973,63550
2026-05-08T19:00:00Z,151980,117873,122259,100073,34107,55869,55383,75587,65537
2026-05-08T20:00:00Z,156069,122738,123751,102979,33331,55692,55180,74267,63244
2026-05-08T21:00:00Z,151083,113020,111745,90148,38063,46942,46374,66173,54309
2026-05-08T22:00:00Z,145850,107477,105741,84455,38373,46024,45436,64683,52321
2026-05-08T23:00:00Z,146808,107228,103563,82153,39580,44925,44318,63192,49963
2026-05-09T00:00:00Z,144722,101537,97812,76531,43185,41664,41038,61553,47195
2026-05-09T01:00:00Z,151064,99877,109742,78560,51187,43103,42561,72203,58024
2026-05-09T02:00:00Z,155906,103675,125338,83860,52231,44267,43821,82279,70661
2026-05-09T03:00:00Z,151136,107113,112944,81781,44023,43365,42903,70966,57803
2026-05-09T04:00:00Z,148515,111279,102869,83099,37236,44183,43742,61151,46858
2026-05-09T05:00:00Z,147973,114362,105176,86785,33611,47473,46993,63896,49635
2026-05-09T06:00:00Z,150550,121976,109323,91327,28574,52208,51727,70217,54129
2026-05-09T07:00:00Z,150339,117660,114653,91544,32679,52521,52033,73110,59490
2026-05-09T08:00:00Z,151737,124712,117215,98808,27025,54639,54165,71178,58274
2026-05-09T09:00:00Z,151393,124346,118333,99287,27047,54985,54592,72412,59408
2026-05-09T10:00:00Z,156479,125010,120505,98734,31469,51746,51309,71280,58563
2026-05-09T11:00:00Z,155118,126125,122944,102032,28993,54652,54242,73254,61353
2026-05-09T12:00:00Z,159879,126900,131363,104653,32979,56356,55965,80192,68437
2026-05-09T13:00:00Z,161910,122452,136940,103063,39458,55473,55131,87485,76257
2026-05-09T14:00:00Z,161359,127747,130996,107680,33612,59221,58857,79271,68370
2026-05-09T15:00:00Z,158070,132485,133058,112643,25585,60295,59910,77482,67966
2026-05-09T16:00:00Z,157798,131944,131144,111034,25854,58412,58009,75725,65016
2026-05-09T17:00:00Z,156503,126846,127696,106668,29657,55259,54820,74691,62574
2026-05-09T18:00:00Z,153580,122619,124051,103684,30961,54910,54556,73053,63406
2026-05-09T19:00:00Z,153861,124837,123072,101036,29024,54211,53809,72540,62640
2026-05-09T20:00:00Z,152791,121264,117628,94907,31527,50972,50542,69149,58745
2026-05-09T21:00:00Z,152377,119679,113856,92011,32698,49289,48844,66402,55929
2026-05-09T22:00:00Z,149960,117446,108640,87892,32514,47127,46691,64569,53907
2026-05-09T23:00:00Z,144307,111382,100545,80438,32925,40504,40012,57032,46155
2026-05-10T00:00:00Z,146222,113399,99490,81935,32823,41859,41295,57023,45655
2026-05-10T01:00:00Z,143545,106403,103501,78739,37142,41302,40809,63558,52909
2026-05-10T02:00:00Z,149197,105397,112494,78875,43800,41825,41403,72954,62542
2026-05-10T03:00:00Z,145110,108449,107610,80505,36661,43076,42636,67859,57113
2026-05-10T04:00:00Z,145654,116154,105781,87695,29500,45790,45365,60817,49645
2026-05-10T05:00:00Z,146293,118728,104595,88732,27565,46981,46550,60228,48232
2026-05-10T06:00:00Z,146346,117601,105813,87939,28745,45141,44671,61050,48254
2026-05-10T07:00:00Z,147425,119833,106646,88559,27592,50488,50061,66893,52930
2026-05-10T08:00:00Z,148885,119440,108518,88897,29445,52400,51976,69198,56320
2026-05-10T09:00:00Z,147580,119208,109042,90665,28372,52340,51926,67154,54819
2026-05-10T10:00:00Z,148506,118445,108644,88781,30061,50375,49958,66563,53774
2026-05-10T11:00:00Z,150664,121286,110855,90822,29378,54734,54321,70913,58102
2026-05-10T12:00:00Z,150979,119241,113289,90282,31738,54490,54069,74230,61542
2026-05-10T13:00:00Z,160008,120693,125799,93972,39315,56659,56231,85622,72829
2026-05-10T14:00:00Z,155184,119797,112637,92458,35387,55851,55439,73282,60835
2026-05-10T15:00:00Z,152906,127538,115286,97505,25368,57855,57418,72722,60050
2026-05-10T16:00:00Z,154138,127633,116021,98273,26505,59159,58706,74448,61879
2026-05-10T17:00:00Z,150763,123915,114014,96086,26848,57219,56799,72951,59941
2026-05-10T18:00:00Z,154627,126126,115411,96709,28501,54726,54264,71277,58745
2026-05-10T19:00:00Z,148905,119414,111673,91445,29491,50328,49884,68050,56171
2026-05-10T20:00:00Z,152150,121754,113705,93388,30396,51634,51156,68870,57127
2026-05-10T21:00:00Z,149838,117724,109955,89143,32114,48706,48253,65952,54280
2026-05-10T22:00:00Z,148508,115605,108014,87132,32903,45693,45225,63382,52418
2026-05-10T23:00:00Z,145828,115441,107830,88113,30387,46130,45687,62118,51968
2026-05-11T00:00:00Z,146275,108065,100131,82514,38210,45255,44720,62566,49172
2026-05-11T01:00:00Z,146133,105131,99158,77945,41002,44419,43846,65619,50964
2026-05-11T02:00:00Z,148807,104664,109619,79302,44143,47099,46628,76312,62910
2026-05-11T03:00:00Z,146706,109572,106339,83180,37134,49479,48965,71725,58495
2026-05-11T04:00:00Z,149407,111984,107569,85982,37423,49628,49130,69615,56412
2026-05-11T05:00:00Z,149060,118951,103106,88331,30109,52376,51866,65683,51307
2026-05-11T06:00:00Z,145324,118906,104725,89846,26418,56627,56073,71179,55077
2026-05-11T07:00:00Z,144620,120569,107411,93874,24051,58962,58391,71101,56923
2026-05-11T08:00:00Z,147544,121300,110868,94019,26244,58880,58301,73252,58846
2026-05-11T09:00:00Z,148340,123425,113740,97357,24915,62013,61441,75748,62135
2026-05-11T10:00:00Z,147852,122887,114255,98201,24965,62444,61854,76487,62914
2026-05-11T11:00:00Z,148950,123464,114613,97844,25486,63785,63197,77915,63998
2026-05-11T12:00:00Z,150104,125275,118170,101518,24829,63472,62961,78121,64791
2026-05-11T13:00:00Z,149767,128238,119795,104528,21529,66309,65786,79413,66388
2026-05-11T14:00:00Z,143898,115462,120318,96061,28436,64250,63815,86989,75552
2026-05-11T15:00:00Z,148031,121478,118556,100199,26553,65857,65360,82902,70378
2026-05-11T16:00:00Z,147153,121648,114980,99127,25505,64390,63844,79531,65684
2026-05-11T17:00:00Z,147786,119613,113683,96258,28173,61281,60715,78650,64056
2026-05-11T18:00:00Z,152449,124669,120759,102711,27780,62405,61852,80620,67324
2026-05-11T19:00:00Z,152437,122800,120944,100544,29637,60758,60197,80310,67667
2026-05-11T20:00:00Z,148453,120614,115043,97435,27839,57171,56637,73937,61204
2026-05-11T21:00:00Z,148992,114356,110770,89495,34636,50685,50092,70185,56970
2026-05-11T22:00:00Z,143188,107359,102335,81523,35829,47198,46639,66815,53986
2026-05-11T23:00:00Z,147669,112020,104160,85256,35649,48087,47509,65700,52857
2026-05-12T00:00:00Z,147194,111888,102761,84459,35306,48294,47699,66031,52365
2026-05-12T01:00:00Z,143169,105383,101533,79592,37786,46888,46355,68666,54847
2026-05-12T02:00:00Z,158067,113371,131964,95526,44696,50993,50565,86594,76332
2026-05-12T03:00:00Z,156262,116683,127806,97311,39579,51547,51103,81248,70379
2026-05-12T04:00:00Z,152299,120365,112171,93858,31934,48464,47979,65364,52131
2026-05-12T05:00:00Z,153136,124188,117267,100022,28948,54274,53779,70176,57416
2026-05-12T06:00:00Z,150169,125082,120413,103334,25087,58905,58465,74921,62996
2026-05-12T07:00:00Z,157295,134455,128826,112924,22840,62518,62083,78160,65585
2026-05-12T08:00:00Z,153628,126504,127044,106236,27124,60077,59618,78372,66892
2026-05-12T09:00:00Z,152242,129519,126454,108861,22723,62519,62023,76828,65396
2026-05-12T10:00:00Z,155311,127721,130481,108177,27590,62154,61696,79923,69188
2026-05-12T11:00:00Z,151656,124991,127713,106177,26665,62219,61747,79762,68699
2026-05-12T12:00:00Z,149276,124947,124612,105187,24329,62983,62465,79185,68043
2026-05-12T13:00:00Z,146822,122212,121902,101825,24610,62167,61677,80264,68844
2026-05-12T14:00:00Z,147394,116083,126392,98632,31311,62659,62245,88307,77925
2026-05-12T15:00:00Z,142759,121699,117110,102162,21060,64012,63588,76820,65747
2026-05-12T16:00:00Z,144538,120964,118347,101782,23574,63101,62616,77645,66513
2026-05-12T17:00:00Z,142655,118394,119393,100382,24261,58656,58192,75722,65055
2026-05-12T18:00:00Z,144541,121830,120221,103346,22711,57351,56820,72962,62133
2026-05-12T19:00:00Z,143546,117792,119478,99579,25754,56046,55573,74298,64219
2026-05-12T20:00:00Z,138981,115511,114362,97101,23470,54996,54513,71016,61060
2026-05-12T21:00:00Z,127866,103552,107003,88923,24314,48000,47550,64335,55839
2026-05-12T22:00:00Z,137258,108864,112728,91607,28394,43994,43509,62210,53250
2026-05-12T23:00:00Z,150274,118119,113350,93452,32155,48721,48168,66388,55117
2026-05-13T00:00:00Z,150373,117833,113420,94408,32540,50410,49760,68771,56285
2026-05-13T01:00:00Z,154691,117545,120361,95490,37146,50885,50343,73865,61665
2026-05-13T02:00:00Z,162495,117089,136575,98064,45406,51177,50787,86818,77168
2026-05-13T03:00:00Z,157347,116824,128776,96109,40523,53075,52574,83272,72430
2026-05-13T04:00:00Z,152061,118410,113391,91549,33651,50108,49613,70056,57207
2026-05-13T05:00:00Z,151172,123491,111813,95521,27681,54261,53750,69264,55584
2026-05-13T06:00:00Z,151231,126289,118924,102130,24942,60497,60003,76144,63300
2026-05-13T07:00:00Z,153186,130261,124771,107754,22925,63240,62748,78226,66077
2026-05-13T08:00:00Z,147345,122069,119680,100541,25276,61075,60629,78537,66540
2026-05-13T09:00:00Z,145511,124875,115419,101209,20636,63189,62664,76402,63544
2026-05-13T10:00:00Z,148902,125654,118659,101912,23248,60907,60413,76660,64565
2026-05-13T11:00:00Z,149380,127648,119164,103410,21732,61621,61136,75930,64021
2026-05-13T12:00:00Z,144562,123612,118071,102823,20950,62509,62019,76410,64729
2026-05-13T13:00:00Z,146147,125334,120792,104565,20813,65492,64992,79640,68068
2026-05-13T14:00:00Z,153458,119317,130460,100260,34141,63420,62984,91428,80543
2026-05-13T15:00:00Z,138041,118084,112259,98845,19957,60202,59749,71993,61156
2026-05-13T16:00:00Z,127042,108680,104954,91233,18362,55780,55310,68156,57681
2026-05-13T17:00:00Z,125508,104841,104294,88849,20667,54656,54241,69119,59562
2026-05-13T18:00:00Z,122892,104501,102807,88861,18391,53732,53314,67067,57682
2026-05-13T19:00:00Z,148598,123584,124670,105024,25014,57900,57437,75865,65923
2026-05-13T20:00:00Z,155453,129375,127263,107485,26078,55316,54804,72871,62311
2026-05-13T21:00:00Z,153639,125339,124289,103469,28300,53655,53095,71699,61540
2026-05-13T22:00:00Z,151684,121890,118842,98187,29794,51050,50507,69748,59218
2026-05-13T23:00:00Z,148952,118966,113751,94180,29986,49168,48630,67118,56243
2026-05-14T00:00:00Z,149291,115867,109967,92334,33424,47789,47218,64620,53472
2026-05-14T01:00:00Z,152133,118714,117047,95154,33419,50540,50019,71522,60370
2026-05-14T02:00:00Z,154517,111875,128051,92733,42642,49384,48949,83035,73364
2026-05-14T03:00:00Z,151993,111528,120984,88982,40465,47742,47236,77558,66741
2026-05-14T04:00:00Z,150493,118484,114088,92997,32009,51850,51365,70483,58746
2026-05-14T05:00:00Z,148455,121880,111846,95852,26575,55176,54685,70083,57608
2026-05-14T06:00:00Z,152642,126667,117430,99649,25975,58931,58439,76247,62228
2026-05-14T07:00:00Z,151991,129299,121680,105190,22692,61998,61485,77235,64813
2026-05-14T08:00:00Z,151537,126363,125188,105324,25174,61853,61392,79858,68976
2026-05-14T09:00:00Z,154130,131490,125958,109028,22640,60588,60091,75870,64477
2026-05-14T10:00:00Z,154193,130069,127420,109316,24124,63479,62984,79666,68546
2026-05-14T11:00:00Z,159023,135503,132389,113867,23520,65471,65005,81740,70987
2026-05-14T12:00:00Z,156924,135078,131937,114776,21846,66372,65868,81797,71019
2026-05-14T13:00:00Z,163098,134020,137948,113520,29078,66807,66383,89543,78996
2026-05-14T14:00:00Z,153921,125527,130178,106046,28394,65328,64889,87250,76677
2026-05-14T15:00:00Z,156737,134457,130219,113569,22280,65859,65399,79544,69035
2026-05-14T16:00:00Z,156819,134302,131051,112972,22517,63370,62937,78201,67749
2026-05-14T17:00:00Z,150495,125979,126331,107181,24516,62969,62517,79349,68746
