event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2026-04-02T14:00:00Z,153256,124435,111212,92833,28821,63461,62878,81411,65059
2026-04-02T15:00:00Z,152880,129425,112856,98139,23455,65463,64916,79492,64261
2026-04-02T16:00:00Z,157985,131323,112744,96807,26662,64983,64368,79863,63905
2026-04-02T17:00:00Z,155789,127399,113131,95610,28390,62311,61737,77890,62443
2026-04-02T18:00:00Z,155634,124290,113660,94442,31344,60566,59949,79596,64352
2026-04-02T19:00:00Z,155748,125872,114762,95802,29876,59275,58741,76919,63004
2026-04-02T20:00:00Z,150354,119732,105514,85997,30622,52424,51851,69743,55738
2026-04-02T21:00:00Z,156301,124194,108973,89466,32107,54384,53751,71768,58235
2026-04-02T22:00:00Z,152511,119141,105722,85194,33370,50316,49698,67858,55333
2026-04-02T23:00:00Z,150073,119147,102435,83648,30926,47263,46759,63613,52010
2026-04-03T00:00:00Z,148923,117373,98273,81833,31550,47843,47264,62941,50090
2026-04-03T01:00:00Z,154334,105784,109280,72849,48550,45161,44689,78751,66072
2026-04-03T02:00:00Z,163233,112989,116311,78901,50244,49029,48580,83621,70653
2026-04-03T03:00:00Z,154221,119996,101280,83969,34225,52880,52400,68010,53428
2026-04-03T04:00:00Z,152892,122765,97341,82162,30127,49309,48815,63657,49873
2026-04-03T05:00:00Z,158250,128650,102992,84417,29600,52321,51862,68606,55122
2026-04-03T06:00:00Z,161348,132781,106495,89182,28567,57252,56792,72929,58175
2026-04-03T07:00:00Z,163539,133963,113471,93358,29576,56615,56140,75077,60774
2026-04-03T08:00:00Z,159389,132672,110086,93057,26717,60389,59931,75467,60607
2026-04-03T09:00:00Z,159017,131812,107524,89977,27205,58346,57859,74877,60124
2026-04-03T10:00:00Z,160479,132427,110930,92381,28052,58198,57697,75212,61379
2026-04-03T11:00:00Z,161616,133878,116644,98236,27738,60470,59963,76339,62362
2026-04-03T12:00:00Z,160148,124244,118424,92452,35904,56627,56117,81331,67051
2026-04-03T13:00:00Z,159279,120110,118872,88900,39169,57657,57159,86744,72204
2026-04-03T14:00:00Z,161000,134031,114588,97353,26969,64251,63737,80143,64682
2026-04-03T15:00:00Z,158994,131638,115063,97446,27356,62959,62445,78732,63758
2026-04-03T16:00:00Z,159054,131498,110060,93429,27556,61225,60688,76322,61308
2026-04-03T17:00:00Z,152615,126543,103253,87654,26072,57382,56859,72065,57210
2026-04-03T18:00:00Z,163726,134549,104773,85287,29177,53280,52653,71192,57253
2026-04-03T19:00:00Z,158590,130937,115196,97237,27653,56081,55518,71523,58539
2026-04-03T20:00:00Z,154810,124974,111956,92628,29836,54767,54232,71536,58943
2026-04-03T21:00:00Z,156831,121874,110285,89077,34957,50959,50392,69825,56925
2026-04-03T22:00:00Z,151949,117999,105899,86693,33950,48127,47575,65977,53623
2026-04-03T23:00:00Z,149663,118288,106757,87000,31375,46466,45963,63615,52463
2026-04-04T00:00:00Z,151059,118338,99775,81337,32721,41881,41264,58866,47506
2026-04-04T01:00:00Z,155759,103871,115881,75918,51888,42414,41926,81065,70361
2026-04-04T02:00:00Z,158654,113842,110607,74982,44812,41852,41439,76554,65874
2026-04-04T03:00:00Z,154162,130721,97752,83919,23441,45940,45483,58219,47015
2026-04-04T04:00:00Z,157178,129240,99865,82048,27938,46652,46202,63414,51714
2026-04-04T05:00:00Z,156337,124946,98006,77470,31391,43837,43416,61987,49538
2026-04-04T06:00:00Z,156114,123431,100603,81536,32683,49534,49074,69076,54837
2026-04-04T07:00:00Z,159631,127152,105463,84936,32479,51822,51416,71169,57771
2026-04-04T08:00:00Z,156923,124927,102304,82421,31996,50891,50466,70033,55402
2026-04-04T09:00:00Z,158564,129087,108115,88474,29477,54827,54404,73718,58475
2026-04-04T10:00:00Z,156623,127799,105273,85629,28824,51709,51312,68995,56246
2026-04-04T11:00:00Z,158522,130452,109212,89427,28070,53695,53289,69921,56712
2026-04-04T12:00:00Z,159123,119149,116147,84319,39974,52148,51689,82332,69641
2026-04-04T13:00:00Z,159230,120687,119545,88700,38543,55445,54975,85022,71939
2026-04-04T14:00:00Z,158497,132626,116396,98533,25871,60312,59826,75793,62016
2026-04-04T15:00:00Z,158188,132501,116800,98700,25687,61058,60650,76837,63185
2026-04-04T16:00:00Z,154561,128341,114381,96717,26220,58957,58533,75194,61519
2026-04-04T17:00:00Z,157644,129753,113853,95405,27891,56794,56374,72766,59026
2026-04-04T18:00:00Z,156024,126717,114713,94121,29307,57097,56648,76905,64006
2026-04-04T19:00:00Z,155718,129011,114784,95867,26707,55655,55211,71450,59374
2026-04-04T20:00:00Z,151813,121619,111980,91067,30194,51312,50830,68543,56766
2026-04-04T21:00:00Z,153222,120850,111533,89944,32372,50686,50179,67746,56307
2026-04-04T22:00:00Z,152532,118303,109679,87391,34229,46548,46077,63935,53239
2026-04-04T23:00:00Z,146317,115015,107082,85480,31302,44353,43958,61258,51165
2026-04-05T00:00:00Z,145670,116929,102042,86042,28741,45222,44721,60247,49405
2026-04-05T01:00:00Z,152801,107200,110810,76863,45601,42358,41923,74385,63920
2026-04-05T02:00:00Z,150313,104212,113138,76604,46101,43605,43199,78123,67848
2026-04-05T03:00:00Z,155431,123289,108455,86413,32142,47023,46597,66884,55763
2026-04-05T04:00:00Z,149845,124742,94919,80767,25103,42311,41886,55035,43477
2026-04-05T05:00:00Z,152886,124538,102123,83036,28348,46715,46292,63756,52424
2026-04-05T06:00:00Z,154386,127034,106198,88190,27352,50313,49870,66923,54548
2026-04-05T07:00:00Z,155215,127181,106290,86154,28034,50683,50275,68553,56628
2026-04-05T08:00:00Z,156241,125861,111466,90510,30380,54135,53710,72483,58705
2026-04-05T09:00:00Z,154355,125911,102015,82761,28444,50238,49832,67585,53456
2026-04-05T10:00:00Z,155659,124542,111797,90326,31117,53499,53110,73076,58636
2026-04-05T11:00:00Z,158260,130146,113920,94099,28114,55814,55434,72212,58982
2026-04-05T12:00:00Z,159089,120261,117108,85713,38828,53387,52986,81726,69263
2026-04-05T13:00:00Z,158565,119753,116694,85636,38812,54261,53864,83617,70363
2026-04-05T14:00:00Z,155989,131176,109722,93283,24813,58048,57631,72647,58187
2026-04-05T15:00:00Z,158056,133496,107868,90682,24560,57561,57166,72403,57941
2026-04-05T16:00:00Z,158508,131926,111110,93511,26582,57761,57349,73355,58397
2026-04-05T17:00:00Z,157267,130569,107221,90737,26698,57238,56793,71845,57169
2026-04-05T18:00:00Z,150910,121540,104717,85831,29370,55490,55044,73655,59490
2026-04-05T19:00:00Z,151915,124143,105432,87200,27772,51543,51111,66978,53338
2026-04-05T20:00:00Z,150260,120738,106864,87776,29522,51800,51330,67881,55469
2026-04-05T21:00:00Z,148933,119345,106757,87306,29588,49281,48856,65561,54006
2026-04-05T22:00:00Z,149726,119827,105754,85901,29899,47065,46674,63811,52698
2026-04-05T23:00:00Z,150442,121215,109136,89701,29227,48121,47746,64285,53789
2026-04-06T00:00:00Z,152336,117869,104782,89023,34467,45944,45457,61816,49082
2026-04-06T01:00:00Z,150214,103217,106768,76504,46997,42604,42156,73251,60227
2026-04-06T02:00:00Z,155474,108915,110634,78661,46559,46543,46102,78546,66053
2026-04-06T03:00:00Z,159290,124050,107598,86847,35240,50091,49597,70411,57316
2026-04-06T04:00:00Z,148382,119866,94968,81768,28516,49837,49367,63508,49482
2026-04-06T05:00:00Z,154873,123164,99890,83110,31709,51203,50713,66609,52870
2026-04-06T06:00:00Z,147453,117703,95748,80963,29750,50110,49598,65313,50173
2026-04-06T07:00:00Z,153747,120885,102603,85371,32862,55087,54576,72203,56990
2026-04-06T08:00:00Z,150652,120811,100527,86505,29841,56592,56090,70420,55080
2026-04-06T09:00:00Z,153133,117516,99785,83689,35617,55105,54590,73016,55545
2026-04-06T10:00:00Z,149894,118161,101511,85479,31733,56729,56268,73045,57331
2026-04-06T11:00:00Z,155029,125566,107240,90548,29463,59071,58611,74993,59574
2026-04-06T12:00:00Z,155428,120028,110623,87198,35400,57216,56724,79299,64293
2026-04-06T13:00:00Z,157705,119110,116706,89195,38595,61345,60847,88792,73065
2026-04-06T14:00:00Z,156674,128884,114666,97113,27790,65948,65507,83167,67231
2026-04-06T15:00:00Z,158503,132021,113324,97340,26482,65600,65084,80819,64802
2026-04-06T16:00:00Z,156988,129139,115106,98358,27849,65598,65060,82113,66366
2026-04-06T17:00:00Z,156138,128506,113026,96636,27632,63514,62986,79282,63672
2026-04-06T18:00:00Z,158714,125423,110401,93467,33291,59062,58538,78828,61544
2026-04-06T19:00:00Z,152497,123588,101494,85153,28909,56022,55467,73269,58380
2026-04-06T20:00:00Z,149780,117123,106192,87803,32657,56050,55494,74206,59642
2026-04-06T21:00:00Z,153253,115822,104210,85280,37431,52690,52022,72001,56327
2026-04-06T22:00:00Z,151253,113101,102203,83312,38152,49934,49402,69393,54428
2026-04-06T23:00:00Z,147104,111135,100296,81884,35969,47451,46988,65582,51413
2026-04-07T00:00:00Z,144082,111687,97005,81490,32395,47021,46466,63117,48523
2026-04-07T01:00:00Z,146124,103666,106302,76537,42458,48693,48205,77913,64188
2026-04-07T02:00:00Z,151289,110692,97066,68519,40597,47091,46628,75122,61070
2026-04-07T03:00:00Z,148992,121567,94933,79597,27425,52669,52160,67414,52394
2026-04-07T04:00:00Z,146002,117154,93485,80758,28848,51330,50849,65794,49739
2026-04-07T05:00:00Z,147884,113794,94910,77225,34090,50016,49481,67658,51137
2026-04-07T06:00:00Z,151404,125071,102432,87906,26333,59701,59154,73065,57235
2026-04-07T07:00:00Z,152676,124375,105952,88659,28301,62487,61940,79061,62387
2026-04-07T08:00:00Z,146722,121217,104072,89115,25505,61625,61046,74583,58998
2026-04-07T09:00:00Z,151914,124802,111623,94808,27112,64641,64129,79134,64114
2026-04-07T10:00:00Z,149588,120622,106976,89849,28966,60740,60182,76115,60929
2026-04-07T11:00:00Z,147211,121387,106073,89806,25824,59967,59430,73897,59391
2026-04-07T12:00:00Z,151877,124342,113586,94671,27535,64153,63611,81663,66954
2026-04-07T13:00:00Z,149174,116322,121527,94116,32852,62598,62106,89884,77484
2026-04-07T14:00:00Z,144399,122463,110822,95866,21936,64749,64238,79098,65084
2026-04-07T15:00:00Z,145262,124295,110379,96913,20967,65615,65059,77855,63600
2026-04-07T16:00:00Z,150922,126464,111688,96108,24458,65042,64431,80193,65229
2026-04-07T17:00:00Z,154232,127214,112711,95834,27018,62273,61644,78579,63564
2026-04-07T18:00:00Z,149716,123384,110082,93132,26332,59094,58516,75374,61106
2026-04-07T19:00:00Z,150943,124405,111518,93796,26538,58175,57559,75970,62612
2026-04-07T20:00:00Z,152791,124341,110554,92597,28450,58423,57847,75395,61595
2026-04-07T21:00:00Z,153040,120860,107675,88075,32180,54277,53676,72285,58314
2026-04-07T22:00:00Z,148798,116674,102769,83897,32124,50928,50340,67730,54828
2026-04-07T23:00:00Z,152937,120062,105418,85310,32875,49151,48609,65839,53098
2026-04-08T00:00:00Z,151059,118473,103214,86895,32586,49118,48494,64315,50758
2026-04-08T01:00:00Z,154856,106282,108299,77450,48574,50800,50262,81359,66462
2026-04-08T02:00:00Z,155580,104141,105376,74844,51439,50125,49616,82381,65773
2026-04-08T03:00:00Z,151827,117200,91118,75907,34627,49833,49340,67317,51058
2026-04-08T04:00:00Z,152951,117728,97517,83575,35223,51909,51362,68532,51512
2026-04-08T05:00:00Z,151084,114017,99831,80812,37067,50512,50001,70084,53258
2026-04-08T06:00:00Z,151490,122020,101624,87046,29470,58526,57983,74205,56243
2026-04-08T07:00:00Z,153382,121269,105358,87248,32113,60949,60382,79335,61687
2026-04-08T08:00:00Z,151435,121717,104741,89895,29718,61260,60713,77257,59573
2026-04-08T09:00:00Z,156830,128313,114835,98556,28517,64999,64466,81270,64966
2026-04-08T10:00:00Z,155222,125724,110726,93279,29498,60969,60335,77748,62161
2026-04-08T11:00:00Z,154905,128990,111981,95402,25915,62897,62382,78383,63377
2026-04-08T12:00:00Z,157365,130293,117040,98073,27072,64785,64223,82689,68072
2026-04-08T13:00:00Z,159348,124465,128013,99037,34883,65079,64563,93040,79864
2026-04-08T14:00:00Z,152905,130067,119311,102594,22838,68671,68176,83820,69601
2026-04-08T15:00:00Z,155070,131874,116984,102192,23196,70138,69577,84299,68938
2026-04-08T16:00:00Z,154945,128961,114932,97657,25984,65455,64851,81206,66005
2026-04-08T17:00:00Z,156272,129422,116437,97939,26850,65762,65180,81933,67859
2026-04-08T18:00:00Z,158031,129898,116875,97469,28133,64390,63835,79214,65308
2026-04-08T19:00:00Z,157090,119017,116427,90293,38073,57896,57290,79960,65763
2026-04-08T20:00:00Z,160205,125435,122245,100815,34770,55071,54491,74313,60175
2026-04-08T21:00:00Z,159411,119414,112744,89450,39997,52519,51922,72226,57388
2026-04-08T22:00:00Z,156410,117325,103207,82557,39085,48821,48197,68282,53748
2026-04-08T23:00:00Z,151261,113189,103137,82211,38072,49864,49302,69424,55943
2026-04-09T00:00:00Z,151040,113258,102288,82155,37782,48913,48304,67748,53935
2026-04-09T01:00:00Z,159617,110573,113550,79703,49044,51626,51138,84849,70162
2026-04-09T02:00:00Z,156844,111518,110928,79336,45326,51698,51211,82301,68055
2026-04-09T03:00:00Z,153511,122682,99117,82563,30829,49952,49485,65105,50399
2026-04-09T04:00:00Z,152504,123640,101346,87463,28864,54149,53647,66974,52364
2026-04-09T05:00:00Z,156842,124638,103469,85798,32204,56056,55549,72331,56816
2026-04-09T06:00:00Z,152445,124496,101540,86568,27949,58844,58305,73574,56949
2026-04-09T07:00:00Z,157640,128615,109341,90996,29025,62235,61711,80028,63797
2026-04-09T08:00:00Z,150916,126304,102908,88587,24612,60204,59632,75449,57592
2026-04-09T09:00:00Z,153342,126967,107917,92352,26375,63219,62659,78157,61359
2026-04-09T10:00:00Z,159955,131855,115317,97361,28100,61419,60890,77660,62595
2026-04-09T11:00:00Z,158753,133269,117468,100439,25484,60204,59637,75255,60964
2026-04-09T12:00:00Z,155387,129741,115325,97368,25646,63605,63072,79818,65720
2026-04-09T13:00:00Z,154954,120910,122451,95192,34044,65973,65455,91933,77945
2026-04-09T14:00:00Z,152104,128068,119916,102565,24036,68391,67889,83864,69811
2026-04-09T15:00:00Z,148337,126791,112734,99060,21546,65668,65118,78166,63922
2026-04-09T16:00:00Z,155250,130895,116959,101571,24355,68497,67930,82417,67345
2026-04-09T17:00:00Z,151374,125946,112978,96660,25428,65198,64674,80483,65963
2026-04-09T18:00:00Z,154922,128313,114867,98034,26609,63300,62751,79288,65108
2026-04-09T19:00:00Z,151860,124117,112008,94266,27743,60299,59757,76573,62957
2026-04-09T20:00:00Z,151784,121669,108754,90538,30115,56082,55535,72650,58936
2026-04-09T21:00:00Z,150432,117152,104605,85579,33280,51794,51264,68947,55154
2026-04-09T22:00:00Z,151476,116321,104225,84291,35155,47853,47306,65202,51948
2026-04-09T23:00:00Z,150696,115403,104277,82898,35293,46832,46224,64511,51853
2026-04-10T00:00:00Z,150234,113742,100595,81720,36492,47827,47263,64259,50271
2026-04-10T01:00:00Z,153330,106669,105444,74569,46661,45038,44552,74496,60260
2026-04-10T02:00:00Z,160031,112275,114588,80977,47756,50909,50420,83142,68925
2026-04-10T03:00:00Z,157640,113235,103721,84164,44405,52772,52252,76722,57477
2026-04-10T04:00:00Z,149788,116055,99335,85686,33733,51283,50750,67331,50849
2026-04-10T05:00:00Z,155812,122876,105342,88346,32936,55670,55147,72900,56816
2026-04-10T06:00:00Z,154871,126359,106765,90731,28512,59791,59254,75217,59395
2026-04-10T07:00:00Z,154177,125546,105287,87828,28631,58916,58407,75226,59403
2026-04-10T08:00:00Z,152830,128382,105083,91128,24448,60481,59921,74188,58055
2026-04-10T09:00:00Z,153671,127895,106135,90267,25776,59943,59378,74983,58416
2026-04-10T10:00:00Z,152539,123992,109907,91652,28547,59580,58997,76576,61213
2026-04-10T11:00:00Z,159083,132113,114879,97039,26970,62293,61751,77732,63702
2026-04-10T12:00:00Z,157914,123410,119050,93493,34504,61207,60680,83569,69364
2026-04-10T13:00:00Z,157359,120690,121531,92903,36669,63278,62714,89590,75050
2026-04-10T14:00:00Z,161977,130330,124595,101469,31647,66253,65664,87009,72234
2026-04-10T15:00:00Z,160113,134226,122713,105078,25887,67158,66523,83140,68917
2026-04-10T16:00:00Z,158205,129994,115626,97928,28211,62061,61448,78436,63582
2026-04-10T17:00:00Z,156388,127613,114451,96680,28775,60186,59596,76549,61701
2026-04-10T18:00:00Z,155718,123299,113684,93739,32419,58241,57642,77481,62752
2026-04-10T19:00:00Z,157634,126929,117162,97813,30705,57446,56910,75607,61813
2026-04-10T20:00:00Z,155033,121816,111514,91961,33217,53493,52932,71825,57587
2026-04-10T21:00:00Z,156784,115019,104587,85238,41765,49908,49312,71021,54529
2026-04-10T22:00:00Z,147911,111492,101939,82142,36419,45829,45283,64619,51306
2026-04-10T23:00:00Z,150449,113430,101657,81904,37019,45874,45345,64416,51484
2026-04-11T00:00:00Z,148064,110661,98022,80009,37403,42359,41773,59408,46254
2026-04-11T01:00:00Z,155143,99560,112223,72897,55583,41955,41362,79192,67129
2026-04-11T02:00:00Z,157686,106891,114077,75321,50795,44594,44113,81372,69468
2026-04-11T03:00:00Z,148251,121634,99329,84169,26617,45900,45443,59861,47683
2026-04-11T04:00:00Z,151833,119993,98579,81555,31840,46849,46360,64120,50612
2026-04-11T05:00:00Z,155260,120945,107681,86043,34315,47600,47130,66658,53967
2026-04-11T06:00:00Z,157134,124981,107406,87213,32153,50518,50031,69152,55899
2026-04-11T07:00:00Z,159791,130272,107995,87927,29519,53205,52702,70811,57722
2026-04-11T08:00:00Z,157026,126006,100076,81061,31020,50287,49803,67665,53055
2026-04-11T09:00:00Z,158000,128881,102973,84975,29119,51343,50900,68428,53802
2026-04-11T10:00:00Z,157096,128228,101664,82819,28868,49282,48862,66954,53334
2026-04-11T11:00:00Z,159952,133452,105902,87556,26500,50890,50517,66628,53406
2026-04-11T12:00:00Z,159982,121264,111292,82436,38718,51629,51181,77976,64595
2026-04-11T13:00:00Z,157126,118683,109753,80700,38443,52915,52523,80076,66183
2026-04-11T14:00:00Z,151996,126430,104480,87717,25566,57827,57412,72308,57897
2026-04-11T15:00:00Z,155977,129319,108787,90965,26658,58984,58570,74142,59728
2026-04-11T16:00:00Z,153155,127110,104588,88310,26045,57431,57003,72847,57958
2026-04-11T17:00:00Z,151308,125245,103261,87611,26063,57192,56758,71492,57024
2026-04-11T18:00:00Z,156674,126401,109443,89467,30273,56110,55634,75320,61303
2026-04-11T19:00:00Z,149553,122454,105123,87719,27099,55012,54518,70163,57018
2026-04-11T20:00:00Z,147079,118035,101209,83368,29044,50528,49993,66509,53990
2026-04-11T21:00:00Z,145322,113713,98130,78866,31609,45451,44984,62074,50144
2026-04-11T22:00:00Z,145186,114695,101550,82315,30491,47427,46942,63853,52547
2026-04-11T23:00:00Z,141924,111529,100721,81448,30395,44001,43579,60082,49537
2026-04-12T00:00:00Z,141180,111428,97838,82033,29752,45020,44499,59351,48075
2026-04-12T01:00:00Z,145232,101330,104044,72884,43902,42806,42336,71174,60096
2026-04-12T02:00:00Z,148439,102739,104807,70948,45700,41787,41374,72938,61862
2026-04-12T03:00:00Z,146851,113847,100346,78212,33004,45852,45419,65692,54144
2026-04-12T04:00:00Z,144721,117526,94576,80066,27195,43538,43093,55994,43748
2026-04-12T05:00:00Z,152102,122254,99269,82199,29848,46501,46023,62224,49112
2026-04-12T06:00:00Z,149465,124393,98541,82733,25072,49035,48587,63339,50981
2026-04-12T07:00:00Z,150618,120801,101875,82600,29817,50334,49919,68653,55193
2026-04-12T08:00:00Z,155783,127086,101277,83991,28697,52544,52101,68495,54803
2026-04-12T09:00:00Z,151679,122864,99709,82772,28815,50461,50039,66785,52610
2026-04-12T10:00:00Z,154639,121439,100356,82702,33200,50738,50332,69323,53551
2026-04-12T11:00:00Z,154849,124931,101499,84994,29918,55113,54704,71586,56396
2026-04-12T12:00:00Z,153163,116955,105312,79597,36208,53453,52992,77643,63225
2026-04-12T13:00:00Z,161663,123101,112737,83343,38562,56989,56558,84952,70053
2026-04-12T14:00:00Z,159074,133080,108192,91397,25994,62123,61698,76539,61501
2026-04-12T15:00:00Z,158394,132299,103360,86534,26095,58901,58439,73469,58468
2026-04-12T16:00:00Z,153220,126435,100059,84155,26785,56764,56288,71362,55901
2026-04-12T17:00:00Z,156806,130567,104885,88885,26239,59404,58872,74572,59911
2026-04-12T18:00:00Z,159605,131219,107363,89204,28386,58516,58035,76073,62266
2026-04-12T19:00:00Z,152983,126511,99586,82337,26472,53352,52897,67617,54316
2026-04-12T20:00:00Z,154117,124854,102889,84850,29263,53030,52592,68423,55768
2026-04-12T21:00:00Z,152473,122379,101130,82278,30094,47044,46622,62754,50932
2026-04-12T22:00:00Z,148884,118390,99383,80718,30494,45908,45488,61805,50625
2026-04-12T23:00:00Z,150022,119806,100064,81262,30216,47146,46716,62771,52220
2026-04-13T00:00:00Z,151391,113304,92577,77532,38087,45106,44552,60879,46771
2026-04-13T01:00:00Z,151303,106659,96506,71952,44644,47673,47175,72464,57469
2026-04-13T02:00:00Z,157842,109554,102589,72307,48288,48261,47765,77514,62988
2026-04-13T03:00:00Z,154335,115909,93587,72075,38426,45989,45442,66482,52205
2026-04-13T04:00:00Z,151851,117320,96330,81667,34531,51472,50963,65583,50438
2026-04-13T05:00:00Z,153206,118485,96740,81772,34721,52955,52402,67766,51817
2026-04-13T06:00:00Z,155476,122877,100701,85418,32599,57126,56578,71587,55632
2026-04-13T07:00:00Z,157065,128463,105179,89534,28602,59624,59088,75499,59479
2026-04-13T08:00:00Z,155741,129063,106771,91427,26678,57968,57407,73558,57482
2026-04-13T09:00:00Z,155873,126721,108859,93372,29152,61559,60981,77010,60953
2026-04-13T10:00:00Z,158125,130560,109344,93623,27565,60999,60452,76233,61486
2026-04-13T11:00:00Z,156838,129115,112343,94896,27723,62257,61738,78648,64371
2026-04-13T12:00:00Z,156704,129683,118143,99769,27021,65164,64650,82690,68594
2026-04-13T13:00:00Z,160724,123899,125888,96323,36825,64022,63501,92668,79691
2026-04-13T14:00:00Z,161904,135688,131299,111586,26216,69481,68980,86482,73272
2026-04-13T15:00:00Z,161247,135892,132458,113685,25355,70429,69898,85881,72932
2026-04-13T16:00:00Z,162393,133456,133768,112684,28937,68554,68086,88105,75183
2026-04-13T17:00:00Z,160459,130747,131037,110252,29712,67069,66572,87114,73809
2026-04-13T18:00:00Z,158211,131600,129239,110607,26611,65044,64527,82222,70304
2026-04-13T19:00:00Z,158720,129204,128188,106351,29516,63063,62596,83565,72451
2026-04-13T20:00:00Z,163955,134590,123101,102070,29365,57612,57140,76456,65554
2026-04-13T21:00:00Z,152775,116720,111226,90457,36055,52895,52319,73437,59875
2026-04-13T22:00:00Z,152657,112592,104726,84301,40065,51437,50859,72070,57444
2026-04-13T23:00:00Z,150109,107009,97861,79336,43100,47898,47375,68976,52988
2026-04-14T00:00:00Z,151199,116764,102328,85862,34435,51904,51268,68567,53734
2026-04-14T01:00:00Z,152206,104194,108694,79809,48012,49739,49244,80977,64852
2026-04-14T02:00:00Z,155535,102377,111546,76703,53158,47193,46723,83216,67168
2026-04-14T03:00:00Z,155008,114302,106518,84316,40706,50637,50127,73544,56906
2026-04-14T04:00:00Z,150126,121447,102322,87338,28679,54315,53831,67001,53457
2026-04-14T05:00:00Z,150673,120344,103970,86104,30329,54920,54402,70591,56092
2026-04-14T06:00:00Z,153033,126034,108470,91512,26999,60578,60058,75741,61330
2026-04-14T07:00:00Z,159022,131511,117718,98940,27511,63079,62514,80629,66302
2026-04-14T08:00:00Z,154302,132231,114648,99294,22071,60550,60036,74501,61210
2026-04-14T09:00:00Z,154438,130092,118957,102389,24346,65695,65169,79920,66035
2026-04-14T10:00:00Z,153682,128126,120304,102590,25556,64362,63846,80824,67232
2026-04-14T11:00:00Z,155677,131595,121432,104184,24082,65435,64896,80703,67472
2026-04-14T12:00:00Z,157551,132701,129132,109464,24850,68349,67865,85775,73735
2026-04-14T13:00:00Z,156554,124046,133108,104119,32508,66262,65855,93284,82653
2026-04-14T14:00:00Z,155617,132008,129152,109615,23609,68659,68159,85613,73090
2026-04-14T15:00:00Z,159816,138535,132858,115567,21281,71171,70672,85936,74264
2026-04-14T16:00:00Z,155555,133110,127787,110198,22445,68817,68319,83927,72099
2026-04-14T17:00:00Z,162455,137609,131028,111950,24846,68109,67611,84243,71425
