event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2026-02-02T08:00:00Z,148610,112892,93477,76094,35718,53354,52828,69310,51763
2026-02-02T09:00:00Z,148564,115739,95273,79290,32825,55083,54522,70484,52560
2026-02-02T10:00:00Z,146110,112759,96009,79161,33351,56432,55880,72772,55954
2026-02-02T11:00:00Z,148792,116849,98339,81182,31943,56499,55969,71305,55054
2026-02-02T12:00:00Z,156784,112489,117844,85436,44295,56541,56019,87697,73225
2026-02-02T13:00:00Z,154881,112755,120523,87371,42126,56911,56420,88427,74870
2026-02-02T14:00:00Z,152434,122223,110516,91037,30211,59527,58979,77025,61617
2026-02-02T15:00:00Z,151237,121504,114391,93398,29733,63163,62573,80560,66158
2026-02-02T16:00:00Z,150352,120421,112479,92167,29931,61982,61459,79381,64684
2026-02-02T17:00:00Z,147706,117738,109620,89651,29968,59694,59199,76572,62120
2026-02-02T18:00:00Z,152697,115697,110733,86560,37000,56685,56158,78280,63725
2026-02-02T19:00:00Z,145045,119980,91292,80660,25065,54455,54009,64362,46799
2026-02-02T20:00:00Z,144869,124875,94773,84846,19994,57499,57108,66903,50221
2026-02-02T21:00:00Z,142589,122665,93756,83855,19924,54478,54107,63174,47743
2026-02-02T22:00:00Z,140978,126102,93230,88175,14876,54672,54296,60808,46838
2026-02-02T23:00:00Z,145954,99314,88892,67433,46640,43476,42912,63066,47932
2026-02-03T00:00:00Z,147222,99536,84175,67322,47686,41432,40869,59843,43928
2026-02-03T01:00:00Z,148065,94135,102613,67652,53930,43842,43352,79129,65755
2026-02-03T02:00:00Z,151909,99461,103582,70540,52448,45155,44703,78567,64207
2026-02-03T03:00:00Z,146280,110946,89034,75932,35334,49385,48888,62039,46825
2026-02-03T04:00:00Z,146958,105197,89879,71234,41761,43704,43176,62057,46591
2026-02-03T05:00:00Z,147237,109198,94992,75627,38039,49826,49333,67995,52659
2026-02-03T06:00:00Z,147300,111089,95182,75766,36211,51728,51245,70510,54226
2026-02-03T07:00:00Z,148816,116877,98307,80146,31939,56012,55437,71224,54866
2026-02-03T08:00:00Z,150485,118388,99180,81168,32097,56989,56419,71880,54938
2026-02-03T09:00:00Z,143680,113829,94402,77646,29851,55838,55259,70487,53379
2026-02-03T10:00:00Z,147147,116631,101713,82845,30516,58085,57526,74666,59065
2026-02-03T11:00:00Z,148931,119604,100037,82971,29327,58820,58267,72316,56148
2026-02-03T12:00:00Z,152712,113341,116719,85292,39371,57261,56764,86021,72487
2026-02-03T13:00:00Z,153637,114905,120036,87848,38732,58532,58043,88817,75666
2026-02-03T14:00:00Z,148735,122895,108748,91131,25840,62433,61907,77907,62650
2026-02-03T15:00:00Z,150909,126566,111767,94888,24343,64857,64356,80365,65376
2026-02-03T16:00:00Z,147659,123164,107455,91727,24495,63296,62697,77927,62461
2026-02-03T17:00:00Z,146144,119911,105587,89583,26233,61887,61237,77053,61669
2026-02-03T18:00:00Z,150022,117235,106972,86095,32787,57244,56606,77559,62214
2026-02-03T19:00:00Z,147466,107645,96695,78734,39821,50614,50066,72534,53402
2026-02-03T20:00:00Z,147286,108614,95702,77456,38672,51703,51153,70926,54140
2026-02-03T21:00:00Z,144547,107656,92071,74477,36891,48826,48193,66113,50378
2026-02-03T22:00:00Z,149551,99733,90486,72511,49818,44971,44425,69270,48686
2026-02-03T23:00:00Z,151415,98805,87334,69212,52610,41717,41225,64970,44850
2026-02-04T00:00:00Z,154294,89713,83606,65342,64581,37439,36917,69706,44222
2026-02-04T01:00:00Z,159403,86585,104591,69480,72818,40617,40147,91187,65368
2026-02-04T02:00:00Z,159378,88591,101905,70855,70787,40440,40051,88655,61236
2026-02-04T03:00:00Z,159240,93657,82369,70427,65583,44055,43617,75305,43936
2026-02-04T04:00:00Z,156545,85540,82360,65138,71005,38735,38308,76749,44945
2026-02-04T05:00:00Z,155394,94621,84797,68833,60773,43150,42723,74543,46517
2026-02-04T06:00:00Z,147432,112131,97027,78118,35301,53179,52674,72279,55122
2026-02-04T07:00:00Z,148984,117912,95844,79114,31072,55335,54865,70895,53067
2026-02-04T08:00:00Z,145613,116970,95647,79939,28643,57915,57401,71892,54807
2026-02-04T09:00:00Z,143846,116381,92797,77586,27465,56995,56439,70485,52860
2026-02-04T10:00:00Z,145991,117057,95788,79129,28934,58485,57961,72837,55946
2026-02-04T11:00:00Z,146925,119585,98313,82153,27340,59728,59176,73696,57292
2026-02-04T12:00:00Z,152044,113026,111880,81369,39018,55689,55152,83697,70547
2026-02-04T13:00:00Z,156228,117718,123136,91085,38510,60655,60204,91194,78002
2026-02-04T14:00:00Z,148076,120952,106331,88380,27124,60501,59982,76124,60194
2026-02-04T15:00:00Z,146837,121724,108274,91145,25113,63154,62605,78069,63335
2026-02-04T16:00:00Z,143717,119231,103685,88025,24486,62290,61730,76503,61413
2026-02-04T17:00:00Z,141497,115230,97904,82889,26267,60071,59522,74032,58327
2026-02-04T18:00:00Z,146876,114067,103503,82144,32809,58149,57596,78948,63694
2026-02-04T19:00:00Z,142677,112418,92222,75251,30259,52231,51694,67091,51623
2026-02-04T20:00:00Z,145191,106742,91576,73721,38449,50212,49621,69179,51673
2026-02-04T21:00:00Z,149490,98822,92063,73036,50668,47784,47244,76366,51985
2026-02-04T22:00:00Z,143943,102989,88806,69300,40954,45872,45316,65099,48583
2026-02-04T23:00:00Z,146123,98768,86424,68108,47355,44583,44096,66424,47968
2026-02-05T00:00:00Z,146281,88014,79667,62051,58267,39418,38888,67791,44584
2026-02-05T01:00:00Z,148600,94344,102058,64133,54256,41010,40483,78205,64274
2026-02-05T02:00:00Z,150610,93475,96827,65599,57135,44567,44096,79988,61734
2026-02-05T03:00:00Z,148679,94307,77898,66072,54372,43989,43561,67480,41844
2026-02-05T04:00:00Z,155415,81972,79099,63194,73443,40477,40065,80595,45654
2026-02-05T05:00:00Z,155321,83961,83895,66329,71360,41065,40690,84926,48320
2026-02-05T06:00:00Z,143550,103382,85620,67765,40168,46770,46292,66854,47190
2026-02-05T07:00:00Z,144232,113920,93029,75597,30312,54700,54175,69597,52972
2026-02-05T08:00:00Z,141070,112130,89962,73817,28940,56779,56227,70369,53057
2026-02-05T09:00:00Z,137197,109186,84397,69689,28011,56742,56206,69583,51255
2026-02-05T10:00:00Z,137994,109342,87493,71547,28652,56485,55956,70467,53190
2026-02-05T11:00:00Z,136536,107339,84304,68581,29197,52814,52299,65941,48597
2026-02-05T12:00:00Z,145272,106934,103711,75157,38338,54399,53885,81065,65949
2026-02-05T13:00:00Z,142866,105953,108599,79148,36913,57270,56778,85421,71284
2026-02-05T14:00:00Z,135443,110236,94968,79013,25207,59101,58544,73835,58220
2026-02-05T15:00:00Z,137465,111942,97349,80882,25523,60215,59652,75321,60147
2026-02-05T16:00:00Z,140156,111102,95723,80465,29054,58135,57536,74479,56979
2026-02-05T17:00:00Z,132834,105515,89396,74346,27319,53992,53437,68624,52770
2026-02-05T18:00:00Z,129729,97233,96493,75272,32496,52381,51861,74353,60328
2026-02-05T19:00:00Z,125977,97069,87081,70732,28908,50025,49540,65664,51472
2026-02-05T20:00:00Z,136119,103637,94140,74520,32482,50489,49955,67415,53870
2026-02-05T21:00:00Z,142166,104205,90834,70412,37961,49887,49326,67325,52041
2026-02-05T22:00:00Z,143388,103322,89249,68030,40066,44150,43558,61960,47306
2026-02-05T23:00:00Z,140651,101913,89986,69194,38738,43983,43458,60507,47536
2026-02-06T00:00:00Z,144192,104587,91972,71351,39605,45906,45318,64848,51784
2026-02-06T01:00:00Z,148807,95613,101666,64616,53194,44168,43663,79862,66628
2026-02-06T02:00:00Z,148836,100167,101618,69075,48669,47333,46884,78817,65004
2026-02-06T03:00:00Z,142944,113118,92333,77604,29826,48463,48023,62361,48179
2026-02-06T04:00:00Z,145256,108702,94151,73970,36554,45062,44564,65018,50662
2026-02-06T05:00:00Z,147809,111144,95382,74934,36665,50072,49596,69702,55186
2026-02-06T06:00:00Z,146427,112593,94160,74372,33834,51944,51471,71146,55439
2026-02-06T07:00:00Z,146801,114726,94525,77111,32075,54946,54454,71436,55402
2026-02-06T08:00:00Z,142686,112049,88349,71853,30637,53655,53170,68308,51703
2026-02-06T09:00:00Z,141076,110766,88222,71916,30310,54491,53939,68579,51487
2026-02-06T10:00:00Z,142085,113256,93461,76613,28829,56269,55755,71052,55017
2026-02-06T11:00:00Z,141642,112334,91059,74785,29308,55231,54723,69079,52769
2026-02-06T12:00:00Z,148917,107286,108221,77271,41631,54281,53780,83390,69466
2026-02-06T13:00:00Z,151906,111963,115945,84152,39943,57287,56747,87427,74005
2026-02-06T14:00:00Z,143115,114728,96423,79120,28387,56900,56338,72015,55870
2026-02-06T15:00:00Z,145091,118387,101368,84566,26704,59992,59410,74624,59060
2026-02-06T16:00:00Z,142371,116259,100905,84802,26112,60380,59763,74907,59608
2026-02-06T17:00:00Z,144600,117043,98792,82808,27557,58024,57490,72440,56724
2026-02-06T18:00:00Z,150501,115733,104383,82489,34768,57207,56666,77570,62419
2026-02-06T19:00:00Z,147192,115463,96953,78453,31729,53223,52705,68850,53655
2026-02-06T20:00:00Z,141983,108166,88914,70098,33817,46476,45947,62526,47863
2026-02-06T21:00:00Z,145542,109387,93945,72696,36155,48599,48036,65539,51592
2026-02-06T22:00:00Z,143756,106431,92440,70255,37325,46595,46068,63614,50319
2026-02-06T23:00:00Z,143387,106770,94454,72551,36617,44984,44439,61458,49441
2026-02-07T00:00:00Z,141712,100458,92801,70028,41254,42339,41784,63952,51807
2026-02-07T01:00:00Z,145540,85432,100086,58065,60108,35217,34737,76576,64407
2026-02-07T02:00:00Z,144699,93611,100817,65169,51088,37517,37051,70972,59179
2026-02-07T03:00:00Z,141331,109888,96168,78046,31443,45100,44672,60640,48889
2026-02-07T04:00:00Z,141660,104282,97610,73157,37378,42921,42482,64267,52130
2026-02-07T05:00:00Z,145039,107579,100038,75936,37460,45709,45269,65596,53126
2026-02-07T06:00:00Z,148046,103477,97958,72512,44569,44007,43598,69273,53832
2026-02-07T07:00:00Z,147547,112976,100750,77782,34571,43364,42948,60905,47648
2026-02-07T08:00:00Z,145601,109240,96427,75575,36361,46526,46114,65040,50595
2026-02-07T09:00:00Z,143542,107831,96258,74509,35711,48290,47888,66436,52457
2026-02-07T10:00:00Z,147970,111650,99022,76783,36320,48940,48540,67213,52616
2026-02-07T11:00:00Z,148706,113788,100042,78083,34918,51153,50770,67230,52994
2026-02-07T12:00:00Z,155402,101040,112828,71520,54362,45272,44876,84033,70307
2026-02-07T13:00:00Z,151298,103741,109555,72837,47557,47820,47458,79729,66378
2026-02-07T14:00:00Z,148427,117580,100650,82295,30847,54964,54576,70326,55356
2026-02-07T15:00:00Z,150693,115821,102458,81322,34872,53834,53449,71565,56160
2026-02-07T16:00:00Z,148842,115385,101028,81886,33457,54887,54486,71413,55510
2026-02-07T17:00:00Z,148065,112967,98907,78696,35098,52466,52076,68277,52689
2026-02-07T18:00:00Z,148713,112570,102124,76957,36143,48763,48356,69810,55785
2026-02-07T19:00:00Z,149886,115669,102189,80134,34217,50266,49835,65195,52572
2026-02-07T20:00:00Z,145264,111750,97370,76894,33514,48051,47604,65151,52703
2026-02-07T21:00:00Z,145356,110283,97964,75661,35073,45899,45496,63164,51427
2026-02-07T22:00:00Z,142678,110524,97949,76835,32154,45684,45311,62051,50984
2026-02-07T23:00:00Z,144410,112135,100763,79353,32275,42277,41911,58552,48354
2026-02-08T00:00:00Z,138830,105279,93180,73872,33551,37864,37392,55365,44882
2026-02-08T01:00:00Z,145189,95077,101942,66519,50112,39084,38669,71693,61381
2026-02-08T02:00:00Z,148346,94405,108330,65810,53941,39378,38989,79428,68924
2026-02-08T03:00:00Z,140409,105362,98793,75152,35047,42259,41872,63220,52640
2026-02-08T04:00:00Z,144351,113954,99372,81162,30397,44490,44092,60671,49589
2026-02-08T05:00:00Z,142484,104762,97450,71692,37722,38222,37808,60642,49100
2026-02-08T06:00:00Z,145660,108728,104352,78203,36932,44228,43841,66971,55265
2026-02-08T07:00:00Z,144255,111195,101887,79506,33060,46929,46556,64610,52739
2026-02-08T08:00:00Z,144580,111018,99424,77507,33562,45935,45547,63000,50689
2026-02-08T09:00:00Z,146185,112824,99709,78355,33361,48462,48073,65599,52526
2026-02-08T10:00:00Z,145967,113701,98759,77486,32266,47156,46785,64314,51005
2026-02-08T11:00:00Z,146789,115891,99206,78877,30898,47309,46907,63052,49210
2026-02-08T12:00:00Z,154674,107314,117891,78892,47360,49863,49512,86258,74015
2026-02-08T13:00:00Z,153879,109853,114469,79756,44026,51400,51021,83237,70162
2026-02-08T14:00:00Z,151740,122046,104538,86657,29694,57423,57035,72386,57640
2026-02-08T15:00:00Z,153315,123431,107039,87465,29884,55519,55134,71932,57215
2026-02-08T16:00:00Z,149499,119968,103231,84840,29531,54346,53942,70604,55235
2026-02-08T17:00:00Z,155855,125120,108447,89541,30735,57994,57576,74190,59318
2026-02-08T18:00:00Z,151698,117543,106823,84109,34155,53169,52756,74364,60651
2026-02-08T19:00:00Z,146214,114859,100894,81189,31355,52050,51667,67086,53941
2026-02-08T20:00:00Z,148221,115643,100826,80680,32578,48023,47610,65004,52407
2026-02-08T21:00:00Z,153856,109321,107484,75829,44535,43632,43253,61162,48706
2026-02-08T22:00:00Z,147842,105559,104342,74180,42283,43910,43521,60090,48788
2026-02-08T23:00:00Z,148041,105405,106295,74722,42636,43312,42947,59072,48693
2026-02-09T00:00:00Z,143971,91317,91561,63974,52654,38990,38507,57371,44266
2026-02-09T01:00:00Z,153400,86359,107165,60338,67041,39544,39025,77272,64158
2026-02-09T02:00:00Z,148843,84978,101669,57602,63865,37797,37319,74166,60457
2026-02-09T03:00:00Z,144913,107670,88858,73747,37243,48651,48169,61490,47019
2026-02-09T04:00:00Z,144861,103963,87368,70356,40898,45853,45357,62729,47854
2026-02-09T05:00:00Z,141702,103416,88803,68910,38286,47716,47260,65230,50259
2026-02-09T06:00:00Z,144427,106265,88569,69880,38162,49817,49346,67160,50115
2026-02-09T07:00:00Z,141688,104951,87374,68512,36737,50026,49532,66990,50069
2026-02-09T08:00:00Z,142877,109799,91834,75080,33078,56152,55597,70422,53673
2026-02-09T09:00:00Z,140414,109319,88816,73712,31095,56109,55564,69339,51827
2026-02-09T10:00:00Z,141218,106491,88593,71935,34727,56408,55852,71156,53784
2026-02-09T11:00:00Z,134578,104838,83448,69327,29740,54237,53727,68015,51077
2026-02-09T12:00:00Z,142932,106380,96630,73647,36552,55858,55302,78426,61834
2026-02-09T13:00:00Z,147647,108312,106827,78477,39335,57965,57395,85886,70151
2026-02-09T14:00:00Z,137161,109301,92451,75679,27860,58033,57490,74308,57082
2026-02-09T15:00:00Z,140959,115788,97895,83567,25171,62247,61711,77157,60079
2026-02-09T16:00:00Z,113867,95129,70976,63608,18738,53563,53079,61626,45479
2026-02-09T17:00:00Z,125453,103170,83205,71626,22283,57106,56612,70061,52992
2026-02-09T18:00:00Z,113387,90464,78446,65719,22923,48534,48021,62340,48486
2026-02-09T19:00:00Z,108397,90099,76813,64353,18298,48012,47568,60319,47531
2026-02-09T20:00:00Z,142834,107769,92659,75622,35065,53475,52898,70871,55135
2026-02-09T21:00:00Z,144036,105958,88372,70994,38078,49971,49392,67419,51101
2026-02-09T22:00:00Z,141574,99045,84332,67838,42529,47485,46918,66850,49773
2026-02-09T23:00:00Z,138835,96603,79231,62706,42232,41784,41274,59440,44283
2026-02-10T00:00:00Z,139130,96914,79223,64924,42216,44261,43676,60770,45082
2026-02-10T01:00:00Z,146198,93533,94240,63816,52665,44537,43999,76038,61353
2026-02-10T02:00:00Z,145303,95583,99986,65831,49720,46980,46473,81685,67716
2026-02-10T03:00:00Z,141518,109846,88504,72546,31672,48340,47834,63687,49035
2026-02-10T04:00:00Z,137445,107963,87165,72868,29482,46985,46503,61792,47096
2026-02-10T05:00:00Z,143017,109439,91372,72825,33578,50312,49828,69404,53886
2026-02-10T06:00:00Z,142630,112137,89543,72937,30493,52720,52242,68223,52154
2026-02-10T07:00:00Z,145570,116419,91086,74912,29151,55704,55223,71114,54255
2026-02-10T08:00:00Z,135753,108604,78078,65161,27149,51358,50889,63146,45557
2026-02-10T09:00:00Z,136321,111916,84833,72094,24405,57001,56473,68998,51872
2026-02-10T10:00:00Z,131076,105050,81191,67209,26026,54258,53668,67554,50805
2026-02-10T11:00:00Z,135086,109888,83032,69731,25198,56223,55685,68398,51693
2026-02-10T12:00:00Z,138472,106840,90616,70076,31632,54767,54240,74493,58221
2026-02-10T13:00:00Z,142557,107680,103382,76674,34877,56634,56051,82901,68071
2026-02-10T14:00:00Z,130104,105018,85948,70327,25086,57922,57365,72573,56069
2026-02-10T15:00:00Z,118096,98013,69961,60514,20083,54421,53830,63458,46116
2026-02-10T16:00:00Z,115156,95144,71941,61425,20012,53617,53055,64186,47704
2026-02-10T17:00:00Z,113384,92100,72253,60772,21284,49844,49323,61642,45974
2026-02-10T18:00:00Z,121406,97088,86943,71026,24318,51565,51067,65887,52726
2026-02-10T19:00:00Z,131984,103094,89811,71843,28890,51763,51183,67965,53289
2026-02-10T20:00:00Z,129060,98952,82729,65163,30108,45729,45170,60762,46660
2026-02-10T21:00:00Z,121814,91993,78081,61229,29821,42756,42194,57236,43924
2026-02-10T22:00:00Z,120973,89368,74020,57903,31605,40834,40288,55447,41616
2026-02-10T23:00:00Z,113561,85107,68829,54469,28454,38149,37595,51317,38483
2026-02-11T00:00:00Z,112000,81609,65489,52268,30391,35945,35372,49463,36089
2026-02-11T01:00:00Z,138686,85692,94137,59518,52994,38704,38193,72974,59377
2026-02-11T02:00:00Z,154244,92539,100429,62805,61705,41317,40822,79200,62417
2026-02-11T03:00:00Z,142127,107113,88527,70365,35014,44790,44296,59895,45004
2026-02-11T04:00:00Z,143579,108491,89397,71971,35088,44673,44183,61230,46454
2026-02-11T05:00:00Z,141369,106763,88285,69720,34606,45448,44976,64753,48693
2026-02-11T06:00:00Z,140591,107537,89388,70951,33054,48366,47865,67461,51165
2026-02-11T07:00:00Z,143274,111650,91399,73260,31624,50379,49896,68410,51723
2026-02-11T08:00:00Z,143513,112898,92620,76414,30615,56534,56016,71057,54211
2026-02-11T09:00:00Z,145405,116282,97610,80751,29123,59350,58803,74062,57934
2026-02-11T10:00:00Z,144174,114984,97942,80550,29190,59223,58675,74777,58800
2026-02-11T11:00:00Z,147028,120588,91110,74755,26440,52996,52464,67930,53054
2026-02-11T12:00:00Z,149460,112285,107684,81075,37175,55937,55404,82464,67675
2026-02-11T13:00:00Z,154351,114698,119894,88439,39653,60717,60212,91693,77680
2026-02-11T14:00:00Z,141687,110788,100106,80652,30899,60240,59710,79912,63250
2026-02-11T15:00:00Z,132733,108312,89132,76661,24421,59951,59409,73596,56414
2026-02-11T16:00:00Z,124289,100710,82549,70402,23579,54974,54417,68600,51852
2026-02-11T17:00:00Z,126942,100188,89545,75359,26754,54752,54257,71197,55494
2026-02-11T18:00:00Z,130600,101642,93219,77172,28958,54987,54488,73565,58125
2026-02-11T19:00:00Z,131772,100104,87286,71677,31668,51798,51237,70530,53769
2026-02-11T20:00:00Z,132167,101542,88550,72676,30625,50302,49749,66971,51892
2026-02-11T21:00:00Z,130907,99183,84431,66550,31724,45037,44472,60918,46942
2026-02-11T22:00:00Z,139002,105640,90046,71217,33362,48806,48205,64399,50644
2026-02-11T23:00:00Z,143370,109527,91738,72725,33843,48077,47541,63844,50905
2026-02-12T00:00:00Z,140466,104630,85513,68579,35836,45631,45062,61323,47786
2026-02-12T01:00:00Z,151587,99284,100512,65230,52303,44413,43878,78426,65562
2026-02-12T02:00:00Z,148934,96545,100265,63960,52389,43399,42925,77366,63843
2026-02-12T03:00:00Z,144026,114477,91897,77976,29549,52121,51637,64593,50203
2026-02-12T04:00:00Z,143637,111995,92593,76171,31642,49985,49507,66125,51890
2026-02-12T05:00:00Z,145132,112562,92735,74796,32570,52009,51535,69166,54044
2026-02-12T06:00:00Z,146760,113620,91555,72750,33140,49984,49505,67625,51247
2026-02-12T07:00:00Z,142191,113881,91678,75311,28310,55150,54669,70193,54229
2026-02-12T08:00:00Z,140972,113698,90588,75196,27274,56621,56101,70325,53604
2026-02-12T09:00:00Z,142686,115036,94827,78858,27650,58608,57993,73789,57278
2026-02-12T10:00:00Z,141682,111097,95420,75583,30585,56000,55410,72103,56767
2026-02-12T11:00:00Z,146444,113548,96282,75330,32896,54317,53753,70793,54421
2026-02-12T12:00:00Z,149797,110953,107679,78170,38844,54677,54137,80899,65925
2026-02-12T13:00:00Z,154528,113381,122668,87995,41147,59647,59149,91232,78577
2026-02-12T14:00:00Z,146486,117109,104031,84510,29377,62895,62331,80115,63844
2026-02-12T15:00:00Z,137474,111604,97623,81595,25870,61056,60454,76483,60093
2026-02-12T16:00:00Z,136428,111914,100048,83180,24514,59618,59070,74418,60087
2026-02-12T17:00:00Z,134013,107128,95753,78422,26885,56147,55617,71539,57104
2026-02-12T18:00:00Z,137250,106909,97314,79017,30341,56502,55982,74718,59195
2026-02-12T19:00:00Z,137238,105872,94375,75599,31366,53834,53287,72504,57474
2026-02-12T20:00:00Z,143560,112919,97078,79012,30641,54780,54242,70715,56853
2026-02-12T21:00:00Z,140303,107964,89154,71129,32339,48397,47851,63721,49355
2026-02-12T22:00:00Z,145217,109321,91589,71471,35896,48286,47772,64791,50458
2026-02-12T23:00:00Z,140258,104295,89497,69601,35963,47286,46730,63522,50240
2026-02-13T00:00:00Z,140136,105410,87249,70446,34726,46154,45565,61084,47612
2026-02-13T01:00:00Z,150362,98490,104626,67615,51872,44410,43856,80081,67234
2026-02-13T02:00:00Z,145801,94828,99399,63032,50973,41278,40763,76382,63129
2026-02-13T03:00:00Z,141287,109936,91243,75542,31351,49512,48974,62513,48978
2026-02-13T04:00:00Z,144378,111088,92944,75097,33290,48205,47657,65777,52134
2026-02-13T05:00:00Z,145029,110717,94528,74564,34312,50994,50461,68851,54307
2026-02-13T06:00:00Z,149692,112018,96835,74471,37674,50147,49603,70333,53595
2026-02-13T07:00:00Z,146096,113748,94185,75558,32348,52333,51836,69499,53425
2026-02-13T08:00:00Z,145544,113821,92991,75501,31723,55037,54500,70287,54274
2026-02-13T09:00:00Z,144358,115259,93959,77639,29099,56648,56085,71089,54887
2026-02-13T10:00:00Z,144826,114692,95144,77830,30134,55894,55301,71267,55191
2026-02-13T11:00:00Z,149178,118649,99180,81169,30529,58353,57755,73270,57513
2026-02-13T12:00:00Z,155777,112989,114554,81776,42788,56637,56018,87116,72851
2026-02-13T13:00:00Z,154511,113517,117780,84719,40994,57521,56985,88842,75041
2026-02-13T14:00:00Z,150266,122447,105969,88619,27819,62883,62302,79832,63714
2026-02-13T15:00:00Z,144153,119889,104704,88246,24264,62578,62010,77942,62835
2026-02-13T16:00:00Z,139718,112284,96316,81247,27434,59505,58920,75180,58621
2026-02-13T17:00:00Z,138622,101115,92014,77135,37507,53109,52558,76131,54500
2026-02-13T18:00:00Z,139133,87684,90307,72150,51449,46089,45677,85439,54917
2026-02-13T19:00:00Z,142208,89533,91073,75014,52675,46777,46379,86083,53059
2026-02-13T20:00:00Z,147314,91718,92861,75408,55596,44670,44263,83137,51944
2026-02-13T21:00:00Z,155426,89512,90293,71870,65914,43682,43195,86468,51205
2026-02-13T22:00:00Z,147376,95134,84042,65773,52242,41751,41186,68585,46221
2026-02-13T23:00:00Z,142010,106039,93102,72088,35971,43930,43397,61197,48861
2026-02-14T00:00:00Z,145800,105412,94064,72876,40388,44296,43727,64124,51848
2026-02-14T01:00:00Z,150789,92776,105660,64520,58013,39581,39069,79789,67955
2026-02-14T02:00:00Z,149012,98202,103176,68541,50810,42862,42395,75820,63983
2026-02-14T03:00:00Z,139388,100683,85594,69472,38705,37770,37302,55502,40855
2026-02-14T04:00:00Z,145372,107369,95372,74025,38003,44103,43649,65476,51769
2026-02-14T05:00:00Z,145917,110478,100049,77999,35439,45438,45019,65399,52838
2026-02-14T06:00:00Z,149880,110920,101787,77616,38960,47720,47300,70858,57049
2026-02-14T07:00:00Z,146401,111500,98793,77782,34901,46963,46576,64726,50762
2026-02-14T08:00:00Z,146104,107281,92188,71447,38823,43933,43498,63154,48418
2026-02-14T09:00:00Z,146315,106265,92825,72656,40050,46141,45742,65828,50379
2026-02-14T10:00:00Z,149378,111532,97588,77393,37846,49148,48777,68227,53246
2026-02-14T11:00:00Z,146229,110368,95754,76184,35861,48125,47738,64744,50224
2026-02-14T12:00:00Z,157768,99554,112888,73502,58214,46974,46545,89603,72931
2026-02-14T13:00:00Z,152594,103438,108750,73201,49156,47725,47312,82961,67793
2026-02-14T14:00:00Z,147440,115931,97355,77791,31509,51484,51029,67123,51868
2026-02-14T15:00:00Z,150865,119396,104120,82757,31469,55169,54732,71681,57213
2026-02-14T16:00:00Z,150696,120626,101882,83361,30070,54477,54043,70466,55839
2026-02-14T17:00:00Z,152957,121687,104590,85277,31270,55138,54706,70838,56513
