event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2020-02-03T10:00:00Z,95373,85257,44257,42806,10116,33345,33259,37892,22105
2020-02-03T11:00:00Z,90053,80838,43448,41929,9215,31491,31418,35694,21256
2020-02-03T12:00:00Z,90858,84577,44484,43275,6281,34263,34189,38567,22869
2020-02-03T13:00:00Z,105560,96682,51145,49821,8878,38411,38321,42879,25447
2020-02-03T14:00:00Z,112715,107805,55601,54731,4910,42569,42481,46740,28352
2020-02-03T15:00:00Z,110755,106171,55488,54577,4584,42684,42602,46993,28826
2020-02-03T16:00:00Z,109922,104976,56055,55035,4946,40845,40757,45352,28041
2020-02-03T17:00:00Z,104727,98752,54351,52972,5975,37292,37188,41964,25946
2020-02-03T18:00:00Z,106454,96896,54007,51759,9558,35493,35385,40881,25488
2020-02-03T19:00:00Z,101176,93915,51507,49834,7261,35164,35073,40623,25395
2020-02-03T20:00:00Z,102964,92590,52002,50096,10374,34603,34515,40481,25111
2020-02-03T21:00:00Z,97104,90199,50385,48982,6905,33351,33271,38183,24300
2020-02-03T22:00:00Z,87590,81869,46124,44823,5721,29743,29658,34752,22288
2020-02-03T23:00:00Z,75784,69265,39994,38558,6519,24987,24913,30067,18954
2020-02-04T00:00:00Z,68404,64389,37902,36694,4015,23255,23190,27336,17449
2020-02-04T01:00:00Z,69138,65157,37352,36419,3981,23439,23373,28643,16954
2020-02-04T02:00:00Z,70839,66889,37249,36437,3950,24478,24416,29857,17244
2020-02-04T03:00:00Z,68190,63844,36267,35562,4346,24244,24180,29964,17202
2020-02-04T04:00:00Z,64985,60052,34784,34163,4933,22678,22628,27703,16049
2020-02-04T05:00:00Z,63351,58132,33242,32534,5219,22555,22499,27692,15978
2020-02-04T06:00:00Z,69536,64374,34639,33805,5162,25273,25220,30410,17031
2020-02-04T07:00:00Z,79860,73738,38372,37518,6122,28371,28314,33177,18624
2020-02-04T08:00:00Z,89808,85071,46764,45765,4737,32653,32584,36697,21175
2020-02-04T09:00:00Z,95706,90117,46805,45594,5589,35968,35883,39840,23285
2020-02-04T10:00:00Z,92254,86579,44789,43683,5675,35045,34976,39100,23051
2020-02-04T11:00:00Z,89653,84540,44462,43539,5113,33134,33068,38334,22298
2020-02-04T12:00:00Z,93832,88792,46464,45515,5040,35763,35687,39786,23904
2020-02-04T13:00:00Z,107377,100676,51695,50521,6701,39429,39344,43868,26127
2020-02-04T14:00:00Z,119489,113981,55803,54552,5508,43244,43155,47820,28905
2020-02-04T15:00:00Z,115568,110399,57232,55957,5169,43482,43387,48011,29302
2020-02-04T16:00:00Z,114000,107281,56760,55240,6719,42028,41937,46771,29014
2020-02-04T17:00:00Z,108874,101691,55873,54168,7183,38172,38074,43261,26632
2020-02-04T18:00:00Z,102189,96447,52873,51564,5742,36448,36348,40859,25322
2020-02-04T19:00:00Z,103573,97140,53717,52189,6433,36157,36072,41123,25773
2020-02-04T20:00:00Z,97429,91677,49951,48534,5752,34786,34697,39099,24642
2020-02-04T21:00:00Z,96568,89903,49678,48306,6665,33772,33668,38467,24509
2020-02-04T22:00:00Z,88927,83054,46214,45004,5873,30208,30116,34595,22275
2020-02-04T23:00:00Z,81653,71940,40406,39180,9713,25726,25640,32341,19269
2020-02-05T00:00:00Z,82434,66645,38804,37640,15789,23879,23811,33274,17839
2020-02-05T01:00:00Z,68408,64728,37062,36323,3680,24069,24003,27499,16881
2020-02-05T02:00:00Z,68575,64722,37353,36538,3853,24628,24558,28323,17205
2020-02-05T03:00:00Z,66008,62776,36112,35391,3232,24210,24152,28307,16815
2020-02-05T04:00:00Z,63776,59762,34664,34056,4014,22978,22913,27007,16351
2020-02-05T05:00:00Z,64772,58468,32551,31916,6304,22445,22385,27155,15672
2020-02-05T06:00:00Z,68819,61701,33380,32435,7118,24913,24854,29791,16800
2020-02-05T07:00:00Z,74293,69041,36541,35706,5252,28121,28045,32871,18415
2020-02-05T08:00:00Z,82765,78107,39624,38801,4658,32307,32234,36901,20822
2020-02-05T09:00:00Z,92147,87420,43165,42313,4727,35769,35686,39196,22632
2020-02-05T10:00:00Z,94359,87885,44754,43766,6474,35104,35018,39120,22955
2020-02-05T11:00:00Z,91436,85914,44558,43587,5522,33407,33326,37294,22429
2020-02-05T12:00:00Z,96176,89438,46894,45811,6738,35556,35475,40226,23805
2020-02-05T13:00:00Z,105629,99356,51863,50742,6273,39762,39672,44030,26353
2020-02-05T14:00:00Z,115424,108615,56577,55359,6809,43330,43230,47714,29194
2020-02-05T15:00:00Z,115951,109148,57696,56378,6803,43612,43508,48301,29631
2020-02-05T16:00:00Z,112026,105409,56183,54864,6617,42254,42153,46470,29155
2020-02-05T17:00:00Z,107325,101794,55107,53810,5531,38709,38611,42969,26677
2020-02-05T18:00:00Z,99306,94478,51221,50129,4828,36208,36110,39533,24691
2020-02-05T19:00:00Z,99035,92948,50950,49578,6087,35431,35324,40425,25277
2020-02-05T20:00:00Z,94398,88492,48494,47366,5906,33827,33736,38129,24173
2020-02-05T21:00:00Z,94917,88814,49831,48631,6103,32998,32907,37447,24007
2020-02-05T22:00:00Z,86098,80976,45087,43946,5122,29875,29787,34037,21867
2020-02-05T23:00:00Z,72695,68236,38721,37662,4459,25309,25228,29382,18906
2020-02-06T00:00:00Z,56020,53090,30781,29932,2930,20638,20577,24234,15181
2020-02-06T01:00:00Z,66019,61170,35525,34516,4849,23287,23210,27021,16646
2020-02-06T02:00:00Z,65420,61201,35031,34104,4219,23871,23807,27421,16602
2020-02-06T03:00:00Z,65043,59570,34669,33835,5473,23653,23587,27664,16532
2020-02-06T04:00:00Z,63990,57740,33511,32726,6250,23076,23014,27013,16087
2020-02-06T05:00:00Z,64008,58054,32906,32235,5954,22685,22624,26773,15868
2020-02-06T06:00:00Z,67759,61585,34607,33883,6174,24826,24756,28960,16807
2020-02-06T07:00:00Z,73996,67958,36712,35945,6038,28022,27946,32220,18443
2020-02-06T08:00:00Z,81199,77171,40443,39660,4028,32269,32193,35839,20895
2020-02-06T09:00:00Z,91420,87037,44378,43508,4383,35407,35321,38991,23002
2020-02-06T10:00:00Z,93866,87452,44918,43886,6414,34975,34904,38641,22757
2020-02-06T11:00:00Z,90916,86134,45606,44745,4782,33474,33393,37076,22400
2020-02-06T12:00:00Z,91934,86415,45466,44375,5519,35142,35056,38914,23174
2020-02-06T13:00:00Z,104224,97902,52136,50966,6322,38869,38772,43360,26213
2020-02-06T14:00:00Z,111294,105473,55795,54742,5821,42738,42642,46747,28947
2020-02-06T15:00:00Z,112662,107443,56206,55112,5219,43491,43389,47641,29398
2020-02-06T16:00:00Z,112005,106497,55630,54326,5508,42062,41955,45576,28430
2020-02-06T17:00:00Z,106358,100588,54394,52847,5770,38567,38473,43002,27110
2020-02-06T18:00:00Z,105648,96861,52768,50904,8787,36306,36200,41870,25761
2020-02-06T19:00:00Z,101783,93825,51840,50101,7958,35672,35571,41362,25988
2020-02-06T20:00:00Z,97841,89807,50288,48926,8034,34193,34095,39046,24590
2020-02-06T21:00:00Z,96327,89166,49303,48207,7161,32843,32753,37625,23960
2020-02-06T22:00:00Z,79621,75042,42145,41153,4579,28874,28789,32760,21074
2020-02-06T23:00:00Z,74773,69653,39826,38760,5120,25222,25139,29232,18885
2020-02-07T00:00:00Z,69258,65198,37623,36543,4060,23302,23219,27352,17663
2020-02-07T01:00:00Z,68291,63346,37102,36138,4945,23033,22965,26805,16714
2020-02-07T02:00:00Z,67442,63273,36151,35226,4169,23843,23776,27419,16654
2020-02-07T03:00:00Z,66701,62297,36173,35283,4404,23822,23761,27603,16843
2020-02-07T04:00:00Z,62719,57512,33732,32941,5207,22580,22526,26243,15938
2020-02-07T05:00:00Z,62567,56499,32686,31992,6068,21928,21858,25880,15330
2020-02-07T06:00:00Z,67924,60382,33815,32932,7542,23960,23889,28332,16500
2020-02-07T07:00:00Z,74446,67789,36605,35647,6657,27279,27200,31636,18104
2020-02-07T08:00:00Z,84303,78568,41540,40553,5735,31605,31522,35504,20806
2020-02-07T09:00:00Z,93543,88360,45340,44327,5183,34983,34913,39521,23265
2020-02-07T10:00:00Z,90773,83639,43837,42811,7134,33526,33445,37161,22389
2020-02-07T11:00:00Z,84841,78610,41620,40591,6231,31377,31299,35021,21137
2020-02-07T12:00:00Z,87507,82724,44050,43115,4783,33491,33413,36640,22162
2020-02-07T13:00:00Z,96383,90140,48077,46933,6243,36561,36461,41001,24563
2020-02-07T14:00:00Z,108932,101245,53157,51650,7687,39827,39734,45385,27501
2020-02-07T15:00:00Z,107075,101173,52746,51304,5902,40092,39996,44211,27434
2020-02-07T16:00:00Z,101847,96862,51788,50516,4985,38533,38436,42278,26363
2020-02-07T17:00:00Z,95588,90089,49428,48092,5499,34500,34409,38821,24442
2020-02-07T18:00:00Z,92643,87452,46829,45571,5191,32303,32210,37091,23075
2020-02-07T19:00:00Z,91449,85150,46620,45262,6299,31309,31215,35761,22138
2020-02-07T20:00:00Z,88507,83134,47389,46162,5373,29735,29636,34115,21669
2020-02-07T21:00:00Z,88001,80776,46255,44822,7225,28658,28562,33785,21151
2020-02-07T22:00:00Z,77352,72772,41804,40574,4580,25236,25135,29317,18844
2020-02-07T23:00:00Z,67058,62784,36795,35810,4274,21499,21419,25604,16425
2020-02-08T00:00:00Z,60462,55540,34364,33237,4922,18791,18711,22787,14610
2020-02-08T01:00:00Z,44911,41547,25746,24869,3364,14943,14887,18326,11451
2020-02-08T02:00:00Z,49411,46606,27815,27151,2805,16789,16733,20368,12418
2020-02-08T03:00:00Z,49408,47255,28672,28140,2153,16912,16855,20247,12297
2020-02-08T04:00:00Z,47272,45382,26929,26357,1890,16480,16428,19702,12139
2020-02-08T05:00:00Z,45813,43700,26144,25634,2113,16211,16161,19302,11661
2020-02-08T06:00:00Z,51924,49765,26293,25802,2159,16873,16824,20167,11923
2020-02-08T07:00:00Z,49788,47779,27325,26811,2009,17917,17875,21645,12601
2020-02-08T08:00:00Z,51844,49315,28254,27684,2529,18978,18933,22367,13026
2020-02-08T09:00:00Z,56643,53799,30522,29883,2844,20331,20287,24071,14173
2020-02-08T10:00:00Z,54770,52295,29246,28606,2475,20060,20019,24672,14159
2020-02-08T11:00:00Z,58818,56452,31234,30639,2366,20297,20249,26885,14404
2020-02-08T12:00:00Z,59433,56240,32833,31962,3193,21876,21822,26689,16440
2020-02-08T13:00:00Z,65649,62245,37641,36605,3404,23329,23277,30270,19520
2020-02-08T14:00:00Z,67989,64379,37282,36357,3610,24961,24907,29708,17650
2020-02-08T15:00:00Z,71569,67567,38211,37034,4002,25821,25764,31847,18585
2020-02-08T16:00:00Z,72544,67806,39111,37900,4738,25736,25679,31061,18818
2020-02-08T17:00:00Z,71186,67193,39392,38421,3993,24955,24899,29973,18406
2020-02-08T18:00:00Z,68758,64506,38576,37337,4252,24159,24103,28109,17763
2020-02-08T19:00:00Z,67222,63464,37964,36645,3758,23076,23030,27079,17501
2020-02-08T20:00:00Z,65333,60887,37231,36297,4446,21885,21826,26009,16522
2020-02-08T21:00:00Z,62299,58921,36243,35222,3378,21176,21125,24810,16081
2020-02-08T22:00:00Z,57662,54413,34102,33083,3249,19391,19336,22984,15143
2020-02-08T23:00:00Z,51459,48571,30774,29890,2888,17240,17196,20954,13607
2020-02-09T00:00:00Z,48132,45264,28431,27658,2868,15816,15762,19567,12519
2020-02-09T01:00:00Z,46569,43521,27462,26558,3048,15309,15260,18762,11957
2020-02-09T02:00:00Z,48742,44619,27676,26691,4123,16274,16222,20218,12314
2020-02-09T03:00:00Z,48330,45649,28144,27341,2681,16855,16810,20394,12479
2020-02-09T04:00:00Z,48472,46022,28110,27296,2450,16965,16918,20421,12432
2020-02-09T05:00:00Z,49690,46029,28499,27568,3661,16817,16766,20442,12491
2020-02-09T06:00:00Z,50914,45870,27393,26548,5044,17716,17664,22078,12683
2020-02-09T07:00:00Z,52520,47868,27948,27028,4652,18501,18456,22828,13156
2020-02-09T08:00:00Z,51846,49402,28548,27922,2444,19604,19558,22862,13620
2020-02-09T09:00:00Z,55566,53210,30077,29558,2356,20870,20818,24331,14586
2020-02-09T10:00:00Z,61001,58551,31081,30540,2450,21202,21147,24787,15042
2020-02-09T11:00:00Z,62915,60011,32203,31593,2904,22034,21987,25648,15676
2020-02-09T12:00:00Z,62872,59755,34419,33789,3117,23826,23777,27466,16871
2020-02-09T13:00:00Z,67712,64617,37661,36919,3095,25504,25437,29511,18201
2020-02-09T14:00:00Z,71486,68581,40242,39619,2905,27277,27222,31383,19534
2020-02-09T15:00:00Z,73419,69386,40743,39988,4033,27635,27573,31981,19735
2020-02-09T16:00:00Z,75269,70052,42128,41294,5217,26867,26804,32432,20010
2020-02-09T17:00:00Z,74740,70758,42905,42027,3982,26304,26248,30500,19562
2020-02-09T18:00:00Z,71505,68300,40687,39955,3205,25489,25439,29890,18972
2020-02-09T19:00:00Z,70783,67462,40712,39899,3321,25275,25219,29511,19037
2020-02-09T20:00:00Z,66739,64111,38595,37960,2628,24858,24799,28376,18449
2020-02-09T21:00:00Z,68319,64606,39826,39022,3713,23959,23897,28280,18315
2020-02-09T22:00:00Z,63735,60588,37635,36952,3147,22175,22110,26118,17198
2020-02-09T23:00:00Z,57474,54257,33329,32692,3217,19561,19504,23440,15402
2020-02-10T00:00:00Z,57865,52680,31962,31111,5185,19009,18958,23765,14920
2020-02-10T01:00:00Z,59903,54591,33366,32119,5312,20975,20911,25101,15800
2020-02-10T02:00:00Z,62707,58179,34172,33276,4528,23092,23035,26944,16302
2020-02-10T03:00:00Z,63855,59235,34805,34030,4620,23575,23523,27635,16583
2020-02-10T04:00:00Z,63473,55760,32887,32050,7713,22061,22009,26561,15624
2020-02-10T05:00:00Z,67718,58148,33641,32642,9570,22139,22073,26816,15507
2020-02-10T06:00:00Z,71440,63008,35084,34157,8432,25140,25068,29704,16955
2020-02-10T07:00:00Z,77462,69273,37809,36808,8189,28212,28130,32747,18742
2020-02-10T08:00:00Z,87391,79162,41107,39866,8229,32708,32623,36705,20892
2020-02-10T09:00:00Z,94447,87891,45640,44469,6556,36046,35966,40218,23488
2020-02-10T10:00:00Z,96543,88637,46514,45061,7906,35567,35483,39245,23008
2020-02-10T11:00:00Z,92771,86102,45647,44302,6669,34075,34001,38064,22460
2020-02-10T12:00:00Z,96721,91202,48108,46951,5519,36501,36419,40426,24134
2020-02-10T13:00:00Z,109539,101287,53396,51963,8252,39949,39849,44685,26457
2020-02-10T14:00:00Z,118771,111170,58136,56517,7601,44057,43961,48786,29749
2020-02-10T15:00:00Z,120851,113457,60318,58564,7394,44744,44645,49647,30507
2020-02-10T16:00:00Z,116270,109330,58415,56722,6940,42703,42608,47491,29348
2020-02-10T17:00:00Z,110991,105006,56482,54951,5985,39355,39254,43615,27146
2020-02-10T18:00:00Z,108511,101490,55049,53756,7021,37292,37193,42045,26094
2020-02-10T19:00:00Z,109592,101047,56596,54256,8545,37106,37009,42276,26620
2020-02-10T20:00:00Z,108519,97678,55548,53641,10841,36125,36029,41440,25960
2020-02-10T21:00:00Z,101223,93005,52042,49992,8218,34831,34719,39752,25545
2020-02-10T22:00:00Z,90049,84401,47782,46413,5648,30863,30770,35434,22765
2020-02-10T23:00:00Z,76927,71481,41081,39809,5446,26274,26194,30501,19701
2020-02-11T00:00:00Z,72132,66789,38626,37371,5343,24365,24277,28945,18337
2020-02-11T01:00:00Z,70306,66239,38218,37043,4067,24876,24806,29196,18128
2020-02-11T02:00:00Z,71876,67938,38435,37603,3938,26141,26077,30415,18078
2020-02-11T03:00:00Z,71297,67712,38778,38074,3585,25960,25887,30312,18196
2020-02-11T04:00:00Z,69060,63778,37142,36184,5282,23862,23808,28428,17184
2020-02-11T05:00:00Z,68396,61386,35579,34663,7010,23305,23236,28124,16531
2020-02-11T06:00:00Z,72773,66617,36749,35954,6156,26516,26451,31374,17961
2020-02-11T07:00:00Z,79433,72935,39294,38323,6498,29956,29877,34206,19713
2020-02-11T08:00:00Z,87354,82353,42827,41807,5001,34271,34187,37813,21831
2020-02-11T09:00:00Z,98688,93080,48059,46898,5608,37463,37377,41243,24204
2020-02-11T10:00:00Z,101072,91713,48879,47316,9359,36578,36494,41903,24442
2020-02-11T11:00:00Z,97246,88545,47492,46028,8701,34744,34647,40188,23498
2020-02-11T12:00:00Z,100270,93860,50937,49603,6410,36922,36828,41138,24886
2020-02-11T13:00:00Z,111865,105288,56483,55181,6577,41652,41560,46412,28110
2020-02-11T14:00:00Z,119756,113540,60129,58644,6216,45396,45292,49766,30386
2020-02-11T15:00:00Z,123730,118173,62296,60875,5557,46219,46114,51640,31502
2020-02-11T16:00:00Z,119710,112037,60092,58576,7673,43999,43898,49118,30131
2020-02-11T17:00:00Z,117814,105683,59627,57365,12131,39996,39889,47039,28675
2020-02-11T18:00:00Z,109789,100091,55168,53207,9698,37654,37560,43941,26756
2020-02-11T19:00:00Z,110686,101702,56031,53662,8984,37536,37442,43314,27062
2020-02-11T20:00:00Z,106573,98399,54619,52892,8174,36275,36169,41477,26124
2020-02-11T21:00:00Z,115817,96789,54817,53294,19028,35139,35048,43819,25637
2020-02-11T22:00:00Z,119898,87277,50865,49674,32621,31306,31208,46463,22782
2020-02-12T00:00:00Z,140679,68938,39541,38446,71741,25020,24946,44466,18081
2020-02-12T01:00:00Z,105598,68876,39347,38359,36722,25571,25500,36993,18252
2020-02-12T02:00:00Z,95726,68214,38730,37894,27512,26162,26090,36335,18070
2020-02-12T03:00:00Z,106724,68121,39574,38259,38603,25922,25851,39225,18296
2020-02-12T04:00:00Z,75490,64425,38831,37368,11065,24511,24440,30820,17888
2020-02-12T05:00:00Z,72296,63077,36759,35613,9219,24018,23949,29141,16964
2020-02-12T06:00:00Z,72961,64886,35622,34641,8075,26013,25942,30620,17431
2020-02-12T07:00:00Z,80352,72526,38955,37909,7826,29337,29253,34035,19471
2020-02-12T08:00:00Z,88193,82659,42342,41316,5534,34088,34016,37800,21897
2020-02-12T09:00:00Z,97040,91440,46686,45615,5600,37279,37193,41173,23988
2020-02-12T10:00:00Z,99156,91721,48546,47202,7435,36456,36374,40810,24454
2020-02-12T11:00:00Z,94030,87811,46261,45191,6219,34608,34509,38801,23100
2020-02-12T12:00:00Z,98209,91173,48823,47537,7036,36716,36637,41224,24635
2020-02-12T13:00:00Z,108389,101407,54215,52922,6982,41290,41198,45236,27326
2020-02-12T14:00:00Z,118229,112004,59348,58145,6225,44706,44599,49350,29967
2020-02-12T15:00:00Z,120967,114312,60104,58793,6655,45656,45554,50167,30925
2020-02-12T16:00:00Z,117539,110486,59288,57752,7053,43550,43447,48060,30252
2020-02-12T17:00:00Z,109293,102890,55774,54372,6403,39511,39413,44700,27923
2020-02-12T18:00:00Z,109470,102127,56311,54793,7343,37439,37338,42223,26306
2020-02-12T19:00:00Z,112005,99763,55622,53926,12242,37009,36910,43802,26401
2020-02-12T20:00:00Z,107205,96010,52726,51606,11195,36032,35928,42580,25400
2020-02-12T21:00:00Z,109007,94773,53424,52019,14234,34656,34558,42697,25173
2020-02-12T22:00:00Z,98347,85299,49050,47447,13048,30892,30801,38154,23045
2020-02-12T23:00:00Z,82709,72858,42712,40815,9851,26109,26013,31999,20109
2020-02-13T00:00:00Z,76924,70289,41870,40469,6635,24575,24502,30029,18409
2020-02-13T01:00:00Z,75729,68027,39577,38093,7702,24834,24752,31179,18332
2020-02-13T02:00:00Z,75387,68947,39828,38826,6440,25870,25796,31412,18013
2020-02-13T03:00:00Z,73742,68725,40772,40013,5017,25590,25519,30512,17923
2020-02-13T04:00:00Z,67996,62391,37079,36358,5605,23711,23647,27752,16634
2020-02-13T05:00:00Z,69318,62783,36563,35724,6535,23993,23922,28161,16751
2020-02-13T06:00:00Z,72631,65759,36821,35915,6872,26203,26136,30593,17710
2020-02-13T07:00:00Z,78817,72474,39038,38056,6343,29441,29357,33784,19304
2020-02-13T08:00:00Z,87394,82290,43044,42097,5104,33904,33821,37495,21639
2020-02-13T09:00:00Z,97271,91233,48014,46844,6038,37383,37289,40942,24048
2020-02-13T10:00:00Z,98440,91406,48629,47437,7034,36552,36469,40624,24502
2020-02-13T11:00:00Z,93080,87598,46227,45208,5482,34739,34660,38238,23081
2020-02-13T12:00:00Z,96058,90615,48507,47403,5443,36649,36558,40547,24451
2020-02-13T13:00:00Z,109937,102566,54187,52730,7371,40653,40552,45242,27358
2020-02-13T14:00:00Z,116299,110114,58283,56967,6185,44794,44693,48724,30100
2020-02-13T15:00:00Z,122768,116802,61390,59799,5966,45214,45106,50769,30966
2020-02-13T16:00:00Z,118848,111965,58482,57182,6883,42977,42862,50487,29697
2020-02-13T17:00:00Z,110455,104750,55960,54670,5705,38880,38770,46025,27283
2020-02-13T18:00:00Z,104851,99101,53191,51667,5750,36416,36310,42456,25493
2020-02-13T19:00:00Z,105852,99290,54416,53001,6562,36153,36052,43364,26093
2020-02-13T20:00:00Z,99252,93265,52124,50952,5987,34838,34748,40693,25131
2020-02-13T21:00:00Z,96577,90739,51435,50180,5838,33562,33461,37489,24285
2020-02-13T22:00:00Z,87632,82554,47076,45887,5078,30176,30095,34597,22143
2020-02-13T23:00:00Z,77223,72127,41147,40154,5096,25832,25743,30183,19094
2020-02-14T00:00:00Z,70206,65800,38538,37352,4406,23642,23565,28141,17563
2020-02-14T01:00:00Z,67625,63930,36785,35863,3695,23542,23465,27687,16769
2020-02-14T02:00:00Z,69055,64883,36425,35449,4172,24918,24843,29422,17097
2020-02-14T03:00:00Z,69172,64519,37529,36505,4653,24351,24285,28971,16986
2020-02-14T04:00:00Z,63944,59303,34875,34001,4641,22411,22344,26249,15843
2020-02-14T05:00:00Z,64865,58231,34309,33395,6634,22332,22265,27468,15866
2020-02-14T06:00:00Z,71481,64583,35616,34641,6898,24852,24790,31341,16837
2020-02-14T07:00:00Z,80201,73620,39335,38276,6581,28151,28073,35542,18864
2020-02-14T08:00:00Z,92910,88441,43353,42368,4469,32334,32262,38476,21190
2020-02-14T09:00:00Z,94766,89505,46430,45280,5261,35387,35310,41439,23216
2020-02-14T10:00:00Z,92859,87576,45623,44697,5283,34438,34355,39504,22904
2020-02-14T11:00:00Z,88829,83346,45012,43795,5483,32324,32244,36726,21962
2020-02-14T12:00:00Z,92116,87666,45528,44585,4450,33894,33818,39042,22697
2020-02-14T13:00:00Z,100486,95094,49664,48708,5392,36999,36903,42659,24526
2020-02-14T14:00:00Z,106759,101098,53815,52489,5661,39976,39872,45554,26978
2020-02-14T15:00:00Z,108053,102427,54068,52767,5626,40085,39993,45735,27378
2020-02-14T16:00:00Z,106065,99635,52927,51470,6430,38037,37939,44030,26314
2020-02-14T17:00:00Z,99921,93646,51640,50147,6275,33899,33804,40431,23984
2020-02-14T18:00:00Z,92196,85731,47230,45808,6465,31509,31408,37301,22425
