event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2023-01-01T22:00:00Z,117571,69353,58382,43486,48218,22603,22483,40965,22609
2023-01-01T23:00:00Z,107385,66994,58088,42937,40391,22582,22462,37417,23583
2023-01-02T00:00:00Z,115497,67460,67082,43107,48037,22059,21918,50993,38798
2023-01-02T01:00:00Z,129221,66855,71901,43240,62366,22454,22318,59811,43212
2023-01-02T02:00:00Z,105040,66062,58183,40659,38978,21836,21703,41804,28438
2023-01-02T03:00:00Z,108428,71243,58465,43348,37185,22447,22332,35179,22145
2023-01-02T04:00:00Z,116077,72680,58648,44036,43397,23780,23642,37518,23029
2023-01-02T05:00:00Z,115543,78604,65391,48393,36939,25394,25246,38560,24859
2023-01-02T06:00:00Z,123358,83659,68783,48980,39699,27891,27751,44843,29405
2023-01-02T07:00:00Z,125572,95717,70877,55094,29855,30935,30796,43005,26995
2023-01-02T08:00:00Z,147723,108907,75102,58992,38816,35161,35000,49341,30743
2023-01-02T09:00:00Z,154885,112001,77519,60723,42884,38327,38147,52808,31954
2023-01-02T10:00:00Z,156363,114092,80195,62904,42271,39508,39327,54761,33990
2023-01-02T11:00:00Z,162247,119191,84253,67336,43056,40490,40323,54590,33339
2023-01-02T12:00:00Z,193890,123001,118317,69519,70889,42820,42646,80788,59227
2023-01-02T13:00:00Z,187362,130591,105030,72280,56771,46303,46133,77568,54094
2023-01-02T14:00:00Z,178645,140683,97153,80526,37962,49876,49715,63625,40335
2023-01-02T15:00:00Z,178095,138139,96367,78261,39956,49154,48979,65018,41569
2023-01-02T16:00:00Z,172036,135369,92156,77435,36667,47963,47759,63410,40337
2023-01-02T17:00:00Z,167119,129747,90920,74897,37372,45083,44919,59703,37763
2023-01-02T18:00:00Z,163468,118749,91599,70037,44719,41632,41450,60994,41133
2023-01-02T19:00:00Z,152868,111215,83187,65917,41653,39185,39042,53012,34222
2023-01-02T20:00:00Z,152111,107786,82935,64186,44325,37455,37280,53080,34863
2023-01-02T21:00:00Z,150773,99780,77065,59553,50993,34608,34450,49012,31447
2023-01-02T22:00:00Z,135881,93317,72778,56395,42564,31574,31437,45192,29371
2023-01-02T23:00:00Z,127112,87259,70718,54133,39853,30438,30287,44167,29770
2023-01-03T00:00:00Z,133740,86131,80152,53629,47609,29706,29546,60296,45722
2023-01-03T01:00:00Z,137787,91415,84485,54618,46372,31946,31806,65280,49847
2023-01-03T02:00:00Z,122154,90038,69682,51024,32116,31974,31834,50666,34107
2023-01-03T03:00:00Z,123287,94399,69495,53465,28888,31939,31794,44673,27514
2023-01-03T04:00:00Z,119726,89564,68363,53568,30162,29552,29404,41917,26317
2023-01-03T05:00:00Z,130593,100593,72422,55438,30000,31382,31238,45934,28113
2023-01-03T06:00:00Z,140823,107179,78698,58829,33644,37388,37224,54211,34197
2023-01-03T07:00:00Z,155522,119557,85663,65785,35965,40925,40778,53429,32265
2023-01-03T08:00:00Z,170347,134891,93625,72599,35456,46206,46031,59342,36775
2023-01-03T09:00:00Z,177958,141362,96575,74736,36596,49857,49649,62117,38385
2023-01-03T10:00:00Z,178496,138894,96570,74719,39602,48869,48666,62794,39685
2023-01-03T11:00:00Z,174421,136888,95666,73972,37533,47603,47418,59658,37244
2023-01-03T12:00:00Z,204849,139526,126813,76151,65323,49732,49522,85731,62824
2023-01-03T13:00:00Z,202875,153613,116253,82903,49262,54234,54019,83229,58637
2023-01-03T14:00:00Z,196712,162043,103466,86726,34669,58836,58617,72588,45669
2023-01-03T15:00:00Z,210354,158568,102366,85368,51786,56690,56467,79382,45509
2023-01-03T16:00:00Z,189278,153593,96461,82339,35685,55564,55315,71543,44392
2023-01-03T17:00:00Z,189303,150436,99023,83183,38867,52039,51806,67236,41459
2023-01-03T18:00:00Z,182942,140166,97507,76580,42776,48951,48748,68734,44405
2023-01-03T19:00:00Z,177614,137482,93954,76539,40132,46135,45934,61921,38238
2023-01-03T20:00:00Z,175736,133406,94611,76678,42330,44078,43851,62155,38791
2023-01-03T21:00:00Z,172240,128075,90218,73376,44165,40672,40475,58926,34973
2023-01-03T22:00:00Z,172450,113560,81098,65012,58890,37504,37300,63462,33099
2023-01-03T23:00:00Z,173833,106331,78948,63268,67502,34784,34590,65816,32258
2023-01-04T00:00:00Z,172298,96590,80783,57430,75708,32258,32041,77129,44083
2023-01-04T01:00:00Z,159307,100133,86969,59432,59174,34235,34044,74221,48856
2023-01-04T02:00:00Z,131690,92083,70662,52693,39607,32892,32733,56138,35372
2023-01-04T03:00:00Z,155159,96450,70397,54861,58709,32949,32779,59495,28032
2023-01-04T04:00:00Z,164334,92354,69344,54748,71980,30252,30089,63366,27518
2023-01-04T05:00:00Z,163576,94781,71113,54421,68795,32142,31958,63907,28672
2023-01-04T06:00:00Z,180970,108508,79982,60641,72462,37533,37369,72744,34298
2023-01-04T07:00:00Z,182469,117741,79689,64597,64728,41518,41334,70449,32211
2023-01-04T08:00:00Z,190725,130567,85129,70279,60158,46090,45888,74383,36214
2023-01-04T09:00:00Z,198513,137341,87561,71860,61172,49695,49502,76168,37568
2023-01-04T10:00:00Z,197284,136955,89820,73532,60329,48586,48387,75849,38993
2023-01-04T11:00:00Z,197896,136334,88292,73382,61562,47830,47633,75068,37805
2023-01-04T12:00:00Z,224476,136122,119303,74721,88354,49259,49046,98684,61806
2023-01-04T13:00:00Z,219783,147347,110091,79950,72436,53828,53632,94752,56956
2023-01-04T14:00:00Z,212400,155934,96828,82957,56466,58576,58344,83092,44215
2023-01-04T15:00:00Z,208205,155677,98293,83415,52528,58221,58003,81971,46019
2023-01-04T16:00:00Z,194383,152859,93029,81349,41524,56761,56511,75722,44349
2023-01-04T17:00:00Z,187452,148011,95845,81514,39441,53637,53414,69376,41966
2023-01-04T18:00:00Z,189066,142636,101336,78532,46430,50519,50304,70453,45499
2023-01-04T19:00:00Z,179628,139634,95049,76890,39994,48139,47912,61808,39086
2023-01-04T20:00:00Z,177594,135244,93908,74680,42350,45295,45060,61116,39109
2023-01-04T21:00:00Z,181471,125521,88080,70302,55950,42187,41949,61670,35934
2023-01-04T22:00:00Z,180975,114695,81947,65298,66280,38229,38025,65675,32973
2023-01-04T23:00:00Z,174136,104296,78945,61044,69840,35305,35137,64684,32128
2023-01-05T00:00:00Z,177308,97388,79251,56519,79920,33022,32818,77934,43998
2023-01-05T01:00:00Z,180241,96115,83118,55731,84126,34749,34572,84649,48649
2023-01-05T02:00:00Z,154508,78820,63052,45819,75688,30422,30258,69013,31881
2023-01-05T03:00:00Z,172931,97713,76106,56455,75218,33068,32879,64579,27601
2023-01-05T04:00:00Z,142972,89664,70394,51827,53308,30870,30714,53238,26931
2023-01-05T05:00:00Z,178293,95409,75860,55278,82884,32902,32749,70662,28808
2023-01-05T06:00:00Z,181887,108272,84872,60996,73615,38377,38189,72523,34903
2023-01-05T07:00:00Z,186584,116949,82258,62971,69635,42134,41959,71970,32642
2023-01-05T08:00:00Z,198686,131158,88535,69582,67528,46700,46499,76583,36891
2023-01-05T09:00:00Z,203058,137067,91811,72179,65991,50696,50498,78187,38328
2023-01-05T10:00:00Z,203410,137254,93091,72806,66156,49548,49326,77574,39113
2023-01-05T11:00:00Z,195535,133126,91139,72479,62409,47878,47678,73425,37577
2023-01-05T12:00:00Z,210375,135931,120427,74912,74444,49901,49662,92108,62307
2023-01-05T13:00:00Z,209421,154057,117456,85291,55364,54980,54744,86270,58090
2023-01-05T14:00:00Z,201341,163425,104620,87743,37916,60492,60271,73708,46113
2023-01-05T15:00:00Z,199286,161022,103337,86037,38264,58789,58548,73819,47126
2023-01-05T16:00:00Z,193581,144943,91073,78124,48638,54463,54241,77109,43075
2023-01-05T17:00:00Z,201941,142917,95050,77986,59024,51985,51770,76678,41255
2023-01-05T18:00:00Z,203733,136872,96344,75854,66861,48770,48536,81139,44006
2023-01-05T19:00:00Z,198933,132290,89778,72184,66643,45493,45282,75216,37311
2023-01-05T20:00:00Z,200834,122360,84314,66446,78474,42667,42467,76408,36934
2023-01-05T21:00:00Z,196460,114327,79353,62684,82133,39968,39764,73408,33534
2023-01-05T22:00:00Z,195318,104960,75180,58834,90358,36700,36496,71759,31193
2023-01-05T23:00:00Z,175887,100199,74329,58190,75688,34518,34328,62092,31300
2023-01-06T00:00:00Z,171833,97271,78882,56680,74562,32955,32731,69382,43667
2023-01-06T01:00:00Z,179330,99450,85501,60185,79880,34152,33933,75330,46555
2023-01-06T02:00:00Z,150138,80173,62471,46004,69965,30608,30437,66206,32691
2023-01-06T03:00:00Z,178513,94862,71222,54283,83651,32282,32131,65388,27072
2023-01-06T04:00:00Z,175522,88682,67364,51669,86840,29948,29768,64441,27082
2023-01-06T05:00:00Z,177480,93028,72232,53779,84452,31789,31616,66564,28265
2023-01-06T06:00:00Z,180683,103838,78662,58820,76845,36455,36260,71657,33790
2023-01-06T07:00:00Z,181797,113649,81842,64338,68148,39057,38866,67591,30849
2023-01-06T08:00:00Z,186987,122939,83309,66987,64048,44096,43876,72205,34776
2023-01-06T09:00:00Z,195562,127961,86336,69379,67601,46658,46456,74776,35749
2023-01-06T10:00:00Z,193458,125626,85864,68804,67832,44876,44688,74519,36561
2023-01-06T11:00:00Z,193389,122369,86488,69208,71020,43245,43060,72400,34701
2023-01-06T12:00:00Z,219637,119838,114891,67616,99799,44365,44166,97038,59081
2023-01-06T13:00:00Z,208680,139308,111814,78785,69372,49359,49166,87232,54645
2023-01-06T14:00:00Z,198452,153872,103472,85803,44580,54891,54686,71878,42929
2023-01-06T15:00:00Z,196682,153241,101618,83608,43441,54850,54627,74146,44827
2023-01-06T16:00:00Z,182875,145386,92987,78477,37489,52975,52738,70325,42708
2023-01-06T17:00:00Z,185067,141767,99487,78743,43300,49815,49605,66436,40430
2023-01-06T18:00:00Z,191538,135834,111080,75385,55704,46874,46642,69063,44167
2023-01-06T19:00:00Z,185338,131242,109333,73227,54096,43803,43609,58456,36362
2023-01-06T20:00:00Z,187612,122486,105214,68223,65126,41075,40878,62169,36678
2023-01-06T21:00:00Z,172734,115971,96541,65859,56763,38646,38464,56207,34005
2023-01-06T22:00:00Z,150913,110732,82757,63363,40181,35267,35083,51641,32099
2023-01-06T23:00:00Z,131184,99032,75630,59012,32152,32423,32273,47440,31178
2023-01-07T00:00:00Z,133098,91066,81589,55572,42032,28728,28527,60230,44971
2023-01-07T01:00:00Z,131239,84247,81327,52285,46992,26404,26221,61819,46018
2023-01-07T02:00:00Z,118535,72091,68078,44115,46444,23509,23353,48589,30434
2023-01-07T03:00:00Z,120376,74305,71158,45573,46071,23819,23696,40641,23320
2023-01-07T04:00:00Z,142090,74933,71627,46179,67157,23864,23699,51176,23462
2023-01-07T05:00:00Z,141629,76906,74268,46256,64723,24595,24472,50849,24401
2023-01-07T06:00:00Z,151401,78959,73024,47060,72442,26594,26464,60415,28903
2023-01-07T07:00:00Z,148845,82281,74605,49082,66564,27617,27501,54505,24782
2023-01-07T08:00:00Z,167656,88618,77512,52128,79038,29196,29056,63571,26916
2023-01-07T09:00:00Z,171898,92768,81124,54927,79130,31080,30943,64918,27480
2023-01-07T10:00:00Z,167583,93623,74530,54987,73960,32140,32006,67659,29541
2023-01-07T11:00:00Z,167140,97920,73663,58082,69220,33246,33121,66532,28930
2023-01-07T12:00:00Z,208148,98469,117082,58444,109679,35039,34895,92834,55041
2023-01-07T13:00:00Z,199114,106489,103963,63035,92625,37774,37646,88546,49342
2023-01-07T14:00:00Z,189889,111862,90658,65483,78027,40465,40330,74893,34948
2023-01-07T15:00:00Z,193795,114488,95193,67950,79307,40145,39997,76405,36598
2023-01-07T16:00:00Z,184624,111557,86916,64769,73067,40191,40034,74571,36119
2023-01-07T17:00:00Z,181100,111327,82293,65780,69773,39340,39202,72755,33964
2023-01-07T18:00:00Z,181618,105562,86386,61368,76056,37046,36908,74432,37581
2023-01-07T19:00:00Z,175439,100065,83426,58682,75374,34293,34147,65865,30722
2023-01-07T20:00:00Z,168551,95281,83043,56253,73270,32094,31936,63517,30996
2023-01-07T21:00:00Z,143065,89668,78636,53068,53397,30402,30242,50827,28291
2023-01-07T22:00:00Z,127120,82894,68884,49550,44226,27903,27775,47263,26546
2023-01-07T23:00:00Z,111275,78476,64187,48288,32799,26852,26729,42694,26966
2023-01-08T00:00:00Z,116673,74655,70559,46936,42018,24501,24349,54661,40209
2023-01-08T01:00:00Z,117887,70049,73889,44418,47838,23575,23433,58825,45116
2023-01-08T02:00:00Z,102767,66187,63173,40876,36580,22020,21905,44078,30777
2023-01-08T03:00:00Z,108215,69992,68982,43061,38223,22701,22587,35428,22714
2023-01-08T04:00:00Z,105888,70380,66799,43073,35508,23004,22886,35125,22601
2023-01-08T05:00:00Z,110585,72421,69634,43517,38164,23540,23403,37377,24057
2023-01-08T06:00:00Z,112908,76049,71952,45196,36859,25208,25080,41429,28126
2023-01-08T07:00:00Z,117036,80035,73046,48587,37001,26401,26285,38973,24261
2023-01-08T08:00:00Z,122130,86135,75975,51768,35995,28668,28544,42161,27116
2023-01-08T09:00:00Z,125650,89223,78228,53017,36427,30709,30575,42936,27432
2023-01-08T10:00:00Z,126799,95593,78100,56757,31206,32937,32821,46664,30725
2023-01-08T11:00:00Z,126248,100000,76920,59257,26248,34690,34575,46334,30207
2023-01-08T12:00:00Z,171403,104008,119658,61890,67395,37560,37430,74186,56831
2023-01-08T13:00:00Z,167065,111991,108973,65642,55074,40862,40733,71344,52040
2023-01-08T14:00:00Z,158918,118771,95805,69439,40147,44271,44128,58015,37189
2023-01-08T15:00:00Z,163970,122208,99985,71655,41762,44165,44045,59607,38923
2023-01-08T16:00:00Z,156317,124024,93414,73826,32293,43643,43484,58693,38367
2023-01-08T17:00:00Z,147614,120657,87690,72520,26957,41942,41817,55811,36431
2023-01-08T18:00:00Z,152644,114181,94006,67818,38463,40450,40315,58920,40576
2023-01-08T19:00:00Z,146268,107824,90172,63097,38444,37718,37586,50729,33318
2023-01-08T20:00:00Z,143521,102731,89218,60726,40790,35762,35621,49987,33865
2023-01-08T21:00:00Z,136920,97184,84098,57361,39736,33288,33136,46491,30782
2023-01-08T22:00:00Z,117654,89773,69142,53735,27881,30598,30483,42461,28371
2023-01-08T23:00:00Z,111785,83517,66476,51020,28268,29425,29314,42092,28796
2023-01-09T00:00:00Z,132241,83411,75661,50885,48830,28751,28598,58659,44237
2023-01-09T01:00:00Z,153796,87675,80158,52087,66121,31719,31549,66105,47418
2023-01-09T02:00:00Z,140019,85594,71183,47761,54425,32216,32058,55808,34465
2023-01-09T03:00:00Z,148055,91316,77241,50819,56739,32859,32721,47542,28043
2023-01-09T04:00:00Z,148725,87223,75947,50375,61502,30502,30332,45897,27601
2023-01-09T05:00:00Z,149262,95007,81097,53473,54255,33461,33306,48408,29690
2023-01-09T06:00:00Z,164726,108437,82767,58675,56289,38919,38749,58625,35361
2023-01-09T07:00:00Z,176861,124636,88676,65221,52225,43596,43416,58291,34117
2023-01-09T08:00:00Z,185508,136697,92570,70878,48811,49515,49321,64710,38102
2023-01-09T09:00:00Z,196204,146195,95676,73516,50009,53833,53602,67362,39455
2023-01-09T10:00:00Z,195942,144188,95503,74064,51754,52737,52514,66813,39985
2023-01-09T11:00:00Z,203306,138984,92280,71908,64322,50921,50714,71764,38603
2023-01-09T12:00:00Z,203617,143968,87557,75203,59649,53517,53285,80883,42870
2023-01-09T13:00:00Z,209919,156529,106122,81597,53390,58314,58087,72765,43874
2023-01-09T14:00:00Z,219625,159534,103982,81465,60091,62224,61974,82159,46293
2023-01-09T15:00:00Z,216854,163566,104334,83461,53288,61958,61688,79219,46847
2023-01-09T16:00:00Z,203217,157381,98911,80268,45836,59488,59244,75039,45692
2023-01-09T17:00:00Z,190237,145541,95605,75953,44696,55165,54918,69420,42709
2023-01-09T18:00:00Z,203399,151872,106688,81023,51527,54574,54332,73605,48817
2023-01-09T19:00:00Z,204062,144210,101558,77465,59852,51113,50883,68512,41327
2023-01-09T20:00:00Z,194849,137941,98308,74651,56908,48790,48546,66534,41806
2023-01-09T21:00:00Z,194123,131875,93517,69833,62248,45738,45494,62802,38571
2023-01-09T22:00:00Z,195466,117686,87003,64187,77780,40542,40320,64478,34920
2023-01-09T23:00:00Z,163879,107051,81771,60521,56828,37674,37473,54747,34448
2023-01-10T00:00:00Z,163252,105729,85558,59601,57523,36055,35842,66305,47378
2023-01-10T01:00:00Z,155394,104722,86919,58514,50672,37918,37717,71262,51798
2023-01-10T02:00:00Z,141345,100565,76695,54479,40780,36955,36769,59484,39397
2023-01-10T03:00:00Z,147259,103344,83370,56619,43915,36466,36285,50283,31191
2023-01-10T04:00:00Z,139417,94961,78560,53498,44456,33462,33293,46938,29478
2023-01-10T05:00:00Z,146229,103670,84943,56868,42559,36228,36067,50375,31994
2023-01-10T06:00:00Z,159801,118692,91321,63250,41109,42131,41947,58921,38334
2023-01-10T07:00:00Z,175209,134562,96099,69880,40647,47200,47005,59634,36611
2023-01-10T08:00:00Z,183058,143493,98282,73806,39565,52820,52633,65421,40550
2023-01-10T09:00:00Z,190223,150241,99972,75778,39982,56053,55836,67376,41615
2023-01-10T10:00:00Z,190013,149110,101167,76433,40903,54473,54251,67700,42735
2023-01-10T11:00:00Z,180077,145908,93445,76165,34169,53420,53218,64657,40732
2023-01-10T12:00:00Z,209124,150286,124822,80443,58838,55450,55235,90597,66009
2023-01-10T13:00:00Z,213486,159807,122053,84202,53679,59465,59221,86371,59922
2023-01-10T14:00:00Z,206518,174099,111198,90617,32419,65311,65072,77168,48990
2023-01-10T15:00:00Z,205981,169149,109224,88031,36832,64448,64207,77925,49695
2023-01-10T16:00:00Z,189207,155177,99629,80992,34030,59013,58732,71614,45651
2023-01-10T17:00:00Z,198309,162231,107306,86532,36078,58247,57997,71078,45363
2023-01-10T18:00:00Z,192957,152722,105748,81178,40235,54490,54234,71903,47941
2023-01-10T19:00:00Z,188814,148909,105873,79831,39905,51321,51079,64318,41325
2023-01-10T20:00:00Z,184779,140789,103319,76662,43990,49321,49086,63166,41761
2023-01-10T21:00:00Z,177453,131084,96735,71097,46369,46192,45978,58363,38485
2023-01-10T22:00:00Z,169476,120727,88160,65236,48749,41367,41152,56438,35310
2023-01-10T23:00:00Z,152745,110461,78523,61944,42284,38394,38214,54066,34398
2023-01-11T00:00:00Z,154909,104470,83844,59882,50439,35877,35678,66292,47047
2023-01-11T01:00:00Z,184625,102263,86518,59364,82362,37446,37250,78887,50086
2023-01-11T02:00:00Z,153013,85628,68597,48902,67385,34071,33898,71364,34905
2023-01-11T03:00:00Z,160964,101925,81656,56594,59039,34949,34783,56953,29290
2023-01-11T04:00:00Z,150850,95890,79527,55395,54960,32900,32728,51593,28956
2023-01-11T05:00:00Z,146500,101160,84532,57642,45340,34980,34789,49723,31212
2023-01-11T06:00:00Z,159193,115784,92692,64062,43409,40580,40386,57914,37328
2023-01-11T07:00:00Z,170464,129816,95648,70308,40648,45738,45552,57565,35418
2023-01-11T08:00:00Z,184099,142712,99702,75059,41387,51822,51615,64402,40050
2023-01-11T09:00:00Z,191737,151150,101671,77846,40587,55207,54991,66509,41368
2023-01-11T10:00:00Z,188622,147794,100529,76909,40828,53912,53672,66152,42308
2023-01-11T11:00:00Z,181808,144879,96402,77748,36929,52464,52232,63877,40518
2023-01-11T12:00:00Z,211050,147516,123301,79219,63534,54854,54611,89592,65033
2023-01-11T13:00:00Z,216197,157923,120746,83913,58274,59196,58962,86927,59861
2023-01-11T14:00:00Z,205386,168026,107153,88993,37360,63207,62964,75088,47001
2023-01-11T15:00:00Z,205211,171427,110590,91323,33784,63834,63579,76602,49785
2023-01-11T16:00:00Z,188616,156897,99690,82063,31719,60092,59824,71086,46052
2023-01-11T17:00:00Z,196047,158077,106044,82906,37970,57925,57664,69127,44788
2023-01-11T18:00:00Z,191981,149266,102771,80157,42715,54312,54073,72267,47825
2023-01-11T19:00:00Z,198990,135738,96958,72200,63252,49632,49395,71833,39419
2023-01-11T20:00:00Z,199945,133896,96984,71001,66049,47895,47674,73304,40452
2023-01-11T21:00:00Z,186599,129597,93695,70882,57002,45450,45256,65238,38035
2023-01-11T22:00:00Z,179539,116619,84186,64566,62920,40736,40535,66408,34426
2023-01-11T23:00:00Z,145480,110314,80887,63637,35166,38646,38443,51583,34821
2023-01-12T00:00:00Z,146089,105546,84828,60571,40543,36326,36107,64756,48263
2023-01-12T01:00:00Z,161590,101856,85929,57286,59734,36976,36768,74400,51327
2023-01-12T02:00:00Z,130947,94420,72753,51934,36527,34936,34761,54617,36741
2023-01-12T03:00:00Z,137397,100202,78472,57078,37195,34850,34681,47503,29418
2023-01-12T04:00:00Z,136135,96674,76689,55346,39461,33265,33104,46777,29782
2023-01-12T05:00:00Z,140284,102341,81779,58508,37943,35209,35052,49353,31249
2023-01-12T06:00:00Z,159787,118770,86582,62265,41017,40895,40709,58835,37531
2023-01-12T07:00:00Z,166317,129420,89320,69050,36897,45795,45610,59329,36000
2023-01-12T08:00:00Z,178046,142661,92886,74319,35385,51783,51571,65630,40212
2023-01-12T09:00:00Z,182686,146845,94721,75760,35841,54415,54202,67377,40710
2023-01-12T10:00:00Z,186941,149857,97760,77098,37084,54096,53863,67554,42729
2023-01-12T11:00:00Z,183532,145981,94732,76057,37551,52688,52460,65903,40731
2023-01-12T12:00:00Z,210205,146944,121483,78511,63261,54481,54247,91254,65180
2023-01-12T13:00:00Z,209675,160924,118857,85346,48751,59623,59382,87745,61302
2023-01-12T14:00:00Z,198212,167448,103825,87914,30764,63642,63410,75072,48023
2023-01-12T15:00:00Z,198372,164401,100460,85139,33971,62994,62763,77048,48780
2023-01-12T16:00:00Z,181164,153941,93734,80105,27223,59273,59046,71231,45381
2023-01-12T17:00:00Z,186890,158412,101987,84354,28478,57546,57319,70041,45050
2023-01-12T18:00:00Z,182352,150769,105453,82313,31583,53789,53558,70728,48581
2023-01-12T19:00:00Z,173626,144129,99404,77727,29497,51080,50863,62921,41174
2023-01-12T20:00:00Z,169386,138554,98283,76050,30832,48817,48601,61491,41530
2023-01-12T21:00:00Z,163942,133081,95549,73675,30861,45734,45504,56625,38410
2023-01-12T22:00:00Z,151982,122955,88851,68464,29027,41722,41484,52995,35614
2023-01-12T23:00:00Z,140610,113700,81296,65019,26910,38336,38113,50953,34623
2023-01-13T00:00:00Z,162424,108177,87733,62724,54247,36168,35954,66429,48260
2023-01-13T01:00:00Z,159765,102929,87174,59377,56836,37198,37011,69977,50557
2023-01-13T02:00:00Z,130168,95453,73006,53513,34715,36172,36015,56370,38629
2023-01-13T03:00:00Z,140049,105122,76660,55966,34927,34718,34562,47512,29576
2023-01-13T04:00:00Z,132953,94305,74886,54114,38648,31966,31783,44840,28651
2023-01-13T05:00:00Z,133520,98740,78270,56076,34780,33808,33651,46475,29979
2023-01-13T06:00:00Z,151600,112247,85050,62947,39353,39199,39026,55915,36050
2023-01-13T07:00:00Z,160385,125152,88518,67166,35233,43890,43690,55683,34111
2023-01-13T08:00:00Z,171842,138366,92586,72996,33476,49130,48943,61908,38174
2023-01-13T09:00:00Z,182631,149249,95551,76027,33382,52820,52611,64344,39519
2023-01-13T10:00:00Z,179215,143874,96677,76028,35341,51540,51329,64604,41092
2023-01-13T11:00:00Z,180742,144761,97336,76964,35981,49734,49516,62112,38789
2023-01-13T12:00:00Z,207865,141636,129030,77622,66229,50787,50566,86925,63689
2023-01-13T13:00:00Z,206182,152063,119028,82834,54119,54255,54041,82190,57010
2023-01-13T14:00:00Z,198240,163109,106709,85971,35131,59552,59334,71174,45896
2023-01-13T15:00:00Z,196755,160082,106155,84167,36673,59007,58780,72109,46864
2023-01-13T16:00:00Z,182910,153262,96736,80208,29648,56278,56042,69278,44626
2023-01-13T17:00:00Z,182045,149999,97029,79152,32046,53004,52743,65652,41832
2023-01-13T18:00:00Z,180874,141484,100332,77186,39390,49544,49339,66524,45143
2023-01-13T19:00:00Z,170952,134951,95189,74032,36001,45955,45745,57460,37262
2023-01-13T20:00:00Z,165173,127622,92814,70756,37551,43395,43186,56552,37890
2023-01-13T21:00:00Z,165960,124011,86434,65139,41949,39737,39542,52905,34491
2023-01-13T22:00:00Z,147909,107103,81422,59987,40806,35650,35454,49060,31511
2023-01-13T23:00:00Z,131529,96110,74849,55677,35419,32699,32532,47732,31019
2023-01-14T00:00:00Z,134828,89828,79448,53193,45000,29295,29113,63013,45635
2023-01-14T01:00:00Z,120322,78241,78430,47114,42081,26529,26347,61194,48102
2023-01-14T02:00:00Z,103895,74679,62918,43319,29216,24538,24398,40773,28192
2023-01-14T03:00:00Z,102451,73350,63879,42680,29101,23884,23726,35354,23119
2023-01-14T04:00:00Z,99473,71489,62421,42242,27984,23620,23477,35292,23573
2023-01-14T05:00:00Z,108276,76668,65610,42906,31608,24256,24103,38006,24738
2023-01-14T06:00:00Z,115591,82270,76234,50600,33321,25803,25633,41337,28590
2023-01-14T07:00:00Z,109236,79956,69706,46887,29280,27103,26976,37771,24756
2023-01-14T08:00:00Z,115840,85515,72175,49556,30325,28859,28727,40731,26905
2023-01-14T09:00:00Z,120014,89997,75469,52317,30017,30578,30460,42022,27562
2023-01-14T10:00:00Z,119891,94408,73809,54905,25483,32104,31963,45170,29829
2023-01-14T11:00:00Z,122657,98836,75811,58950,23821,33397,33281,44604,29213
2023-01-14T12:00:00Z,169977,101676,121127,59960,68301,35667,35522,71674,55390
2023-01-14T13:00:00Z,156273,109510,103062,63437,46763,37981,37824,67925,49951
2023-01-14T14:00:00Z,150638,120307,89780,67011,30331,41678,41517,54595,34965
2023-01-14T15:00:00Z,150327,116643,92847,66678,33684,41737,41610,55686,36522
2023-01-14T16:00:00Z,148445,120107,89888,68629,28338,42174,42033,55599,36517
2023-01-14T17:00:00Z,145738,118290,89662,68819,27448,41042,40913,52212,34470
