event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2019-02-06T15:00:00Z,90327,87483,45437,45019,2844,35144,35093,38577,22678
2019-02-06T16:00:00Z,90484,88145,45550,45065,2339,34894,34836,37999,22747
2019-02-06T17:00:00Z,87074,84400,44122,43697,2674,32628,32570,35632,21389
2019-02-06T18:00:00Z,85834,81949,44237,43409,3885,30917,30859,33997,21047
2019-02-06T19:00:00Z,85127,82891,45052,44640,2236,30518,30459,33649,20673
2019-02-06T20:00:00Z,83200,80534,44566,44170,2666,29407,29361,32419,20107
2019-02-06T21:00:00Z,82007,79147,43269,42842,2860,28865,28816,32681,20087
2019-02-06T22:00:00Z,76577,73615,39969,39628,2962,26401,26355,30128,18390
2019-02-06T23:00:00Z,66441,63604,35969,35658,2837,22397,22352,25932,16010
2019-02-07T00:00:00Z,60423,59043,33584,33331,1380,20166,20123,22850,14294
2019-02-07T01:00:00Z,54611,53960,31679,31521,651,18654,18618,20906,13156
2019-02-07T02:00:00Z,51265,50416,29071,28850,849,17668,17637,20131,12304
2019-02-07T03:00:00Z,48294,47469,27727,27581,825,16811,16784,19689,11858
2019-02-07T04:00:00Z,47282,45783,26160,25961,1499,16765,16738,19228,11706
2019-02-07T05:00:00Z,47742,46302,26325,26161,1440,16832,16798,19320,11567
2019-02-07T06:00:00Z,48254,46457,25129,24924,1797,17505,17471,20249,11774
2019-02-07T07:00:00Z,52106,50166,26515,26264,1940,19452,19419,22330,12624
2019-02-07T08:00:00Z,61311,59004,31003,30508,2307,23333,23297,26001,15017
2019-02-07T09:00:00Z,70244,67137,34808,34398,3107,26537,26488,29713,17029
2019-02-07T10:00:00Z,73173,70304,36341,35966,2869,26835,26793,29704,16934
2019-02-07T11:00:00Z,68806,67081,34607,34222,1725,26230,26185,28865,16834
2019-02-07T12:00:00Z,72477,71006,36638,36297,1471,27703,27659,30451,17999
2019-02-07T13:00:00Z,81270,78684,40291,39844,2586,31184,31135,33910,20067
2019-02-07T14:00:00Z,88244,86927,45281,44983,1317,34087,34047,36355,21971
2019-02-07T15:00:00Z,92190,90947,47345,47131,1243,35575,35529,37964,23181
2019-02-07T16:00:00Z,94359,93161,47720,47461,1198,35423,35364,38241,23120
2019-02-07T17:00:00Z,86411,85392,44079,43957,1019,32691,32643,34823,21005
2019-02-07T18:00:00Z,83959,80983,43429,43031,2976,30682,30623,33277,20334
2019-02-07T19:00:00Z,87858,83009,45233,44401,4849,30371,30318,34359,20926
2019-02-07T20:00:00Z,81050,78539,43594,43133,2511,29470,29418,32550,20306
2019-02-07T21:00:00Z,58256,56635,31243,30962,1621,21949,21910,24848,15416
2019-02-07T22:00:00Z,48618,47359,26480,26213,1259,20284,20244,22530,13770
2019-02-07T23:00:00Z,75169,72612,41522,41015,2557,26590,26539,29837,18822
2019-02-08T00:00:00Z,59370,56614,32470,32012,2756,19643,19608,23126,14183
2019-02-08T01:00:00Z,56128,52843,30859,30528,3285,17973,17938,21899,12984
2019-02-08T02:00:00Z,53550,50370,29815,29338,3180,17398,17365,21068,12342
2019-02-08T03:00:00Z,49867,47885,28418,28100,1982,16558,16529,20115,11852
2019-02-08T04:00:00Z,50424,48639,27062,26835,1785,16378,16351,18966,11407
2019-02-08T05:00:00Z,47382,44857,25542,25311,2525,16055,16022,19681,11214
2019-02-08T06:00:00Z,47938,45626,25808,25500,2312,16690,16657,19490,11494
2019-02-08T07:00:00Z,52248,50751,27383,27144,1497,18936,18901,21363,12342
2019-02-08T08:00:00Z,60927,59477,30476,30136,1450,22519,22486,24851,14126
2019-02-08T09:00:00Z,70661,69008,35467,35174,1653,25950,25906,28653,16829
2019-02-08T10:00:00Z,70477,68371,35075,34669,2106,26502,26458,28842,16949
2019-02-08T11:00:00Z,68317,66213,34435,33910,2104,25528,25485,28276,16459
2019-02-08T12:00:00Z,72831,71446,38603,38280,1385,27000,26957,29638,17493
2019-02-08T13:00:00Z,79114,77408,42081,41729,1706,29480,29426,32033,19202
2019-02-08T14:00:00Z,85288,83992,44923,44582,1296,32419,32370,34949,21057
2019-02-08T15:00:00Z,94822,93341,51622,51341,1481,33917,33872,36633,22312
2019-02-08T16:00:00Z,93410,91725,50041,49733,1685,32903,32849,35691,21908
2019-02-08T17:00:00Z,83637,82256,45013,44790,1381,30030,29978,32558,19945
2019-02-08T18:00:00Z,81071,78983,43022,42752,2088,27638,27593,30980,18801
2019-02-08T19:00:00Z,77235,75537,42339,42059,1698,26790,26745,29524,18143
2019-02-08T20:00:00Z,75225,73910,42014,41805,1315,25474,25422,28203,17562
2019-02-08T21:00:00Z,75798,72299,42130,41495,3499,24437,24385,28564,17469
2019-02-08T22:00:00Z,69277,65794,38300,37883,3483,22245,22198,25897,15741
2019-02-08T23:00:00Z,59737,57097,33628,33155,2640,18992,18952,22237,13555
2019-02-09T00:00:00Z,51707,50440,30010,29738,1267,16063,16022,18691,11686
2019-02-09T01:00:00Z,47003,45705,27937,27833,1298,14288,14259,16665,10419
2019-02-09T02:00:00Z,43239,41817,25757,25589,1422,13146,13115,15396,9286
2019-02-09T03:00:00Z,42908,42162,26391,26264,746,12687,12663,15160,9102
2019-02-09T04:00:00Z,40353,39891,25053,24915,462,12360,12335,14658,8776
2019-02-09T05:00:00Z,38479,38030,23543,23455,449,12261,12231,14352,8682
2019-02-09T06:00:00Z,38094,37519,22705,22590,575,12349,12323,14345,8609
2019-02-09T07:00:00Z,39566,38963,23165,23047,603,12724,12698,15293,8954
2019-02-09T08:00:00Z,41061,40450,24228,24116,611,13600,13569,15614,9210
2019-02-09T09:00:00Z,43414,42795,25597,25468,619,14579,14550,16992,10006
2019-02-09T10:00:00Z,44972,44413,26331,26137,559,15093,15069,17577,10387
2019-02-09T11:00:00Z,46869,46169,26624,26426,700,15822,15798,18127,10562
2019-02-09T12:00:00Z,48911,48254,28242,28115,657,16518,16492,18939,11135
2019-02-09T13:00:00Z,52283,50487,29886,29605,1796,17886,17854,21007,12344
2019-02-09T14:00:00Z,55499,53871,31873,31600,1628,19394,19362,22267,13210
2019-02-09T15:00:00Z,58822,57621,33789,33571,1201,20530,20500,23353,14021
2019-02-09T16:00:00Z,62494,61805,35039,34870,689,20732,20694,23570,14305
2019-02-09T17:00:00Z,59899,58903,35193,34955,996,20792,20754,23304,14399
2019-02-09T18:00:00Z,61695,60861,37139,36936,834,20526,20488,23035,14372
2019-02-09T19:00:00Z,58859,58220,35786,35659,639,19917,19891,22368,13967
2019-02-09T20:00:00Z,59547,59011,36548,36410,536,19384,19353,21968,13749
2019-02-09T21:00:00Z,57447,55764,34976,34875,1683,18518,18489,21754,13243
2019-02-09T22:00:00Z,55706,53579,34148,33971,2127,17335,17301,20465,12506
2019-02-09T23:00:00Z,49489,48646,31111,30994,843,15294,15265,17520,11184
2019-02-10T00:00:00Z,44382,43890,28123,28015,492,13865,13836,15941,10171
2019-02-10T01:00:00Z,43487,42523,27670,27403,964,12979,12954,15262,9507
2019-02-10T02:00:00Z,40910,40258,26064,25890,652,12621,12598,14682,8956
2019-02-10T03:00:00Z,41562,41085,26611,26480,477,12713,12681,14843,9177
2019-02-10T04:00:00Z,40577,39762,26124,26005,815,12324,12300,14579,8861
2019-02-10T05:00:00Z,38798,38432,24309,24249,366,12101,12079,14281,8639
2019-02-10T06:00:00Z,40065,39711,24677,24598,354,12573,12552,15210,8932
2019-02-10T07:00:00Z,40777,40456,25448,25383,321,13129,13106,15160,9137
2019-02-10T08:00:00Z,42474,41712,24923,24830,762,13796,13772,16060,9352
2019-02-10T09:00:00Z,44626,44130,26637,26532,496,15176,15141,17413,10278
2019-02-10T10:00:00Z,46041,45502,27154,27023,539,15735,15707,18224,10728
2019-02-10T11:00:00Z,48469,47811,28742,28631,658,16687,16660,18966,11423
2019-02-10T12:00:00Z,50949,50268,29378,29190,681,17985,17953,20587,12239
2019-02-10T13:00:00Z,54466,53589,31243,31064,877,19592,19559,22126,13187
2019-02-10T14:00:00Z,57158,56603,33399,33250,555,20859,20833,23663,14425
2019-02-10T15:00:00Z,60230,59398,35292,35124,832,21831,21798,24486,15240
2019-02-10T16:00:00Z,59030,58264,34480,34324,766,21961,21930,24637,15264
2019-02-10T17:00:00Z,60960,59839,34983,34823,1121,22109,22075,25010,15521
2019-02-10T18:00:00Z,61085,60202,35062,34916,883,22049,22012,24879,15630
2019-02-10T19:00:00Z,60616,59912,35905,35786,704,21952,21918,24813,15813
2019-02-10T20:00:00Z,62568,61881,37157,37055,687,22012,21976,25025,15905
2019-02-10T21:00:00Z,63303,62277,38733,38537,1026,21293,21261,24170,15506
2019-02-10T22:00:00Z,56902,55500,34422,34192,1402,19418,19383,22363,14225
2019-02-10T23:00:00Z,51658,49708,30202,30066,1950,17418,17385,20317,12672
2019-02-11T00:00:00Z,47911,46651,28917,28711,1260,16249,16216,18987,11942
2019-02-11T01:00:00Z,51776,50619,29959,29746,1157,18511,18482,20732,12284
2019-02-11T02:00:00Z,55888,54667,31179,31000,1221,20283,20258,22756,12938
2019-02-11T03:00:00Z,56190,54813,31054,30772,1377,20540,20513,23460,13409
2019-02-11T04:00:00Z,52770,49716,29125,28829,3054,17988,17960,21218,12446
2019-02-11T05:00:00Z,53757,50602,29103,28782,3155,18833,18805,21752,12440
2019-02-11T06:00:00Z,58097,55673,30076,29788,2424,21714,21683,24329,13326
2019-02-11T07:00:00Z,63042,60623,31311,30865,2419,24100,24062,26907,14727
2019-02-11T08:00:00Z,69918,68108,34059,33840,1810,27958,27923,30517,16640
2019-02-11T09:00:00Z,77365,75784,38166,37895,1581,31053,31014,33318,18774
2019-02-11T10:00:00Z,77225,75132,38310,38028,2093,29799,29754,32261,18491
2019-02-11T11:00:00Z,72260,70872,36223,35928,1388,27568,27527,30209,17500
2019-02-11T12:00:00Z,75110,73966,38201,37962,1144,29261,29219,31609,18626
2019-02-11T13:00:00Z,82769,80990,41381,41139,1779,32438,32383,35012,20454
2019-02-11T14:00:00Z,91525,90651,46764,46587,874,35739,35695,38374,22807
2019-02-11T15:00:00Z,95925,94332,48617,48346,1593,37567,37515,39852,23983
2019-02-11T16:00:00Z,95559,93830,48985,48693,1729,36185,36137,38595,23538
2019-02-11T17:00:00Z,88776,87144,46030,45775,1632,33051,32996,35927,22107
2019-02-11T18:00:00Z,87592,86386,47307,47010,1206,31258,31211,33915,20715
2019-02-11T19:00:00Z,91465,88589,48915,48308,2876,31348,31292,34886,21502
2019-02-11T20:00:00Z,87049,85275,48021,47684,1774,30605,30544,33914,21158
2019-02-11T21:00:00Z,86920,84863,48270,47926,2057,29939,29889,33229,21082
2019-02-11T22:00:00Z,79869,77504,44432,44010,2365,26870,26823,29974,18952
2019-02-11T23:00:00Z,69802,66916,38968,38609,2886,22717,22668,26279,16176
2019-02-12T00:00:00Z,64987,62787,35988,35673,2200,21548,21509,24872,15168
2019-02-12T01:00:00Z,68364,64521,35784,35352,3843,23376,23334,27240,15417
2019-02-12T02:00:00Z,66765,64386,34553,34196,2379,24823,24788,27306,15457
2019-02-12T03:00:00Z,65388,63516,34660,34424,1872,23986,23955,26990,15201
2019-02-12T04:00:00Z,59132,54938,31880,31662,4194,19805,19777,23096,13503
2019-02-12T05:00:00Z,58456,55408,30868,30693,3048,20956,20919,23487,13458
2019-02-12T06:00:00Z,67591,62345,31389,31145,5246,24809,24765,28643,15043
2019-02-12T07:00:00Z,73306,67969,34165,33679,5337,27488,27449,30953,16612
2019-02-12T08:00:00Z,81234,75103,36884,36436,6131,31302,31255,34411,18638
2019-02-12T09:00:00Z,84612,81683,40357,40018,2929,34238,34183,36546,20567
2019-02-12T10:00:00Z,81854,78857,39205,38927,2997,32224,32180,34715,19782
2019-02-12T11:00:00Z,77875,74521,37587,37089,3354,29146,29099,31519,18067
2019-02-12T12:00:00Z,77551,75926,39452,39087,1625,30276,30232,32650,19262
2019-02-12T13:00:00Z,88377,84756,43733,43398,3621,33691,33634,36128,21260
2019-02-12T14:00:00Z,96669,94877,49375,49100,1792,37027,36965,39754,23729
2019-02-12T15:00:00Z,99418,98028,51020,50732,1390,38386,38335,40878,24740
2019-02-12T16:00:00Z,96035,93688,48867,48502,2347,36749,36695,39548,24096
2019-02-12T17:00:00Z,91147,88912,47190,46850,2235,33654,33596,36528,22413
2019-02-12T18:00:00Z,87826,84923,45758,45281,2903,31643,31587,34729,21188
2019-02-12T19:00:00Z,88331,84280,45274,44600,4051,30939,30886,34631,21102
2019-02-12T20:00:00Z,86722,82023,44937,44236,4699,30428,30375,34468,21093
2019-02-12T21:00:00Z,85824,81190,44189,43795,4634,29474,29422,33455,20387
2019-02-12T22:00:00Z,76872,73328,40963,40623,3544,27329,27277,30654,18997
2019-02-12T23:00:00Z,67616,63645,35823,35515,3971,23038,22996,26615,16333
2019-02-13T00:00:00Z,64601,60721,34373,33892,3880,21728,21682,25593,15332
2019-02-13T01:00:00Z,68923,65324,35126,34835,3599,24281,24245,28310,15342
2019-02-13T02:00:00Z,68764,65626,33956,33726,3138,25798,25759,28853,15342
2019-02-13T03:00:00Z,66027,64835,34039,33827,1192,25446,25416,28097,15520
2019-02-13T04:00:00Z,57317,55160,30616,30400,2157,20636,20607,23832,13805
2019-02-13T05:00:00Z,58650,56152,30036,29852,2498,21618,21591,25194,14297
2019-02-13T06:00:00Z,62411,60448,30434,30234,1963,25593,25563,28353,14849
2019-02-13T07:00:00Z,70084,67956,34030,33763,2128,28142,28100,30842,16397
2019-02-13T08:00:00Z,78393,77020,37808,37494,1373,32461,32418,34614,18848
2019-02-13T09:00:00Z,88253,86324,42743,42417,1929,35882,35831,38452,21482
2019-02-13T10:00:00Z,83930,82235,42502,42231,1695,33333,33282,35506,20598
2019-02-13T11:00:00Z,76184,74819,38788,38515,1365,29660,29615,32001,18673
2019-02-13T12:00:00Z,80263,79088,41221,40928,1175,30674,30626,33094,19265
2019-02-13T13:00:00Z,87803,85375,45269,44889,2428,33682,33630,35930,21465
2019-02-13T14:00:00Z,95758,94414,49759,49343,1344,36632,36580,39176,23453
2019-02-13T15:00:00Z,98091,95337,50384,49318,2754,38153,38091,40394,24469
2019-02-13T16:00:00Z,96617,94350,50138,49766,2267,37014,36958,39380,23896
2019-02-13T17:00:00Z,88470,86551,46520,46152,1919,33333,33276,36144,22327
2019-02-13T18:00:00Z,86087,83730,45408,45036,2357,30952,30903,33602,20386
2019-02-13T19:00:00Z,87206,83012,44897,44146,4194,30711,30662,34452,21028
2019-02-13T20:00:00Z,87752,84479,46072,45583,3273,29724,29671,33400,20370
2019-02-13T21:00:00Z,83506,80588,44264,43909,2918,29163,29115,33078,20363
2019-02-13T22:00:00Z,75640,71934,39882,39254,3706,26639,26591,29965,18400
2019-02-13T23:00:00Z,68548,64689,36325,35908,3859,22511,22465,26127,15969
2019-02-14T00:00:00Z,61585,58633,32612,32159,2952,21399,21359,24176,14627
2019-02-14T01:00:00Z,67404,64826,35799,35469,2578,24222,24178,26795,15070
2019-02-14T02:00:00Z,68770,65434,34354,34126,3336,25840,25803,28834,15155
2019-02-14T03:00:00Z,66003,64042,34528,34275,1961,24884,24845,27664,15314
2019-02-14T04:00:00Z,56265,52122,29035,28722,4143,19998,19959,23253,13349
2019-02-14T05:00:00Z,56856,54550,29126,28847,2306,21583,21549,24242,13575
2019-02-14T06:00:00Z,63287,60230,30189,29922,3057,25433,25399,27465,14610
2019-02-14T07:00:00Z,68308,65971,32795,32519,2337,28213,28170,30340,16125
2019-02-14T08:00:00Z,77459,75512,37316,36992,1947,32141,32097,34174,18581
2019-02-14T09:00:00Z,84322,82530,40785,40328,1792,35236,35186,37472,20953
2019-02-14T10:00:00Z,80552,78800,40254,39881,1752,32351,32305,34508,20361
2019-02-14T11:00:00Z,74590,71190,37904,37310,3400,28708,28661,31761,18269
2019-02-14T12:00:00Z,78140,74918,40814,39858,3222,29137,29090,31783,18474
2019-02-14T13:00:00Z,82200,79717,41415,40803,2483,32157,32103,34908,20764
2019-02-14T14:00:00Z,89183,87551,45735,45240,1632,35567,35516,37615,22769
2019-02-14T15:00:00Z,94535,92800,47788,47396,1735,37060,37001,39367,24117
2019-02-14T16:00:00Z,91855,89969,46757,46426,1886,35452,35400,37948,23501
2019-02-14T17:00:00Z,105140,102763,41979,41542,2377,31797,31746,34240,21126
2019-02-14T18:00:00Z,87744,84140,41154,40808,3604,29516,29466,32984,19605
2019-02-14T19:00:00Z,81900,78046,42292,41620,3854,29084,29036,32792,19883
