event_hour,total_events,total_events_human,push_events,push_events_human,bot_events,distinct_actors,distinct_actors_human,distinct_repos,distinct_push_repos
2017-01-05T09:00:00Z,36301,36262,17249,17249,39,17979,17978,18732,10207
2017-01-05T10:00:00Z,36519,36509,17664,17664,10,17060,17058,18332,10262
2017-01-05T11:00:00Z,32914,32883,16581,16581,31,15500,15499,16428,9365
2017-01-05T12:00:00Z,39327,39286,20070,20070,41,17616,17615,18597,10743
2017-01-05T13:00:00Z,40413,40221,19782,19782,192,18767,18766,19644,11255
2017-01-05T14:00:00Z,43368,43154,21216,21216,214,20290,20288,21485,12307
2017-01-05T15:00:00Z,51760,51695,25576,25576,65,23060,23059,24154,14441
2017-01-05T16:00:00Z,55800,55754,27198,27198,46,23612,23609,24685,14863
2017-01-05T17:00:00Z,50992,50870,24931,24931,122,21388,21387,22402,13448
2017-01-05T18:00:00Z,48975,48686,23212,23212,289,19685,19684,20740,12370
2017-01-05T19:00:00Z,48610,48540,23323,23323,70,19560,19558,20577,12320
2017-01-05T20:00:00Z,48080,47996,24136,24136,84,19183,19182,20338,12480
2017-01-05T21:00:00Z,45470,45423,23295,23295,47,18562,18561,19931,12381
2017-01-05T22:00:00Z,41745,41674,21254,21254,71,17233,17232,18621,11486
2017-01-05T23:00:00Z,37405,37359,19351,19351,46,14845,14844,16116,9962
2017-01-06T00:00:00Z,33089,33046,17078,17078,43,13368,13367,14373,8585
2017-01-06T01:00:00Z,32212,32191,16171,16166,21,14464,14462,15067,8464
2017-01-06T02:00:00Z,36229,36159,18849,18849,70,15071,15070,16023,8700
2017-01-06T03:00:00Z,34126,34120,17909,17909,6,14661,14660,15946,8726
2017-01-06T04:00:00Z,28454,28439,15193,15193,15,12225,12224,13285,7747
2017-01-06T05:00:00Z,30573,30337,15596,15596,236,13190,13189,14099,7615
2017-01-06T06:00:00Z,32338,32301,16193,16193,37,14849,14848,15904,8591
2017-01-06T07:00:00Z,34842,34827,17047,17047,15,15474,15473,16646,8729
2017-01-06T08:00:00Z,39417,39416,19355,19355,1,17527,17526,18577,10138
2017-01-06T09:00:00Z,45464,45138,21858,21858,326,19800,19798,21509,11692
2017-01-06T10:00:00Z,43342,43216,21776,21776,126,18581,18579,19638,11438
2017-01-06T11:00:00Z,39071,39025,20498,20498,46,16291,16290,17572,10328
2017-01-06T12:00:00Z,37503,37383,19221,19221,120,16264,16263,17693,10288
2017-01-06T13:00:00Z,43469,43420,22309,22309,49,18589,18588,19800,11674
2017-01-06T14:00:00Z,47993,47792,24204,24204,201,20284,20283,21543,12798
2017-01-06T15:00:00Z,53457,53175,26170,26169,282,21959,21956,23413,13923
2017-01-06T16:00:00Z,52397,52274,26051,26051,123,21889,21888,23183,14011
2017-01-06T17:00:00Z,49048,48994,24010,24010,54,20181,20180,21490,12945
2017-01-06T18:00:00Z,46200,45995,22693,22688,205,19166,19164,20139,12170
2017-01-06T19:00:00Z,45400,45371,22838,22838,29,18569,18568,19642,12015
2017-01-06T20:00:00Z,46355,44865,21966,21966,1490,17943,17942,20053,11597
2017-01-06T21:00:00Z,45868,45691,21393,21393,177,17892,17891,20052,11404
2017-01-06T22:00:00Z,41767,41515,20207,20207,252,16475,16474,18373,10868
2017-01-06T23:00:00Z,36657,36485,19105,19104,172,13873,13871,15836,9454
2017-01-07T00:00:00Z,29743,29737,15450,15450,6,11701,11700,13214,8164
2017-01-07T01:00:00Z,26964,26945,14076,14069,19,10704,10702,12328,7453
2017-01-07T02:00:00Z,24665,24646,12787,12787,19,10212,10211,11348,6502
2017-01-07T03:00:00Z,25133,25125,12881,12881,8,9929,9928,11218,6347
2017-01-07T04:00:00Z,22878,22867,12847,12847,11,9031,9030,10310,5982
2017-01-07T05:00:00Z,22547,22543,12256,12256,4,8989,8988,10418,5941
2017-01-07T06:00:00Z,22879,22874,12609,12609,5,9428,9427,10474,6043
2017-01-07T07:00:00Z,22815,22797,12216,12216,18,9542,9541,10793,6022
2017-01-07T08:00:00Z,23805,23796,12713,12713,9,9984,9983,11236,6296
2017-01-07T09:00:00Z,25066,25066,13327,13327,0,10284,10284,11428,6398
2017-01-07T10:00:00Z,25314,25280,13604,13604,34,10511,10510,11901,6967
2017-01-07T11:00:00Z,26556,26531,14402,14402,25,10875,10874,12217,7115
2017-01-07T12:00:00Z,28645,28634,15181,15181,11,11511,11510,12917,7651
2017-01-07T18:00:00Z,34880,34828,19728,19728,52,13849,13848,15734,9985
2017-01-07T20:00:00Z,32871,32839,18088,18088,32,13050,13049,14542,9124
2017-01-07T21:00:00Z,32421,32352,18040,18040,69,12851,12850,14497,9134
2017-01-07T22:00:00Z,29934,29904,16618,16618,30,12269,12268,13680,8639
2017-01-07T23:00:00Z,28367,28360,16080,16080,7,11146,11145,12808,7950
2017-01-08T00:00:00Z,24979,24943,13987,13987,36,9935,9934,11468,7051
2017-01-08T01:00:00Z,23554,23546,12863,12863,8,9421,9420,10798,6418
2017-01-08T02:00:00Z,22851,22843,12708,12708,8,9449,9448,10651,6334
2017-01-08T03:00:00Z,23540,23494,12781,12781,46,9387,9386,10731,6284
2017-01-08T04:00:00Z,23289,23238,13191,13191,51,9103,9102,10391,6193
2017-01-08T05:00:00Z,22780,22777,12386,12386,3,9007,9006,10711,6059
2017-01-08T06:00:00Z,22212,22196,12261,12261,16,8965,8964,10305,5947
2017-01-08T07:00:00Z,22877,22478,11445,11445,399,9153,9152,10650,5890
2017-01-08T08:00:00Z,24094,24066,12713,12713,28,9660,9659,11307,6227
2017-01-08T09:00:00Z,24497,24479,13109,13109,18,10266,10265,11808,6633
2017-01-08T10:00:00Z,25686,25671,13613,13613,15,10832,10831,12338,7076
2017-01-08T11:00:00Z,27762,27745,15043,15043,17,11442,11441,12659,7547
2017-01-08T12:00:00Z,29452,29440,16079,16079,12,12487,12486,13856,8250
2017-01-08T13:00:00Z,33312,33249,17645,17645,63,13975,13974,15598,9187
2017-01-08T14:00:00Z,34540,34527,18461,18461,13,15031,15030,16750,9936
2017-01-08T15:00:00Z,36783,36710,19486,19486,73,15762,15761,17840,10730
2017-01-08T16:00:00Z,35914,35900,19647,19647,14,15393,15392,17203,10443
2017-01-08T17:00:00Z,36567,36346,19956,19956,221,15173,15171,16755,10358
2017-01-08T18:00:00Z,34987,34924,19412,19412,63,14553,14552,15975,10077
2017-01-08T19:00:00Z,37392,37103,20535,20535,289,14646,14645,16395,10023
2017-01-08T20:00:00Z,36923,36890,20076,20076,33,14881,14880,16711,10227
2017-01-08T21:00:00Z,36362,36339,18757,18757,23,14375,14374,17217,10061
2017-01-08T22:00:00Z,33534,33518,18484,18484,16,13694,13693,15043,9565
2017-01-08T23:00:00Z,30243,29849,16127,16127,394,12015,12014,13589,8423
2017-01-09T00:00:00Z,27928,27747,14828,14828,181,11669,11668,13170,7834
2017-01-09T01:00:00Z,30290,30277,15404,15404,13,13227,13226,14602,8397
2017-01-09T02:00:00Z,34262,34200,17122,17122,62,15260,15259,16436,9093
2017-01-09T03:00:00Z,33759,33723,16921,16921,36,14783,14782,15927,8924
2017-01-09T04:00:00Z,31813,31806,15730,15730,7,12009,12008,13937,7810
2017-01-09T05:00:00Z,32017,32015,15731,15731,2,13020,13019,14431,7934
2017-01-09T06:00:00Z,35606,35469,17761,17761,137,15409,15408,16690,8813
2017-01-09T07:00:00Z,38341,38024,18422,18422,317,17009,17008,18385,9581
2017-01-09T08:00:00Z,44317,44125,20808,20808,192,19356,19355,21013,11066
2017-01-09T09:00:00Z,49625,49429,23747,23746,196,21420,21418,22659,12592
2017-01-09T10:00:00Z,47016,46981,22893,22893,35,20594,20593,21773,12461
2017-01-09T11:00:00Z,43473,43410,21791,21791,63,18407,18405,19699,11378
2017-01-09T12:00:00Z,45276,45243,22450,22450,33,19781,19780,20837,12012
2017-01-09T13:00:00Z,49303,49277,24699,24699,26,21652,21651,22744,13197
2017-01-09T14:00:00Z,54977,54913,27152,27152,64,23598,23597,24915,14675
2017-01-09T15:00:00Z,59274,59202,29226,29226,72,25390,25389,26747,15775
2017-01-09T16:00:00Z,58582,58355,28716,28716,227,24874,24873,26248,15825
2017-01-09T17:00:00Z,53908,53736,26233,26233,172,22334,22333,23502,14100
2017-01-09T18:00:00Z,50858,50732,24737,24737,126,21241,21240,22306,13320
2017-01-09T19:00:00Z,51550,51467,25472,25471,83,21116,21114,22508,13728
2017-01-09T20:00:00Z,51475,51263,25585,25585,212,20879,20878,22451,13520
2017-01-09T21:00:00Z,51097,51027,25182,25179,70,20722,20720,22157,13543
2017-01-09T22:00:00Z,51813,50204,23921,23914,1609,19599,19597,22341,12715
2017-01-09T23:00:00Z,43200,42734,21297,21297,466,16484,16482,18957,11058
2017-01-10T00:00:00Z,36208,36152,17739,17739,56,14324,14323,15984,9370
2017-01-10T01:00:00Z,37106,37082,18205,18201,24,15865,15863,17017,9661
2017-01-10T02:00:00Z,37704,37686,17916,17916,18,16681,16679,17446,9519
2017-01-10T03:00:00Z,36483,36458,18370,18370,25,15704,15703,16847,9433
2017-01-10T04:00:00Z,29799,29791,15846,15845,8,12799,12797,14158,8226
2017-01-10T05:00:00Z,30672,30593,15601,15601,79,13617,13616,14773,8212
2017-01-10T06:00:00Z,35249,35216,17160,17160,33,15985,15984,17149,9239
2017-01-10T07:00:00Z,38034,37997,18000,18000,37,17483,17482,18638,10018
2017-01-10T08:00:00Z,41565,41544,19269,19269,21,19442,19441,20423,11002
2017-01-10T09:00:00Z,47745,47721,22546,22546,24,22023,22021,23170,12863
2017-01-10T10:00:00Z,47175,47145,22681,22681,30,21091,21090,22435,12977
2017-01-10T11:00:00Z,43511,43491,21339,21339,20,19157,19156,20549,11815
2017-01-10T12:00:00Z,46164,46128,22505,22505,36,20381,20380,21630,12367
2017-01-10T13:00:00Z,51756,51569,25403,25403,187,22566,22565,23939,14066
2017-01-10T14:00:00Z,58062,57896,27983,27983,166,24869,24868,26227,15376
2017-01-10T15:00:00Z,60436,60403,29681,29681,33,26543,26541,27771,16500
2017-01-10T16:00:00Z,58932,58903,28499,28499,29,25567,25566,26812,16070
2017-01-10T17:00:00Z,52557,52526,25171,25171,31,22848,22845,24068,14422
2017-01-10T18:00:00Z,50776,50676,24556,24556,100,21713,21712,22796,13691
2017-01-10T19:00:00Z,52465,52276,25721,25721,189,21655,21654,22873,13830
2017-01-10T20:00:00Z,51613,51496,25561,25552,117,21177,21174,22430,13659
2017-01-10T21:00:00Z,52481,52377,25886,25882,104,21645,21641,22741,14061
2017-01-10T22:00:00Z,48193,48163,23636,23632,30,19600,19597,20987,13046
2017-01-10T23:00:00Z,42580,42535,21063,21063,45,16727,16726,18295,11098
2017-01-11T00:00:00Z,38422,38395,18386,18386,27,14601,14600,16326,9652
2017-01-11T01:00:00Z,40817,40570,19024,19024,247,16343,16342,17861,9858
2017-01-11T02:00:00Z,38460,38283,18558,18558,177,16611,16610,17906,9636
2017-01-11T03:00:00Z,36700,36675,18172,18172,25,15995,15994,17387,9611
2017-01-11T04:00:00Z,30929,30925,15908,15908,4,13009,13008,14308,8416
2017-01-11T05:00:00Z,32524,32504,16650,16650,20,13745,13744,15253,8744
2017-01-11T06:00:00Z,36172,36154,17519,17519,18,15958,15957,17214,9237
2017-01-11T07:00:00Z,39308,39290,19192,19192,18,17442,17441,18864,10070
2017-01-11T08:00:00Z,44983,44960,20863,20863,23,20157,20156,21444,11315
2017-01-11T09:00:00Z,49568,49518,23758,23758,50,21979,21978,23290,12931
2017-01-11T10:00:00Z,49473,49333,24271,24271,140,21634,21633,22830,13065
2017-01-11T11:00:00Z,46311,46275,22451,22451,36,19292,19291,20504,11670
2017-01-11T12:00:00Z,46651,46625,22675,22675,26,19907,19906,21100,12209
2017-01-11T13:00:00Z,51023,50989,25458,25458,34,22521,22519,23627,13785
2017-01-11T14:00:00Z,58198,58084,28352,28352,114,25050,25048,26360,15454
2017-01-11T15:00:00Z,61107,61006,29705,29704,101,25980,25977,27348,16246
2017-01-11T16:00:00Z,61418,61393,30302,30302,25,25444,25442,26685,16272
2017-01-11T17:00:00Z,54873,54794,27139,27139,79,22930,22929,24199,14597
2017-01-11T18:00:00Z,51522,51509,25468,25468,13,21542,21540,22598,13601
2017-01-11T19:00:00Z,51821,51659,25509,25509,162,21695,21693,22750,13904
2017-01-11T20:00:00Z,52713,52663,26124,26124,50,21758,21756,22843,14077
2017-01-11T21:00:00Z,53018,52724,25886,25886,294,21346,21343,22510,13947
2017-01-11T22:00:00Z,48110,47772,24094,24093,338,19481,19478,20873,13028
2017-01-11T23:00:00Z,40862,40700,20326,20326,162,16332,16329,17853,11081
2017-01-12T00:00:00Z,36811,36399,17776,17776,412,14857,14856,16338,9555
2017-01-12T01:00:00Z,37464,37458,17996,17996,6,16102,16101,17271,9673
2017-01-12T02:00:00Z,37908,37893,18050,18050,15,16876,16875,17850,9782
2017-01-12T03:00:00Z,37562,37552,18371,18371,10,16280,16279,17627,9773
2017-01-12T04:00:00Z,31486,31486,16550,16550,0,13123,13123,14351,8368
2017-01-12T05:00:00Z,32462,32453,15927,15927,9,13844,13843,15229,8490
2017-01-12T06:00:00Z,36767,36742,17881,17880,25,16252,16250,17275,9321
2017-01-12T07:00:00Z,40758,40660,18737,18737,98,17696,17695,19045,10117
2017-01-12T08:00:00Z,37681,37671,17710,17710,10,17617,17616,18538,10108
2017-01-12T09:00:00Z,50929,50911,23815,23815,18,22738,22737,24035,13142
2017-01-12T10:00:00Z,48836,48788,24126,24126,48,21549,21548,23066,13307
2017-01-12T11:00:00Z,43577,43556,21575,21575,21,19279,19278,20695,11738
2017-01-12T12:00:00Z,45518,45418,22576,22574,100,20323,20320,21724,12537
2017-01-12T13:00:00Z,52372,52299,25551,25551,73,22595,22593,23980,13728
2017-01-12T14:00:00Z,58214,58007,28062,28062,207,24810,24809,26057,15152
2017-01-12T15:00:00Z,62167,61864,30419,30419,303,26364,26362,27602,16539
2017-01-12T16:00:00Z,59220,59186,29190,29189,34,25434,25432,26388,16085
2017-01-12T17:00:00Z,53954,53778,26159,26159,176,23289,23288,24290,14645
2017-01-12T18:00:00Z,51606,51474,25401,25401,132,21693,21691,22983,13831
2017-01-12T19:00:00Z,53172,53098,26427,26426,74,21355,21353,22618,13691
2017-01-12T20:00:00Z,54039,54008,26149,26149,31,21168,21167,22412,13637
2017-01-12T21:00:00Z,51850,51774,25752,25748,76,20978,20974,22502,13860
2017-01-12T22:00:00Z,47199,47044,23705,23705,155,19227,19224,20556,12821
2017-01-12T23:00:00Z,39898,39749,20131,20131,149,16292,16290,17610,10759
2017-01-13T00:00:00Z,36093,36063,18505,18505,30,14561,14559,15928,9811
2017-01-13T01:00:00Z,37528,37510,18631,18631,18,16183,16181,17186,9778
2017-01-13T02:00:00Z,37843,37811,18504,18504,32,16474,16473,17882,9786
2017-01-13T03:00:00Z,36068,36061,18209,18209,7,15765,15764,17122,9622
2017-01-13T04:00:00Z,30054,30045,15732,15732,9,12562,12561,13911,8112
2017-01-13T05:00:00Z,31494,31484,16199,16199,10,13433,13432,14673,8208
2017-01-13T06:00:00Z,35318,35312,17551,17551,6,15581,15580,16775,9024
2017-01-13T07:00:00Z,38701,38690,18567,18567,11,17970,17969,19278,10012
2017-01-13T08:00:00Z,43700,43646,21000,21000,54,19569,19568,20815,11198
2017-01-13T09:00:00Z,48606,48575,23867,23867,31,21888,21887,23051,13144
2017-01-13T10:00:00Z,47525,47486,24043,24042,39,20535,20533,21785,12813
2017-01-13T11:00:00Z,41992,41616,21154,21154,376,17887,17886,18873,11047
2017-01-13T12:00:00Z,42774,42721,21406,21406,53,18629,18627,19540,11543
2017-01-13T13:00:00Z,49267,49239,24501,24501,28,20730,20729,21998,13025
2017-01-13T14:00:00Z,53748,53669,26482,26482,79,23087,23086,24201,14430
2017-01-13T15:00:00Z,56267,56199,27940,27940,68,24261,24260,25638,15405
2017-01-13T16:00:00Z,21536,21477,10039,10039,59,12352,12350,12805,7147
2017-01-13T17:00:00Z,52524,52464,25830,25829,60,22135,22131,23589,14290
2017-01-13T18:00:00Z,48965,48930,24413,24413,35,20192,20190,21217,12958
2017-01-13T19:00:00Z,49334,49103,24388,24388,231,19774,19773,21200,12860
2017-01-13T20:00:00Z,46310,46259,23041,23040,51,18624,18622,19983,12273
2017-01-13T21:00:00Z,45172,45134,22659,22659,38,18054,18052,19327,11956
2017-01-13T22:00:00Z,41353,41247,20708,20685,106,16438,16434,17921,11015
2017-01-13T23:00:00Z,35296,35249,18486,18486,47,13693,13692,15128,9368
2017-01-14T00:00:00Z,42728,42509,20954,20954,219,11903,11902,14080,8654
2017-01-14T01:00:00Z,53850,53792,25298,25298,58,10732,10731,13577,8083
2017-01-14T02:00:00Z,51269,51248,24906,24906,21,9957,9955,12460,7278
2017-01-14T03:00:00Z,50845,50828,24169,24169,17,9657,9656,12342,7307
2017-01-14T04:00:00Z,49133,49099,23333,23333,34,8827,8826,11674,7102
2017-01-14T05:00:00Z,48079,48066,22687,22687,13,8539,8537,11412,6770
2017-01-14T06:00:00Z,48039,48023,21905,21905,16,9116,9115,11980,7081
2017-01-14T07:00:00Z,49653,49581,23302,23302,72,9348,9347,12333,7230
2017-01-14T08:00:00Z,35905,35887,17359,17359,18,9715,9714,11808,6761
2017-01-14T09:00:00Z,25975,25965,13613,13613,10,10466,10464,11905,6637
2017-01-14T10:00:00Z,25417,25407,13402,13402,10,10471,10470,11642,6782
2017-01-14T11:00:00Z,27300,27296,14686,14686,4,10817,10816,12078,7117
2017-01-14T12:00:00Z,29114,29087,15022,15022,27,11818,11817,13200,7734
2017-01-14T13:00:00Z,31673,31637,17058,17058,36,12785,12784,14307,8321
2017-01-14T14:00:00Z,34804,34800,18504,18504,4,14075,14074,15397,9191
2017-01-14T15:00:00Z,35322,35317,18313,18312,5,14701,14699,15880,9485
2017-01-14T16:00:00Z,35946,35903,19030,19029,43,14956,14954,16431,9995
2017-01-14T17:00:00Z,36120,36105,19073,19073,15,14605,14604,15935,9761
2017-01-14T18:00:00Z,35404,35365,18596,18577,39,14109,14107,15484,9577
2017-01-14T19:00:00Z,34783,34453,18366,18366,330,13953,13952,15377,9270
2017-01-14T20:00:00Z,33669,33421,17999,17999,248,13506,13505,14971,9177
2017-01-14T21:00:00Z,33090,33049,17897,17897,41,13186,13185,14623,9096
2017-01-14T22:00:00Z,31256,31239,16756,16756,17,12579,12578,14519,8634
2017-01-14T23:00:00Z,31970,31964,15708,15708,6,11114,11113,16374,7789
2017-01-15T00:00:00Z,26984,26957,14209,14209,27,9907,9906,12629,7004
2017-01-15T01:00:00Z,25301,25298,13293,13293,3,9384,9383,11889,6499
2017-01-15T02:00:00Z,25360,25341,12615,12615,19,9320,9319,12249,6205
2017-01-15T03:00:00Z,25158,25146,12517,12517,12,9363,9362,12614,6234
2017-01-15T04:00:00Z,24975,24970,12726,12726,5,9099,9098,12545,6110
2017-01-15T05:00:00Z,27773,27744,13728,13728,29,8834,8833,12719,6260
2017-01-15T06:00:00Z,25898,25883,12852,12852,15,9038,9037,12535,5978
2017-01-15T07:00:00Z,25488,25478,12611,12611,10,9251,9250,12873,6100
